@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute class real
@data
0.08402248762057936,0.4700475957286119,0.6316493664756494,0.0
0.08657625252206924,0.4680340725974905,0.6322919559275435,0.0
0.08532653778304228,0.4658484534722561,0.6324663730644862,0.0
0.08447528281587897,0.4661496214619538,0.631906402256407,0.0
0.08439377968072505,0.46641637025282884,0.6313831508455789,0.0
0.08353346880965576,0.4679136054016115,0.6317687045167154,0.0
0.08516353151273441,0.46831803098777686,0.6333384587491997,0.0
0.08567066213146998,0.4673026646225105,0.6301163316404161,0.0
0.08443905920025502,0.4673026646225105,0.631181194160698,0.0
0.08596045105646175,0.46675195744134906,0.6320808193933497,0.0
0.0842217175065112,0.46547844708491337,0.6317228052701516,0.0
0.08498241343461456,0.4668121910392886,0.6327325886945566,0.0
0.08697471229393292,0.46759522781250257,0.6326316103521161,0.0
0.08651286119472729,0.4665282326490023,0.6307405613936847,0.0
0.08800708533921604,0.4652116982940383,0.6348439540364945,0.0
0.0845839536627509,0.4671133590289863,0.6335495952833935,0.0
0.08499146933852054,0.46830942618807125,0.6306212233526187,0.0
0.08538087320647823,0.46649381345017965,0.6315575679825217,0.0
0.08446622691197299,0.46692405343546206,0.6322552365302925,0.0
0.08658530842597524,0.468120120594547,0.6303641875718611,0.0
0.08565255032365801,0.4652461174928609,0.6325398118589884,0.0
0.0849371339150846,0.4673112694222161,0.6330447035711909,0.0
0.08340668615497186,0.4698582901350876,0.6324204738179223,0.0
0.08431227654557112,0.46670893344282083,0.633329278899887,0.0
0.085661606227564,0.46589147747078435,0.6317044455715259,0.0
0.08480129535649471,0.46727685022339355,0.6322001574344157,0.0
0.08407682304401531,0.4682233781910148,0.6305110651608654,0.0
0.08499146933852054,0.4658484534722561,0.6326775095986801,0.0
0.08574310936271794,0.4678189526048493,0.6326224305028033,0.0
0.085661606227564,0.4679394198007284,0.6329161856808121,0.0
0.0862592958853595,0.4678447670039663,0.6332741998040102,0.0
0.08448433871978499,0.467388712619567,0.6316310067770238,0.0
0.0858970597291198,0.4654096086872682,0.6307956404895615,0.0
0.08639513444394939,0.46798244379925663,0.6318237836125921,0.0
0.08312595313388611,0.4677156950083815,0.6350918099679393,0.0
0.08283616420889435,0.46587426787137315,0.6329437252287504,0.0
0.08701999181346287,0.4679652341998453,0.6314657694893939,0.0
0.08369647507996363,0.4662614838581272,0.6326775095986801,0.0
0.08392287267761343,0.46472122471081645,0.6298776555582841,0.0
0.08611440142286363,0.46703591583163545,0.6318605030098431,0.0
0.08433944425728909,0.4663389270554781,0.6317411649687771,0.0
0.08444811510416102,0.4673112694222161,0.6315759276811471,0.0
0.08546237634163216,0.46818035419248655,0.6319155821057199,0.0
0.08528125826351231,0.46744894621750654,0.6327050491466183,0.0
0.08681170602362503,0.4683524501865995,0.633329278899887,0.0
0.08579744478615388,0.46797383899955103,0.6298684757089713,0.0
0.0851816433205464,0.46774150940749853,0.6343849615708559,0.0
0.08498241343461456,0.46733708382133304,0.6313280717497023,0.0
0.08503674885805053,0.4670875446298693,0.6337974512148384,0.0
0.08607817780723966,0.46715638302751455,0.6321817977357903,0.0
0.08672114698456512,0.46475564390963897,0.6326316103521161,0.0
0.0839590962932374,0.46842989338395025,0.6313464314483278,0.0
0.08686604144706099,0.46670893344282083,0.6330997826670677,0.0
0.0873369484501726,0.4685503605798293,0.6336689333244595,0.0
0.0850639165697685,0.46651102304959097,0.632190977585103,0.0
0.08621401636582954,0.4655989142807924,0.6311352949141341,0.0
0.08713771856424078,0.46675195744134906,0.6303458278732356,0.0
0.0850548606658625,0.46701010143251853,0.6322460566809796,0.0
0.08455678595103291,0.46577101027490536,0.6315208485852706,0.0
0.08380514592683555,0.4670875446298693,0.6317595246674027,0.0
0.0866124761376932,0.4668638198375225,0.6315575679825217,0.0
0.08503674885805053,0.46663149024547007,0.6310067770237552,0.0
0.08652191709863329,0.4670875446298693,0.633402717694389,0.0
0.08425794112213517,0.46808570139572436,0.6322644163796052,0.0
0.08495524572289659,0.46704452063134105,0.6329161856808121,0.0
0.08462017727837487,0.4669670774339903,0.6308140001881869,0.0
0.08640419034785539,0.46484169190669544,0.6331181423656931,0.0
0.0845748977588449,0.4643684279228849,0.6299786339007246,0.0
0.08824253884077186,0.46514285989639315,0.6327509483931822,0.0
0.0860147864798977,0.466364741454595,0.6332466602560719,0.0
0.08557104718850407,0.4652547222925665,0.6331089625163804,0.0
0.08487374258774266,0.46630450785665545,0.6333843579957635,0.0
0.08648569348300932,0.46589147747078435,0.6306395830512443,0.0
0.08490091029946063,0.4678361622042606,0.6311261150648212,0.0
0.0877082405103183,0.4676210422116195,0.6316401866263366,0.0
0.08497335753070857,0.46733708382133304,0.6304743457636143,0.0
0.08645852577129134,0.46817174939278083,0.6323286753247946,0.0
0.08668492336894115,0.46675195744134906,0.6316677261742749,0.0
0.08419454979479322,0.4675005750157404,0.6314198702428301,0.0
0.08484657487602468,0.4677329046077928,0.632594890954865,0.0
0.08577027707443591,0.468558965379535,0.6299694540514118,0.0
0.08465640089399884,0.466803586239583,0.6297674973665308,0.0
0.08497335753070857,0.4670875446298693,0.6326958692973055,0.0
0.08474695993305877,0.4673628982204501,0.6322919559275435,0.0
0.08653097300253929,0.46662288544576436,0.6286567355996852,0.0
0.08605101009552167,0.4667863766401717,0.6320440999960986,0.0
0.08488279849164865,0.46818895899219215,0.6293452242981432,0.0
0.08666681156112917,0.467801743005438,0.6319706612015964,0.0
0.08592422744083777,0.46585705827196183,0.6321817977357903,0.0
0.08413115846745127,0.46818895899219215,0.6320532798454114,0.0
0.08598761876817973,0.46586566307166744,0.6313097120510768,0.0
0.08484657487602468,0.4663819510540063,0.6318788627084687,0.0
0.08479223945258872,0.4665798614472361,0.6322460566809796,0.0
0.08527220235960632,0.4669842870334016,0.631502488886645,0.0
0.08460206547056287,0.46672614304223214,0.6316952657222132,0.0
0.0830082263831082,0.46586566307166744,0.6315483881332088,0.0
0.08490996620336663,0.4682577973898373,0.6336597534751468,0.0
0.08478318354868274,0.4653923990878569,0.6320257402974732,0.0
0.08482846306821269,0.4646868055119938,0.6309516979278786,0.0
0.08662153204159921,0.4678189526048493,0.6321175387906008,0.0
0.08643135805957336,0.46787058140308324,0.6334577967902658,0.0
0.08587894792130782,0.4663905558537119,0.6317044455715259,0.0
0.08777163183766025,0.465925896669607,0.6315392082838961,0.0
0.08574310936271794,0.4690150197639342,0.6313923306948916,0.0
0.08404059942839134,0.46713917342810324,0.6327876677904333,0.0
0.08471979222134078,0.46778453340602677,0.6289963900242578,0.0
0.08525409055179434,0.46630450785665545,0.632273596228918,0.0
0.08554387947678609,0.4672252214251597,0.6340636668449089,0.0
0.08519975512835838,0.4682836117889542,0.6315667478318344,0.0
0.08523597874398235,0.46690684383605074,0.631217913557949,0.0
0.08633174311660745,0.46727685022339355,0.6326591499000545,0.0
0.08490091029946063,0.4672080118257484,0.6322368768316668,0.0
0.0860238423838037,0.46727685022339355,0.6317962440646537,0.0
0.08375081050339958,0.4684901269818898,0.6311536546127596,0.0
0.0846926245096228,0.466657304644587,0.6331732214615697,0.0
0.0851816433205464,0.46587426787137315,0.6315208485852706,0.0
0.0842307734104172,0.4655214710834416,0.6314657694893939,0.0
0.08446622691197299,0.46642497505253455,0.6322460566809796,0.0
0.08557104718850407,0.46760383261220817,0.6332466602560719,0.0
0.08645852577129134,0.46763825181103075,0.6312638128045129,0.0
0.08513636380101644,0.46778453340602677,0.6323470350234202,0.0
0.08490091029946063,0.46713917342810324,0.6311169352155085,0.0
0.08473790402915277,0.4676984854089703,0.6320991790919753,0.0
0.08615968094239358,0.46798244379925663,0.6297674973665308,0.0
0.08632268721270145,0.4681373301939582,0.6299786339007246,0.0
0.08351535700184379,0.4684557077830672,0.6323653947220457,0.0
0.08536276139866625,0.4665626518478248,0.6332099408588208,0.0
0.08464734499009284,0.4673026646225105,0.6317778843660281,0.0
0.08528125826351231,0.4664421846519458,0.6317411649687771,0.0
0.0845839536627509,0.4681115157948413,0.6327784879411205,0.0
0.0861415691345816,0.4666486998448814,0.6347062562968029,0.0
0.08474695993305877,0.4671821974266315,0.6321450783385392,0.0
0.08572499755490595,0.46817174939278083,0.6328702864342483,0.0
0.08535370549476026,0.4670703350304581,0.6324204738179223,0.0
0.08523597874398235,0.46607217826460295,0.6322827760782307,0.0
0.08453867414322093,0.46544402788609074,0.6316769060235877,0.0
0.08503674885805053,0.46577961507461096,0.6345869182557369,0.0
0.08658530842597524,0.4680684917963131,0.6312913523524513,0.0
0.08486468668383666,0.46691544863575635,0.6327693080918078,0.0
0.08459300956665688,0.4669842870334016,0.6323562148727329,0.0
0.08436661196900708,0.4668207958389943,0.6321450783385392,0.0
0.08486468668383666,0.4675263894148573,0.6328611065849354,0.0
0.08683887373534302,0.46643357985224015,0.632594890954865,0.0
0.08536276139866625,0.46597752546784094,0.6279590670519144,0.0
0.08494618981899059,0.46859338457835753,0.6322185171330413,0.0
0.08527220235960632,0.46766406621014767,0.6321542581878519,0.0
0.08640419034785539,0.46915269655922465,0.6338249907627767,0.0
0.08292672324795428,0.4655214710834416,0.6309516979278786,0.0
0.08731883664236062,0.46460075751493735,0.6343207026256664,0.0
0.08584272430568385,0.4675091798154461,0.6335036960368297,0.0
0.08379609002292955,0.46689823903634503,0.6338800698586533,0.0
0.08727355712283066,0.4679652341998453,0.6330079841739398,0.0
0.08454773004712693,0.46682940063869993,0.6306579427498697,0.0
0.08591517153693179,0.4681545397933695,0.6336046743792701,0.0
0.08578838888224789,0.4671994070260428,0.6322919559275435,0.0
0.08423982931432318,0.4666486998448814,0.6322644163796052,0.0
0.08625023998145351,0.46619264546048206,0.6321817977357903,0.0
0.08569782984318797,0.4673628982204501,0.6329253655301249,0.0
0.08476507174087074,0.4671821974266315,0.6308598994347508,0.0
0.08379609002292955,0.4666917238434096,0.6319523015029709,0.0
0.0847016804135288,0.46790500060190576,0.634054486995596,0.0
0.08431227654557112,0.46704452063134105,0.6315483881332088,0.0
0.08349724519403179,0.4684729173824785,0.6324296536672351,0.0
0.08435755606510109,0.4666745142439983,0.6304468062156761,0.0
0.08569782984318797,0.46689823903634503,0.6315942873797727,0.0
0.08500958114633254,0.46704452063134105,0.6310893956675702,0.0
0.08499146933852054,0.4678361622042606,0.6328519267356226,0.0
0.08591517153693179,0.46775871900690974,0.6313372515990151,0.0
0.08342479796278386,0.4684040789848333,0.6314841291880194,0.0
0.08510919608929846,0.46776732380661545,0.6315759276811471,0.0
0.085661606227564,0.4668121910392886,0.6338433504614023,0.0
0.084457171008067,0.4659517110687239,0.6319614813522837,0.0
0.08487374258774266,0.46892897176687776,0.631181194160698,0.0
0.08565255032365801,0.4681545397933695,0.6302264898321694,0.0
0.08538992911038423,0.4666745142439983,0.6317136254208389,0.0
0.08635891082832542,0.4681373301939582,0.6304468062156761,0.0
0.08403154352448536,0.4660807830643086,0.6308966188320019,0.0
0.0845839536627509,0.46759522781250257,0.6324112939686096,0.0
0.08593328334474377,0.4665368374487079,0.6316952657222132,0.0
0.08618684865411155,0.46691544863575635,0.6315483881332088,0.0
0.08544426453382017,0.46564193827932066,0.6319523015029709,0.0
0.08222036274328687,0.4646782007122882,0.6324112939686096,0.0
0.0840858789479213,0.4650912310981592,0.6334761564888912,0.0
0.08369647507996363,0.4684643125827729,0.6318421433112176,0.0
0.08391381677370745,0.4676210422116195,0.6336781131737723,0.0
0.08425794112213517,0.4664766038507684,0.6309516979278786,0.0
0.08728261302673665,0.4675263894148573,0.6312638128045129,0.0
0.08512730789711045,0.4651084406975705,0.634054486995596,0.0
0.08510014018539247,0.46645078945165147,0.6335771348313318,0.0
0.08371458688777562,0.4669584726342846,0.632594890954865,0.0
0.08784407906890818,0.4668380054384056,0.6314474097907684,0.0
0.08596950696036774,0.46755220381397433,0.6323562148727329,0.0
0.08525409055179434,0.46646799905106273,0.6333200990505741,0.0
0.08547143224553816,0.46694126303487327,0.6305661442567421,0.0
0.08438472377681906,0.4666486998448814,0.6317044455715259,0.0
0.08523597874398235,0.46733708382133304,0.6316952657222132,0.0
0.08581555659396588,0.465074021498748,0.6325030924617373,0.0
0.08351535700184379,0.4662270646593046,0.6310802158182574,0.0
0.08667586746503515,0.46799104859896234,0.6356242412280803,0.0
0.08720110989158272,0.46848152218218414,0.6320257402974732,0.0
0.08357874832918573,0.46473843431022777,0.6322552365302925,0.0
0.08354252471356176,0.4691010677609907,0.6326775095986801,0.0
0.08681170602362503,0.46763825181103075,0.6342564436804771,0.0
0.08417643798698123,0.4678447670039663,0.6324847327631118,0.0
0.08651286119472729,0.46547844708491337,0.6320991790919753,0.0
0.0881972593212419,0.46587426787137315,0.6337423721189617,0.0
0.08432133244947712,0.4651170454972762,0.6312729926538256,0.0
0.08579744478615388,0.46727685022339355,0.6315483881332088,0.0
0.08510919608929846,0.465633333479615,0.6301989502842311,0.0
0.08520881103226438,0.4683696597860108,0.6321542581878519,0.0
0.08500958114633254,0.4691096725606964,0.6323562148727329,0.0
0.08592422744083777,0.4668207958389943,0.6313647911469534,0.0
0.08280899649717637,0.4681115157948413,0.6360556941457807,0.0
0.08446622691197299,0.4663905558537119,0.6309792374758169,0.0
0.0840858789479213,0.46746615581691775,0.6332925595026359,0.0
0.08628646359707748,0.4689806005651117,0.633283379653323,0.0
0.08454773004712693,0.4696775893412691,0.6331548617629442,0.0
0.08579744478615388,0.46586566307166744,0.6341003862421599,0.0
0.08832404197592579,0.46692405343546206,0.6333109192012614,0.0
0.08579744478615388,0.4653923990878569,0.6315667478318344,0.0
0.08477412764477674,0.4651170454972762,0.6331915811601954,0.0
0.08567066213146998,0.46639916065341763,0.6316860858729004,0.0
0.08373269869558761,0.4673715030201557,0.6307681009416231,0.0
0.08694754458221493,0.46639916065341763,0.6328519267356226,0.0
0.08532653778304228,0.46713056862839764,0.6303091084759844,0.0
0.0837417545994936,0.46619264546048206,0.631989020900222,0.0
0.08997221648681641,0.4656677526784376,0.6308598994347508,0.0
0.08577933297834191,0.46618404066077634,0.632594890954865,0.0
0.08586083611349583,0.46802546779778487,0.6319155821057199,0.0
0.085661606227564,0.46530635109080043,0.6310434964210063,0.0
0.08579744478615388,0.4651858838949214,0.6306763024484954,0.0
0.0847107363174348,0.467096149429575,0.632108358941288,0.0
0.08447528281587897,0.4658226390731392,0.6316952657222132,0.0
0.08563443851584603,0.4657107766769658,0.6304927054622399,0.0
0.08488279849164865,0.46685521503781685,0.6309149785306275,0.0
0.08522692284007637,0.4677156950083815,0.6317044455715259,0.0
0.08660342023378721,0.4671908022263371,0.6306212233526187,0.0
0.08439377968072505,0.4655042614840303,0.6311995538593235,0.0
0.08413115846745127,0.4668121910392886,0.6339443288038428,0.0
0.08494618981899059,0.4662356694590103,0.6334853363382041,0.0
0.08378703411902355,0.46766406621014767,0.6313831508455789,0.0
0.08467451270181083,0.4668724246372281,0.6318972224070942,0.0
0.08622307226973552,0.46663149024547007,0.6311536546127596,0.0
0.0850548606658625,0.4659517110687239,0.6324847327631118,0.0
0.08486468668383666,0.46515146469609875,0.631098575516883,0.0
0.08483751897211869,0.4674145270186839,0.6322644163796052,0.0
0.08465640089399884,0.469118277360402,0.6328060274890588,0.0
0.08430322064166512,0.4659431062690183,0.6329161856808121,0.0
0.08546237634163216,0.46775011420720414,0.6321542581878519,0.0
0.08568877393928198,0.4670014966328128,0.6314382299414555,0.0
0.08490996620336663,0.4679222102013171,0.6319614813522837,0.0
0.08598761876817973,0.4656677526784376,0.6308048203388742,0.0
0.08483751897211869,0.46725103582427663,0.6334394370916402,0.0
0.08364213965652768,0.466657304644587,0.632071639544037,0.0
0.08608723371114564,0.46675195744134906,0.6308048203388742,0.0
0.08651286119472729,0.4670875446298693,0.6316034672290856,0.0
0.08571594165099995,0.4670875446298693,0.6319523015029709,0.0
0.08500052524242656,0.46606357346489735,0.6326316103521161,0.0
0.08498241343461456,0.4647642487093447,0.6311720143113851,0.0
0.08625023998145351,0.46756941341338554,0.6325489917083011,0.0
0.08440283558463105,0.4652891414913891,0.6325306320096756,0.0
0.0837417545994936,0.46756080861367993,0.6315392082838961,0.0
0.08587894792130782,0.4661496214619538,0.6320257402974732,0.0
0.08554387947678609,0.4666400950451757,0.6316677261742749,0.0
0.08480129535649471,0.4673026646225105,0.6305018853115527,0.0
0.08613251323067561,0.468558965379535,0.6336413937765213,0.0
0.0854261527260082,0.4657021718772601,0.6320808193933497,0.0
0.0861506250384876,0.46564193827932066,0.6323562148727329,0.0
0.08487374258774266,0.4680340725974905,0.6319523015029709,0.0
0.08664869975331717,0.46841268378453904,0.6335128758861424,0.0
0.08426699702604115,0.46663149024547007,0.6319339418043453,0.0
0.08547143224553816,0.465487051884619,0.6304009069691121,0.0
0.08609628961505163,0.4672596406239823,0.6311077553661958,0.0
0.08497335753070857,0.46759522781250257,0.6319706612015964,0.0
0.08786219087672018,0.4652461174928609,0.6320991790919753,0.0
0.08438472377681906,0.4659517110687239,0.6320349201467859,0.0
0.08334329482762994,0.46746615581691775,0.6314565896400811,0.0
0.0818128470675172,0.4682577973898373,0.633283379653323,0.0
0.0847016804135288,0.46650241824988536,0.6322460566809796,0.0
0.08587894792130782,0.4661065974634256,0.6315851075304599,0.0
0.08548954405335014,0.46642497505253455,0.6310159568730679,0.0
0.08598761876817973,0.467534994214563,0.6329620849273759,0.0
0.08519069922445238,0.46516867429551007,0.6313372515990151,0.0
0.08653097300253929,0.46535797988903427,0.6291616273118877,0.0
0.08510014018539247,0.4672596406239823,0.6313739709962661,0.0
0.08420360569869921,0.46590868707019567,0.6332007610095081,0.0
0.08480129535649471,0.4669670774339903,0.6306395830512443,0.0
0.08455678595103291,0.4678189526048493,0.6326224305028033,0.0
0.08401343171667337,0.4684643125827729,0.6300337129966013,0.0
0.08749089881657447,0.4672854550230992,0.6335404154340807,0.0
0.0852993700713243,0.46777592860632106,0.6338158109134638,0.0
0.0850639165697685,0.4673801078198613,0.6332558401053847,0.0
0.08586989201740182,0.4675435990142686,0.6306671225991826,0.0
0.08466545679790483,0.46787058140308324,0.6318329634619049,0.0
0.08645852577129134,0.4649879735016914,0.6326132506534906,0.0
0.08498241343461456,0.467681275809559,0.6327968476397461,0.0
0.08303539409482619,0.46820616859160347,0.6315942873797727,0.0
0.0862592958853595,0.4668810294369338,0.631906402256407,0.0
0.08431227654557112,0.46809430619543,0.6319798410509092,0.0
0.08550765586116213,0.46650241824988536,0.6322185171330413,0.0
0.08355158061746776,0.46474703910993337,0.6338066310641511,0.0
0.08496430162680259,0.4667605622410548,0.6321450783385392,0.0
0.0831350090377921,0.46662288544576436,0.6316493664756494,0.0
0.08617779275020557,0.46701010143251853,0.6316401866263366,0.0
0.08531748187913628,0.46645939425135713,0.6320073805988475,0.0
0.08447528281587897,0.4693075829539262,0.6308874389826892,0.0
0.08372364279168161,0.46688963423663943,0.6324112939686096,0.0
0.085661606227564,0.466657304644587,0.6327876677904333,0.0
0.08354252471356176,0.46775011420720414,0.6343482421736047,0.0
0.08541709682210219,0.46717359262692587,0.6335771348313318,0.0
0.08441189148853703,0.46545263268579645,0.633329278899887,0.0
0.083261791692476,0.4664421846519458,0.6311628344620723,0.0
0.08372364279168161,0.4681545397933695,0.632558171557614,0.0
0.08621401636582954,0.4671133590289863,0.6319982007495347,0.0
0.08668492336894115,0.46663149024547007,0.6326316103521161,0.0
0.08501863705023853,0.4671908022263371,0.6304192666677377,0.0
0.08490091029946063,0.46679498143987735,0.6331089625163804,0.0
0.08627740769317149,0.4673628982204501,0.6335771348313318,0.0
0.0850639165697685,0.4685503605798293,0.6314474097907684,0.0
0.08404059942839134,0.4666831190437039,0.6324571932151735,0.0
0.08715583037205275,0.4662442742587159,0.6298317563117203,0.0
0.08541709682210219,0.466949867834579,0.6322001574344157,0.0
0.08680265011971905,0.4680512821969018,0.6314198702428301,0.0
0.08692037687049696,0.46587426787137315,0.6322460566809796,0.0
0.0840949348518273,0.46702731103192985,0.6322460566809796,0.0
0.0835063010979378,0.46701010143251853,0.6315667478318344,0.0
0.08512730789711045,0.4689806005651117,0.6332191207081337,0.0
0.08476507174087074,0.46458354791552603,0.6320899992426624,0.0
0.08484657487602468,0.46693265823516766,0.6321175387906008,0.0
0.08533559368694828,0.4662098550598934,0.6310802158182574,0.0
0.08538992911038423,0.46765546141044206,0.6341371056394111,0.0
0.08634985492441942,0.4666831190437039,0.6312270934072618,0.0
0.08583366840177785,0.4663819510540063,0.631098575516883,0.0
0.08496430162680259,0.4660377590657804,0.6327784879411205,0.0
0.08498241343461456,0.4657882198743167,0.6315575679825217,0.0
0.08533559368694828,0.468533150980418,0.6327142289959311,0.0
0.08546237634163216,0.4676984854089703,0.630970057626504,0.0
0.08411304665963928,0.46516006949580446,0.6317319851194643,0.0
0.08454773004712693,0.4666400950451757,0.632108358941288,0.0
0.08560727080412804,0.46651102304959097,0.6334394370916402,0.0
0.08387759315808348,0.4666745142439983,0.6324296536672351,0.0
0.08452961823931494,0.4665626518478248,0.6326040708041778,0.0
0.08546237634163216,0.46671753824252654,0.6323562148727329,0.0
0.08534464959085426,0.46807709659601876,0.6322368768316668,0.0
0.08639513444394939,0.4664421846519458,0.6308140001881869,0.0
0.0846926245096228,0.46690684383605074,0.6316585463249621,0.0
0.08325273578857001,0.4676468566107364,0.6338341706120895,0.0
0.08565255032365801,0.46800825819837355,0.6351193495158778,0.0
0.0836149719448097,0.4678189526048493,0.6313280717497023,0.0
0.08595139515255576,0.4676210422116195,0.6328060274890588,0.0
0.08415832617916925,0.4652891414913891,0.6323745745713585,0.0
0.08587894792130782,0.4673112694222161,0.6333476385985125,0.0
0.0845748977588449,0.466364741454595,0.6327234088452439,0.0
0.08141438729565353,0.4683524501865995,0.6333568184478252,0.0
0.08463828908618684,0.465194488694627,0.6303641875718611,0.0
0.08291766734404828,0.4678447670039663,0.6324388335165478,0.0
0.08635891082832542,0.46704452063134105,0.6342656235297899,0.0
0.0869837681978389,0.46704452063134105,0.6353396658993844,0.0
0.08693848867830893,0.4653923990878569,0.6308874389826892,0.0
0.08545332043772617,0.4665626518478248,0.632475552913799,0.0
0.08367836327215165,0.467827557404555,0.6323653947220457,0.0
0.08471979222134078,0.4661582262616594,0.6344859399132964,0.0
0.08767201689469432,0.4653751894884456,0.633733192269649,0.0
0.0847016804135288,0.4660549686651917,0.6316034672290856,0.0
0.08490996620336663,0.466803586239583,0.6320899992426624,0.0
0.08502769295414452,0.46631311265636116,0.6304009069691121,0.0
0.08664869975331717,0.4662528790584216,0.631300532201764,0.0
0.08763579327907035,0.46642497505253455,0.6327968476397461,0.0
0.08636796673223142,0.4686536181762971,0.6334394370916402,0.0
0.08418549389088723,0.46692405343546206,0.6316769060235877,0.0
0.08630457540488946,0.4663561366548894,0.6334761564888912,0.0
0.08544426453382017,0.4672854550230992,0.6343482421736047,0.0
0.08399531990886139,0.4660377590657804,0.6323194954754818,0.0
0.08438472377681906,0.46721661662545405,0.6328243871876843,0.0
0.08519975512835838,0.46651102304959097,0.6325765312562395,0.0
0.08504580476195651,0.46787058140308324,0.632760128242495,0.0
0.08390476086980146,0.46714777822780884,0.6312638128045129,0.0
0.08695660048612092,0.46639916065341763,0.6292075265584516,0.0
0.08528125826351231,0.46725103582427663,0.6346970764474902,0.0
0.08443000329634902,0.4683352405871882,0.6310893956675702,0.0
0.08539898501429022,0.4679652341998453,0.6319431216536582,0.0
0.08454773004712693,0.46735429342074436,0.6330538834205036,0.0
0.08389570496589548,0.4659345014693127,0.6312821725031383,0.0
0.0838504254463655,0.46787058140308324,0.6313464314483278,0.0
0.08440283558463105,0.46743173661809523,0.6322001574344157,0.0
0.08454773004712693,0.4673112694222161,0.6323837544206713,0.0
0.08624118407754752,0.4673715030201557,0.6323745745713585,0.0
0.08622307226973552,0.46662288544576436,0.6337790915162128,0.0
0.08430322064166512,0.4678619766033775,0.6332191207081337,0.0
0.08599667467208572,0.4681029109951357,0.6335220557354552,0.0
0.08512730789711045,0.46756080861367993,0.6309057986813148,0.0
0.08364213965652768,0.4660549686651917,0.6318329634619049,0.0
0.08362402784871568,0.4677156950083815,0.6333109192012614,0.0
0.08562538261194003,0.4667863766401717,0.633650573625834,0.0
0.08596045105646175,0.4670703350304581,0.6321175387906008,0.0
0.08317123265341607,0.4681545397933695,0.6327968476397461,0.0
0.08580650069005988,0.46565054307902626,0.6323470350234202,0.0
0.08549859995725613,0.4652461174928609,0.6318329634619049,0.0
0.08621401636582954,0.46713917342810324,0.6314657694893939,0.0
0.08463828908618684,0.4656763574781432,0.6323378551741075,0.0
0.08501863705023853,0.4673026646225105,0.6323653947220457,0.0
0.08486468668383666,0.46757801821309125,0.6311444747634468,0.0
0.08367836327215165,0.4662528790584216,0.6312270934072618,0.0
0.08621401636582954,0.46606357346489735,0.6326132506534906,0.0
0.08426699702604115,0.46756941341338554,0.6328702864342483,0.0
0.0861506250384876,0.46746615581691775,0.632594890954865,0.0
0.08835120968764376,0.46531495589050603,0.6310159568730679,0.0
0.08536276139866625,0.4671994070260428,0.6326683297493672,0.0
0.08646758167519733,0.465633333479615,0.6324939126124245,0.0
0.08560727080412804,0.4672338262248653,0.6322552365302925,0.0
0.08581555659396588,0.4663819510540063,0.6323837544206713,0.0
0.08441189148853703,0.4675177846151517,0.6313739709962661,0.0
0.08519069922445238,0.46703591583163545,0.6322552365302925,0.0
0.08501863705023853,0.4681029109951357,0.6335771348313318,0.0
0.08554387947678609,0.46831803098777686,0.632760128242495,0.0
