@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute class real
@data
0.8008523552064332,0.36686693544243526,0.15783826928857975,0.12446069777669101,0.7143942243435011,0.5867535240419182,0.3284914081308241,0.04398267741804658,0.13874102040975853,2.0
0.37211841675202995,0.30928680795092156,0.6234282515626782,0.3444270386900364,0.33429862072239525,0.7776596440009585,0.6965999075331049,0.690789090864207,0.0816346914651443,4.0
0.2665052523559368,0.21164721638961295,0.13526625133462564,0.48331779354745097,0.2824615923955317,0.10023312054728861,0.16148919592482552,0.5876717666952908,0.13447650215701243,3.0
0.8003593476962855,0.3664815836076467,0.1581406116645416,0.12469357064870319,0.7151337099536589,0.5892285234972439,0.32871244453367765,0.043534801215260946,0.13836754936114737,2.0
0.3708128598270091,0.30913266721700616,0.6202320607310812,0.34409564267986514,0.3332761221009425,0.7785224078955968,0.6969406719875041,0.6902689196838064,0.08199079176730842,4.0
0.2666969774987721,0.21447312984472885,0.13958542813408106,0.48097115152948217,0.2870810950960236,0.09795856118869692,0.16428899036097086,0.59059883164263,0.13839360548081792,3.0
0.8003319583901661,0.36701251280224423,0.15822699520053074,0.12429052144714366,0.7147502729706141,0.5874071330530076,0.32893348093653124,0.04503183623953265,0.14033044370966186,2.0
0.3702376843985034,0.3088757659938138,0.620249337438279,0.3451973104974612,0.33200712827610385,0.77698860541624,0.6966275370834615,0.6891227797947881,0.08093117623403953,4.0
0.2891014299043748,0.07885497412148346,0.576046882072652,0.22269722317013418,0.4721716044829261,0.15859604784417963,0.67538962270928,0.535152110396194,0.7942521937081418,7.0
0.2660852829954406,0.21414772162868523,0.13844516545902483,0.4804964491365343,0.28723629577963694,0.09916991655591625,0.16462975481537012,0.5889677864159499,0.13680418218091459,3.0
0.8014001413288195,0.3674663716298841,0.15772597069179392,0.12567880203029314,0.7161927263830207,0.5902394387677291,0.3285374573814186,0.04397297931129336,0.13839360548081792,2.0
0.671876112690561,0.19035866836107296,0.6577743454719478,0.14646718418184146,0.5305727087814373,0.6095688359223512,0.16258516808897452,0.053276108625848806,0.26513925693157925,6.0
0.5134015874841826,0.14257504084729447,0.42778681925454465,0.007293399218442815,0.21013807383170405,0.313405520817447,0.7620451024780023,0.5355664840483776,0.100838051662337,0.0
0.37233753120098456,0.3088243857491753,0.6226162463243805,0.34445390863680697,0.3316784680049226,0.7793241682825334,0.696673586334056,0.6893784571546459,0.08177365743672053,4.0
0.2657474815533023,0.21230659619580666,0.14023330465399936,0.47659135020586857,0.2819868608927143,0.08990609817207347,0.16436266916192208,0.5840658342752252,0.14611490227652316,3.0
0.8002589202405146,0.3660962317728582,0.16016198640668677,0.12555340894536354,0.7150424154338864,0.5876685766574435,0.3298268363980645,0.04367410129408009,0.13879313264909962,2.0
0.2734530063415373,0.21873769014972202,0.13234648781819375,0.4826012616335673,0.2837853629322339,0.09802827948321313,0.16385612740538258,0.5845154737701478,0.1419806646221298,3.0
0.37110501242561517,0.30841334379206753,0.6222447971196273,0.34409564267986514,0.3329839796376703,0.7767881653195058,0.6971432886901199,0.6892285773230051,0.0819821063940849,4.0
0.801016691043149,0.36694400580939296,0.15815788837173947,0.12601019804046432,0.7154349818689084,0.5872066929562735,0.3288413824353423,0.04361679429962918,0.13906237921902861,2.0
0.28934793365944866,0.07813565069654485,0.5776190624276538,0.2234316683818649,0.4721898633868806,0.15747184034510556,0.676025102367484,0.5325688874155603,0.7935399931038135,7.0
0.27516940285834796,0.21242648343329645,0.12986728033530634,0.4755882055264315,0.2945946340733058,0.09644218828296913,0.16019981690817964,0.5867813041661303,0.14135531775003668,3.0
0.370146386711439,0.30992906100890244,0.6208453838366038,0.3435134604998347,0.331833668688536,0.7776247848537006,0.6972814364419033,0.6887172226032892,0.08103540071272172,4.0
0.8008614849751395,0.3669525691834994,0.15894397854924033,0.12413825841544339,0.7161562085751116,0.5864920804374822,0.3283900997795162,0.043862773552733894,0.1389494693671229,2.0
0.6783217293973074,0.20092587200838521,0.6515115391127374,0.1713308415936028,0.5280164622278054,0.6129414584195734,0.17223709101358084,0.07460665360654957,0.2552466168299951,6.0
0.054325775710798135,0.13033797924923185,0.4431026201854137,0.7280403120854749,0.13209038887813646,0.5426828471208524,0.017211367902198762,0.8619606750587617,0.7583294900556817,-1.0
0.2706775566547797,0.2118099204976348,0.13470475835069642,0.4788484257346019,0.28810359371747635,0.09966665940434431,0.16254832868849892,0.587407272874748,0.13208802452054566,3.0
0.37341484390834445,0.3087044985116856,0.621424153527731,0.3436209402869173,0.3326827077224208,0.7782696790779755,0.6975116826948758,0.6899250777171009,0.0836062711868823,4.0
0.8012540650295165,0.3683312724146317,0.15966960025154886,0.12403077862836086,0.7152341339254088,0.5889583651059935,0.32983604624818336,0.045062693851929306,0.139557445492769,2.0
0.26755517575717735,0.22094704066917628,0.14552861541013176,0.48714228263780474,0.2839405636158473,0.09555328002788731,0.16543101177571437,0.5899904958553818,0.13479786096628252,3.0
0.5127077250624933,0.1381306496860667,0.42823601364168795,0.006054694672316521,0.20769138070179924,0.3153663478507157,0.759963676351131,0.5347377367440105,0.10057749046563155,0.0
0.8005145537642949,0.3660362881541133,0.15727677630465056,0.12558923554105772,0.7141568585920924,0.5871282598749428,0.32891506123629344,0.043913027378637004,0.13859336906495878,2.0
0.3698724936502459,0.3088843293679202,0.6214846220029232,0.3439344229992414,0.33305701525348835,0.7773807708228937,0.6969498818376231,0.6891139633341032,0.08185182579573218,4.0
0.2664596035124046,0.211398878540527,0.1365792810816601,0.47933208477647343,0.2868437293446149,0.09864702934704458,0.16443634796287326,0.5914099460256276,0.14042598281512053,3.0
0.2882980102582081,0.07839255191973721,0.5773512734660875,0.22205234444763894,0.4714321188727683,0.1574195516242184,0.6766421623254504,0.5325248051121365,0.7945909232638589,7.0
0.8010897291928006,0.36742355475935207,0.15808878154294817,0.12484583368040346,0.7159371017276575,0.5868755310573215,0.32987288564865896,0.043206828877787984,0.13930556966928703,2.0
0.6686715638746007,0.19115506215296924,0.6588627780254106,0.17549568334305127,0.5347357388830662,0.6108324800104576,0.1617839111286303,0.06626628179876957,0.2363125032027314,6.0
0.37026507370462275,0.30928680795092156,0.6216055589533079,0.3447315647534369,0.33113983033826444,0.7775376369855552,0.6969867212380986,0.6890522481093099,0.08141755713455641,4.0
0.26704390870961675,0.21127899130303726,0.13808235460787058,0.47983365711619197,0.2887152669999525,0.09772326194470468,0.16677564989307364,0.5911630851264544,0.1383328078682533,3.0
0.8000398057915601,0.36742355475935207,0.1574754584374255,0.12498018341425667,0.7149419914621366,0.5859604784417961,0.3303978471054362,0.04390685585615767,0.1396356138517806,2.0
0.37002769971825533,0.3092183009580703,0.6252336674648505,0.343961292946012,0.33291094402185223,0.7768753131876511,0.6975116826948758,0.6896341345145038,0.08217318460500225,4.0
0.2647979856078326,0.21282039864219138,0.1340568818307781,0.476170387706462,0.2921296820394465,0.0999803917296673,0.16289830299301708,0.5875836020884432,0.13949664788020438,3.0
0.8010258208118556,0.3657965136791338,0.1598596440307249,0.1261624610721646,0.714850696942364,0.5887579250092594,0.330508365306863,0.04533512248708829,0.14000039952716828,2.0
0.26775603066871906,0.21278614514576574,0.13666566461764917,0.4800307033925099,0.28601294921468456,0.09963180025708622,0.1662506884362964,0.5894703246749811,0.13700394576505542,3.0
0.37214580605814934,0.3105884408150962,0.6212427481021537,0.3446688682109721,0.3323905652591486,0.77698860541624,0.6970880295894065,0.6891933114802661,0.08416213507318729,4.0
0.287028972408013,0.07847818566080132,0.5781028102291929,0.22457811944407868,0.4737418702230143,0.1557724569162727,0.6762000895197432,0.5325600709548756,0.7944606426655062,7.0
0.7991085693835033,0.366841245320116,0.15965232354435102,0.12475626719116804,0.7147502729706141,0.5894115340203491,0.32978078714746994,0.04382045454144706,0.13875839115620556,2.0
0.5122421068584648,0.1397234372698593,0.42751039193937956,0.006022450736191759,0.20853129028370687,0.31256018649643785,0.7598439482995855,0.5355135852842692,0.10108992748581894,0.0
0.2705862589677153,0.2119469344833374,0.141434035804248,0.4799769634989686,0.2839405636158473,0.10150547942220962,0.1639574357566905,0.5896642868100458,0.1402783314703208,3.0
0.3705572263032288,0.3083962170438547,0.6219251780364676,0.3463885448042927,0.33402473716307757,0.7770496089239417,0.6965722779827481,0.6904540653581862,0.08378866402457613,4.0
0.6711639907314587,0.19639584710609334,0.6585172438814542,0.1600454639499359,0.5302166601543242,0.6083051918342447,0.16688616809450044,0.05298075719290944,0.25500342637973666,6.0
0.8007975765941946,0.36647302023354034,0.1604988821970443,0.12609080788077626,0.7162109852869752,0.5872066929562735,0.3292189862902171,0.044892536160713495,0.1401914777380856,2.0
0.26732693153951637,0.21224665257706177,0.13734809455196315,0.48110550126333534,0.288021428649681,0.099248349637247,0.16475869271703472,0.5903960530468806,0.13764666338359557,3.0
0.3713789054868084,0.30936387831787926,0.6219510930972645,0.34365676688261143,0.3330204974455793,0.778539837469226,0.6972445970414278,0.6882411337263123,0.08306777804702434,4.0
0.7985881725672361,0.3676890193566508,0.1587366580628665,0.1259654147958466,0.7148689558463184,0.5866315170265147,0.33200957087624355,0.04442261880621595,0.1393489965354046,2.0
0.2869376747209486,0.0786665798911424,0.576530629874191,0.22131789923590828,0.4698435942287257,0.15710581929889542,0.6759053743159384,0.5348435342722275,0.7952596970020696,7.0
0.26666045842394626,0.2124521735556157,0.1368989001648198,0.48019192307313374,0.28829531220899873,0.09855988147889932,0.16513629657190956,0.5914452118683666,0.13790722458030105,3.0
0.3700550890243746,0.31079396179365004,0.6237910624138324,0.34381798656323526,0.330875076230924,0.7774766334778536,0.6979905949010586,0.6893608242332765,0.08238163356236662,4.0
0.801409271097526,0.3683055822923125,0.15885759501325125,0.12472044059547384,0.7146224606429324,0.5870759711540556,0.329964984149848,0.043302046653183365,0.13841097622726495,2.0
0.8030982783082173,0.3672694140254366,0.15805422812855252,0.12418304166006115,0.7154623702248402,0.5883047560949041,0.33178853447338996,0.04374110639528425,0.13912317683159323,2.0
0.2698650072399066,0.2114845122815911,0.13135307715431901,0.48773342146675874,0.28333801978534834,0.09557942438833089,0.1662506884362964,0.5902020909118159,0.13683023830058513,3.0
0.3706576537589997,0.3096721597857101,0.62151053706372,0.3439075530524707,0.3310211474625601,0.7773284821020066,0.6968946227369096,0.6885849756930179,0.08168680370448539,4.0
0.6699040826499701,0.19864801449607966,0.6597611667996973,0.16094112884229045,0.527578248532897,0.6063007908669034,0.16055900106281668,0.06504696528606768,0.256879466996016,6.0
0.5129907478923929,0.14123915448669422,0.4282100985808913,0.006558954006712112,0.20760008618202666,0.3140417002549075,0.7588308647865065,0.5361307375322021,0.10079462479621944,0.0
0.7993368136011642,0.36672992145673267,0.15880576489165776,0.1258668916576876,0.7158275483039304,0.5872938408244188,0.3291268877890281,0.04411845091259184,0.1398961750484861,2.0
0.2651449168186773,0.21157014602265528,0.1366570262640503,0.4817772499326011,0.2901942382202681,0.09860345541297195,0.16346931370038884,0.5909074077665964,0.1378985392070775,3.0
0.3703928904665129,0.30813075244655597,0.6216314740141047,0.3450719174125316,0.3339243131913277,0.7768927427612802,0.6979813850509397,0.6893696406939612,0.08162600609192078,4.0
0.2885079949384562,0.0778787494733525,0.57741174194128,0.22326149205231755,0.47197988599140367,0.1571668228065971,0.6766421623254504,0.5342792807884031,0.7953031238681871,7.0
0.8015553473968291,0.3665757807228172,0.1570003489894854,0.1246308741062384,0.7153436873491359,0.5880258829168391,0.32840851947975397,0.04568337268413619,0.13931425504251055,2.0
0.26446018416569433,0.21259775091542468,0.1346961199970975,0.4806307988703874,0.2914541025931295,0.1024466763981786,0.15879991969010696,0.5951393088952798,0.14206751835436496,3.0
0.3706576537589997,0.30990337088658326,0.620923129018994,0.3463258482618279,0.33263706046253455,0.7770583237107562,0.6970972394395254,0.6896076851324496,0.08361495656010583,4.0
0.7986429511794748,0.36698682267992505,0.1597991755555325,0.12495331346748602,0.714102081880229,0.5866925205342164,0.329688688646281,0.04408054013164739,0.1387844472758761,2.0
0.26741822922658076,0.2124521735556157,0.13717532747998493,0.4805860156257697,0.2871815190677734,0.10000653609011088,0.1660480717336806,0.5898317995630561,0.13746427054590174,3.0
0.6652752899158053,0.19861376099965403,0.6513128569799626,0.15239648576922837,0.5355117423011332,0.6098041351663435,0.1649889389700072,0.05685471001779162,0.2516682430619067,6.0
0.3716162794731758,0.30989480751247683,0.6216746657820992,0.34460617166850727,0.3320801638919219,0.7771977602997887,0.6968762030366717,0.6892902925477984,0.08172154519737945,4.0
0.8009710421996168,0.36618186551392234,0.15982509061632924,0.12483687703147993,0.7156632181683398,0.5871544042353863,0.3294676522434274,0.04567102963917753,0.1392187159370519,2.0
0.26865987777065653,0.21115910406554747,0.13709758229759472,0.4808009751999348,0.2862959622259795,0.0984901631843831,0.1641600524593063,0.590634097485369,0.1396182431053336,3.0
0.37002769971825533,0.3088843293679202,0.6214673452957254,0.34698864028217025,0.333540876208283,0.7771629011525305,0.6976222008963026,0.6894401723794392,0.08212975773888467,4.0
0.5134837554025405,0.13915825457883613,0.4280805232769076,0.006839297118019075,0.20726229645886818,0.3145471578901501,0.7591716292409058,0.5348964330363362,0.09983923374163271,0.0
0.7995559280501188,0.3680315543209073,0.16055071231863777,0.12536531931796907,0.7158275483039304,0.5882698969476459,0.3290255794377202,0.043103676287776324,0.13904500847258158,2.0
0.2865907435101039,0.07789587622156531,0.5780682568147971,0.22356601811571813,0.4698618531326801,0.1582736007320421,0.6763290274214078,0.5323132100557023,0.7927930510065913,7.0
0.26723563385245197,0.21243504680740283,0.13739992467355663,0.48083680179562893,0.2876836389265225,0.09926577921087605,0.1648139518177481,0.5902020909118159,0.13779431472839535,3.0
0.3719358213779012,0.3085931746483022,0.6222966272412208,0.3433522408192109,0.3314228433495594,0.7773720560360792,0.6976498304466594,0.6925523830011584,0.08371049566556449,4.0
0.8006606300635979,0.36672135808262624,0.15865027452687736,0.1245323509680794,0.7149876387220229,0.5886010588465979,0.32993735459949125,0.04565427836387649,0.13847177383982956,2.0
0.665001396854612,0.18635100927927217,0.6636225108584105,0.1672466096844662,0.5371276553011076,0.6081134665243251,0.1701740845869474,0.06568792197784952,0.24954032662214543,6.0
0.2673451910769293,0.2124007933109772,0.1372357959551773,0.4809621948805586,0.2877475450903633,0.09926577921087605,0.1647771124172725,0.5904136859682501,0.13754243890491338,3.0
0.3706576537589997,0.3083962170438547,0.6205516798142409,0.34482113124267233,0.3343899152421678,0.7770757532843853,0.6977511387979672,0.6904452488975015,0.08267693625196615,4.0
0.8005328133017078,0.3668583720683289,0.1608876081089953,0.12349337969294814,0.7141112113322061,0.5865617987319985,0.32969789849639985,0.04252267152865086,0.13852388607917063,2.0
0.2686324884645372,0.21315437023234143,0.1361905551697091,0.48097115152948217,0.2864237745536611,0.09985838471426392,0.16249306958778553,0.5926883328249174,0.14039124132222647,3.0
0.8008797445125525,0.3658136404273466,0.15816652672533835,0.12536531931796907,0.7157910304960214,0.587511710494782,0.3306280933584087,0.04483258422805715,0.13855862757206472,2.0
0.2871659189386096,0.07942872018661304,0.5769884626149333,0.2231092290206173,0.47298412570890197,0.15605133009433758,0.6758869546157006,0.5336092297763616,0.7938266104201895,7.0
0.37278488986760006,0.30916692071343177,0.6221497752300393,0.34609297538981576,0.33103027691453735,0.7771193272184579,0.6962591430787056,0.6900485081666875,0.08285064371643645,4.0
0.2672082445463327,0.21330851096625686,0.1390584885645475,0.47769301802346464,0.28773841563838604,0.09686921283688098,0.16438108886215985,0.5911101863623459,0.1402783314703208,3.0
0.8002954393153403,0.36649871035585957,0.1594881948259717,0.12464878740408548,0.7163753154225658,0.589245953070873,0.32905320898807694,0.04363266392886174,0.13913186220481671,2.0
0.2675460459884709,0.2088726831791355,0.13726171101597404,0.48119506775257076,0.2884505128926121,0.09612845595764614,0.16242860063695322,0.5910043888341289,0.136760755314797,3.0
0.3710776231194959,0.3084904141590253,0.6228235668107545,0.34387172645677655,0.33263706046253455,0.7784875487483387,0.696590697682986,0.6891933114802661,0.08061850279799297,4.0
0.5133924577154761,0.13846462127621675,0.4277954576081435,0.005833465443904957,0.20924338753793287,0.31357981655373757,0.76005577485232,0.5345614075303153,0.10032561464214959,0.0
0.6831148579681883,0.1972950013872666,0.6524444813014199,0.1560418418811112,0.5464396963179095,0.6230418963376108,0.1647034336163213,0.05935505826798866,0.26071840196080986,6.0
0.8005419430704142,0.366404513240689,0.15862435946608064,0.12369938261818968,0.7148050496824777,0.5863962177825225,0.3292005665899793,0.04509795969466833,0.13936636728185164,2.0
0.2696641523283649,0.21146738553337832,0.141529057693836,0.47999487679681574,0.28668852866100153,0.10229852502233162,0.1662138490358208,0.5891264827082756,0.13746427054590174,3.0
0.37043853931004506,0.3087986956268561,0.625181837343257,0.3434955472019876,0.33333089881280603,0.7766487287304734,0.698414248006528,0.6901631221555893,0.08232083594980201,4.0
0.9899572544229164,0.04445418766120553,0.001626601982674919,0.23807578937186125,0.10604406238702305,0.18068803241900697,0.24291348082601305,0.10163792206601412,0.5296436130805193,-1.0
0.8012358054921036,0.366113358521071,0.15798512129976122,0.12456817756377357,0.7150880626937726,0.5868406719100634,0.33001103340044247,0.04470827213240208,0.1392187159370519,2.0
0.28745807153721564,0.0780928338260128,0.5773339967588897,0.2214074657251437,0.47037310244340647,0.15933680472341447,0.6769276676791361,0.5333094701130798,0.7935486784770371,7.0
0.2698923965460259,0.2141734117510045,0.1325451699509687,0.4768331797268043,0.2860677259265481,0.09667748752696137,0.1640587441079984,0.5934112826010673,0.1422672819385058,3.0
0.3703655011603936,0.30884151249738817,0.6234714433306727,0.34532270358239087,0.33113983033826444,0.7768927427612802,0.6973182758423789,0.688470361704116,0.08079221026246329,4.0
0.8019844465260317,0.3665244004781788,0.15694851886789193,0.1257683685195286,0.7157545126881123,0.5877208653783307,0.3290992582386714,0.04492780200345252,0.1382806956289122,2.0
0.2645332223153458,0.2129488492537876,0.13895482832136058,0.4798784403608097,0.28727281358754597,0.10189764482886338,0.16596518308261052,0.5911542686657697,0.14092973446208443,3.0
0.37167105808541445,0.31315745304701975,0.6210613426765765,0.34373737672292337,0.3314228433495594,0.7767097322381751,0.6969775113879797,0.6892726596264289,0.08221661147111983,4.0
0.8036186751244844,0.3659934712835813,0.15871074300206975,0.12496227011640955,0.7147502729706141,0.5880345977036536,0.32903478928783914,0.04375344944024291,0.14002645564683883,2.0
0.6711366014253395,0.19813421204969495,0.657074638830436,0.16773026872633767,0.5361781922954729,0.6028235909279068,0.16581782548070814,0.06376593354857252,0.25961535956142334,6.0
0.2672995422333971,0.21240935668508362,0.13764179857432612,0.48089949833809376,0.28765625057059074,0.09883003987014968,0.16469422376620244,0.5902197238331854,0.13787248308740696,3.0
0.5124155724638871,0.13960355003236954,0.4292121475983649,0.006167548448753189,0.2075087916622541,0.31424214035164166,0.7592637277420947,0.5368977696117759,0.10069908569076076,0.0
0.37102284450725725,0.3080365553313854,0.6212686631629505,0.34333432752136384,0.33233578854728507,0.7769624610557964,0.696673586334056,0.6904716982795558,0.08119173743074501,4.0
0.8015462176281225,0.36668710458620063,0.15855525263728934,0.1247741804890151,0.7149876387220229,0.5888276433037757,0.329504491643903,0.04570276889764266,0.1384891445862766,2.0
0.2873211250066191,0.0781699041929705,0.5769107174325431,0.2231629689141586,0.47344059830776475,0.1565916468768383,0.6759606334166518,0.5318283047180407,0.7941132277365656,7.0
0.2660396341519084,0.21426760886617502,0.13745175479515007,0.4810696746676411,0.28699893002822824,0.09963180025708622,0.16506261777095838,0.5905723822605757,0.1374208436797842,3.0
0.7991176991522096,0.36655865397460446,0.15964368519075212,0.12394121213912541,0.714887214750273,0.5890106538268808,0.32873086423391545,0.04436707510390199,0.1394445356408633,2.0
0.370602875146761,0.3093981318143049,0.6221238601692427,0.34444495198788344,0.3323905652591486,0.7769624610557964,0.6963696612801323,0.6887877542887673,0.0815825792258032,4.0
0.2669160919477266,0.2126919480305952,0.1382637600334477,0.4796813940844917,0.2873275902994095,0.09728752260397831,0.1657994057804703,0.5908985913059117,0.1374382144262312,3.0
0.8017927213831965,0.3657708235568145,0.15903900043882835,0.12488166027609766,0.7147867907785231,0.5869539641386522,0.32898874003724465,0.04335406377122343,0.13835017861470034,2.0
0.370748951446064,0.30990337088658326,0.6243784704585584,0.3449106977319078,0.3323814358071714,0.7776857883614022,0.696765684835245,0.6891933114802661,0.08410133746062268,4.0
0.6761762337512941,0.18796948698538402,0.6491187151658392,0.15783317166582028,0.532234269041298,0.6072768469901305,0.17845373984383778,0.06333480862108791,0.2497487755795098,6.0
0.2728960904504445,0.21241792005919005,0.13775409717111198,0.4799142669565038,0.2874462731751138,0.09516982940804809,0.16660987259093346,0.5874778045602261,0.13762060726392503,3.0
0.7991907373018611,0.3671495267879468,0.1604988821970443,0.12454130761700292,0.7142298942079105,0.586884245844136,0.32871244453367765,0.04565780494815039,0.14107738580688417,2.0
0.2862164229931399,0.07879503050273858,0.576435607984603,0.22255391678735748,0.4715964490083589,0.15756770300006537,0.6766605820256881,0.5336709450011549,0.7945909232638589,7.0
0.3707033026025318,0.3103401029660103,0.6215191754173188,0.3444718219346541,0.3321805878636717,0.7780866685548704,0.6971893379407144,0.6896782168179276,0.08068798578378111,4.0
0.26923505319916224,0.21163865301550652,0.13602642645132978,0.4820728193470782,0.2895095293219739,0.09874289200200438,0.16663750214129017,0.5865256268062723,0.13858468369173527,3.0
0.8001402332473309,0.3677746530977149,0.162174722795233,0.1269148195817424,0.7151063215977271,0.5875727140024837,0.3290255794377202,0.044626279048033846,0.1386628520507469,2.0
0.5135476637834857,0.14098225326350186,0.4287629532112216,0.006603737251329837,0.2074083676905043,0.31247303862829257,0.7594295050442349,0.534720103822641,0.10031692926892606,0.0
