@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute class real
@data
0.9289632677267503,0.7795173137844167,0.8676319387985195,0.14929889493203344,0.10793089055292551,3.0
0.5945457578116311,0.23835247442245505,0.16108625180238606,0.7254161871017731,0.21480401984952321,2.0
0.5828329441417397,0.22728722232933152,0.1701162836402303,0.7615057961529492,0.18278578283251698,2.0
0.5772452648356128,0.23329041855161242,0.16352736006553753,0.7349604688075948,0.2066968952120695,2.0
0.2795785611030801,0.669403892666141,0.8579192241413194,0.6433259611984985,0.5625274250915954,0.0
0.5819433633566847,0.2454155957007247,0.1766431451404361,0.7307196106309193,0.17827290597162415,2.0
0.9303903035694427,0.7675474704797166,0.8594294012871674,0.15611623900762037,0.09834325690577184,3.0
0.5901349197523998,0.20342977128462006,0.16149999896563205,0.7851737341367456,0.20347723405242069,2.0
0.585409021831795,0.21482396563649872,0.17187470908402586,0.7472693010764822,0.1794323407382567,2.0
0.28086659994810775,0.6621945748284246,0.8571124171729897,0.6388124092587995,0.563151736119782,0.0
0.5852792913006412,0.2492623926711665,0.17053003080347628,0.738185777797838,0.18277686410354285,2.0
0.5813225101004484,0.22797251870173801,0.19248966149275837,0.7402638923367411,0.19797437827540323,2.0
0.9299733125764482,0.7659118964709064,0.8646219281859047,0.1726753326863909,0.10807359021651106,3.0
0.5879295007227843,0.22624557184327365,0.1518803774201623,0.7157402601310434,0.19114263188124536,2.0
0.5683587234515733,0.24429170964997804,0.17782232455568725,0.7327507090037839,0.16178217609851983,2.0
0.5885596204455317,0.22782632214229132,0.14419502386286764,0.7482190276304604,0.18208120324356333,2.0
0.28075540234997587,0.661874769854635,0.8597603990177641,0.6403639427380711,0.5642398210546218,0.0
0.5740205344897882,0.2385534946916943,0.18302519513350585,0.7482190276304604,0.18151932331819526,2.0
0.93102042329219,0.7606305457608937,0.8593983702499238,0.17263771975356007,0.10899221930084299,3.0
0.5748730494087994,0.23709152909722714,0.16152068632379435,0.7411854091910962,0.18785162088980373,2.0
0.5896901293598724,0.2504776515715673,0.1681302972566494,0.7639976529529914,0.17934315344851573,2.0
0.5961395900515215,0.22137539895670483,0.1827252284401525,0.757161502410989,0.21009493095120027,2.0
0.27808665999481075,0.663921521686889,0.8572365413219635,0.6417556212528116,0.5626166123813363,0.0
0.5861966714852291,0.2419708392687614,0.1666304637898826,0.7417590064167663,0.1824914647763718,2.0
0.579784276659624,0.2257612957401064,0.15524207312153615,0.7489900927534924,0.18614814365575133,2.0
0.6047481374402313,0.23289751529809938,0.15804521015252787,0.7444295246477549,0.18634435569318145,2.0
0.9233848548871343,0.7709648150567837,0.8527680719589066,0.1639961484356781,0.1139599513394147,3.0
0.5796267467289371,0.2500481991781926,0.17563980826956455,0.7624273130073044,0.17331409266202652,2.0
0.5783572408169315,0.2288040116335912,0.17638455316340734,0.7404331505344798,0.1957179398449568,2.0
0.27845731865525036,0.6665347851869992,0.8569469183076912,0.6422069764467814,0.5629287678954296,0.0
0.595685533192483,0.23343661511105912,0.18044961904229945,0.7454732835338103,0.18634435569318145,2.0
0.585409021831795,0.23813317958328495,0.17257807926154406,0.7595969398117849,0.1806988002525784,2.0
0.9300103784424921,0.7788228801270448,0.8658942007128863,0.18274619545184417,0.11135568247897853,3.0
0.5833148004003113,0.24249166451179027,0.1737572586767952,0.741260635056758,0.1854168078798754,2.0
0.608723451573446,0.24467547561852565,0.1505046681023693,0.7392577463835165,0.18336550021583323,2.0
0.28096853107972863,0.6633184608791712,0.8577744126341832,0.6404203621373173,0.5643111708864146,0.0
0.5568497720449237,0.2159021652624183,0.16351701638645638,0.756550292252488,0.21066572960554242,2.0
0.9309184921605692,0.7653727966579467,0.8496339371973181,0.16076143621222722,0.1064593002721996,3.0
0.5814893064976462,0.22791769499194553,0.16135518745849597,0.734123581052109,0.1879854018244152,2.0
0.5861040068201192,0.2240434861666074,0.1663201534174481,0.7522718211429819,0.190741289077411,2.0
0.28273842618332773,0.6605955499594761,0.8580950666856989,0.641163217560726,0.5635976725684869,0.0
0.5765966121798434,0.2107030501170943,0.1844009044512988,0.7465734618191119,0.17758616384061873,2.0
0.5578042180955557,0.23953118418299424,0.16637187181285384,0.7256512679319657,0.20360209625805806,2.0
0.9242281033396345,0.7563817082519734,0.8613947003125859,0.1584858537759623,0.11251511724561108,3.0
0.5653193224359687,0.23063146862667522,0.1482187150254351,0.7419094581480896,0.206277714950287,2.0
0.5911912969346528,0.23247720018969004,0.19131048207750723,0.7833777165940737,0.18358846844018564,2.0
0.2799584862300307,0.6624504188074565,0.8561297676602804,0.6417838309524346,0.5624828314467248,0.0
0.5828978094073167,0.22950758257592857,0.1559144122618109,0.7313308207894202,0.18486384668348144,2.0
0.5951110122688015,0.23647019371957856,0.16562712691901105,0.7349886785072179,0.18705785401110916,2.0
0.9311872196893879,0.7672185282209615,0.8601224277856043,0.16760698998743728,0.12071142917280572,3.0
0.59762222469328,0.22899589461786501,0.16716833510210244,0.7507955135293719,0.20008811704226406,2.0
0.5871881834019052,0.24800144734593854,0.17462612771961183,0.7404519570008952,0.18336550021583323,2.0
0.28232143519033315,0.6615001411710527,0.8572365413219635,0.6398467649116473,0.5629911989982483,0.0
0.5975666258942139,0.22935224873151638,0.15569719500110674,0.7611484732910564,0.19585172077956822,2.0
0.5932299195670706,0.23467928586635622,0.17392275754209358,0.7322147247109446,0.20186294410810926,2.0
0.5924978687127024,0.2375301187755673,0.17473990818950447,0.7590233425861148,0.18504222126296338,2.0
0.9315671448163385,0.768863239514737,0.8509786154778676,0.17094513777617296,0.13136931029685098,3.0
0.5939897698209717,0.23220308164072745,0.16401351298235156,0.7434892013269843,0.1925161161432562,2.0
0.5888746803069054,0.23683568511819536,0.16776826848880916,0.7376027773389602,0.18812810148800074,2.0
0.28095926461321763,0.6638027369823385,0.85720551028472,0.6420565247154582,0.5621082448298127,0.0
0.5856962822936357,0.23339092868623207,0.1934412799682242,0.76051845666614,0.20125647053787069,2.0
0.5905148448793505,0.24698720871477692,0.16048631841567934,0.7510870137588108,0.20289751666910444,2.0
0.5936098446940212,0.2250942739376307,0.15460076501850484,0.7488584474885845,0.18983157872205314,2.0
0.9350050038919158,0.7698043798661753,0.8761551303613874,0.16329090594510015,0.1001448401585393,3.0
0.5935820452944882,0.22394297603198782,0.1751433116736693,0.7401416503050409,0.17321598664331148,2.0
0.5818506986915749,0.23606815318110008,0.1499874841483118,0.759399471914423,0.18887727472182483,2.0
0.5939527039549278,0.2267115733765101,0.16204821395693303,0.7649849924398006,0.20741039352999724,2.0
0.281533785536899,0.6651916042970824,0.8597603990177641,0.6433541708981215,0.5629555240823518,0.0
0.5843063123169873,0.22446380127501675,0.18853837608375895,0.7427181362039523,0.22051200639294488,2.0
0.5772081989695689,0.23551077879820947,0.17078862278050505,0.7385242941933154,0.18016367651413262,2.0
0.9279439564105414,0.7673555874954429,0.8379972982310239,0.17507315715435595,0.12285192412658885,3.0
0.6107528077393527,0.25663618163826035,0.16126209434676558,0.7732128214965434,0.17588268660656634,2.0
0.5699432892249526,0.24306731346461175,0.15925542060502246,0.7276823663048303,0.17808561266316814,2.0
0.2783553875236294,0.6642870130855059,0.8621911636018345,0.6404485718369404,0.5636779411292537,0.0
0.5920716112531969,0.255713315856753,0.19536520427731813,0.7508989490946567,0.18911808040412545,2.0
0.5845565069127839,0.2331350847072003,0.16386870147521548,0.7567571633830577,0.18330306911301456,2.0
0.9294636569183438,0.7661311913100766,0.8536576283598855,0.14913903996750244,0.1086979012446978,3.0
0.594610623077208,0.2377402763297719,0.1548386696373713,0.7280867053327615,0.19101776967560796,2.0
0.2819600429964046,0.6601843721360323,0.8594397449662484,0.6389064415908766,0.5614750150726519,0.0
0.6005226287112198,0.23481634514083755,0.15917267117237327,0.7429156041013142,0.18402548615991637,2.0
0.5811279143037176,0.22159469379587488,0.13358240912560743,0.7541054516184845,0.20679500123078456,2.0
0.5879758330553393,0.24204393754848474,0.1442260549001111,0.744043992086239,0.18052042567309645,2.0
0.5706475406797878,0.2496370213547487,0.1712437446600757,0.7480685758991371,0.16919363987599398,2.0
0.929250528188591,0.7736237649817209,0.8575882264107225,0.1723744292237443,0.11127541391821169,3.0
0.5871325846028392,0.24634759876719753,0.1603208195503809,0.7499586257738862,0.17925396615877476,2.0
0.27778086659994805,0.6611163752025051,0.8610326715447456,0.6438243325585069,0.5654884431109953,0.0
0.591043033470477,0.24363382513246779,0.1674683017954558,0.7366342443185665,0.1939431127791116,2.0
0.6054709218280885,0.23338179140126664,0.1645100095782468,0.7362393085238429,0.190464808479214,2.0
0.5885966863115756,0.2330071627176844,0.17769820040671347,0.7691976409168528,0.19428202448012727,2.0
0.9235331183513101,0.77240850608132,0.8617774164385884,0.1702681049852181,0.11214944935767313,3.0
0.5835742614626189,0.2455800668301022,0.17062312391520662,0.7370855995125364,0.1946655298260134,2.0
0.27712294747766775,0.6696962857850345,0.8560470182276312,0.6411067981614799,0.5633836230731085,0.0
0.5700081544905296,0.23731996122136262,0.17940490745510324,0.7483882858281992,0.1774345454480591,2.0
0.5730660884391563,0.22684863265099137,0.16957841232801046,0.7465076391866579,0.18660299883343023,2.0
0.5818877645576188,0.2435059031429519,0.15660743876024796,0.7412136188907195,0.18480141558066274,2.0
0.5970755031691314,0.25308177778671204,0.15207690732270412,0.7566913407506036,0.1706919863436422,2.0
0.5330534860447014,0.28021951413400925,0.18293210202177546,0.7448056539760631,0.20568907883799664,2.0
0.9247840913302938,0.7612336065686114,0.8523129500793359,0.16651621493534338,0.10284721503769054,3.0
0.281561584936432,0.6618930444245659,0.8567710757633116,0.6406742494339254,0.564168471222829,0.0
0.5894584676970976,0.23992408743650728,0.15582131915008057,0.7369445510144208,0.20309372870653455,2.0
0.5818414322250638,0.2455800668301022,0.16399282562418926,0.7519144982810889,0.18549707644064228,2.0
0.5817117016939101,0.25146447834783264,0.1685026697035708,0.7550175652396319,0.19043805229229172,2.0
0.5895696652952295,0.23128021585921998,0.16905088469487178,0.7575752446721281,0.18506897744988562,2.0
0.5749101152748433,0.2406002465239484,0.16282398988801933,0.7464324133209963,0.16795393654859458,2.0
0.9289632677267503,0.7848169390643603,0.8434173860695466,0.17220517102600558,0.1234940726127238,3.0
0.578894695874569,0.2404266381096054,0.1364372645520049,0.7731187891644663,0.17130737864285484,2.0
0.28160791726898693,0.6603031568405827,0.8658528259965615,0.6447082364800314,0.5648462946248604,0.0
0.5811927795692946,0.23428638261284318,0.16152068632379435,0.7439969759202004,0.18926078006771097,2.0
0.5636513584639904,0.2454155957007247,0.16128278170492794,0.753832757855461,0.18476574066476636,2.0
0.6057674487564401,0.21436710138822773,0.17151268031618555,0.7569452280472118,0.17381354148457592,2.0
0.6047666703732533,0.23626917345033932,0.16991975373768842,0.7731093859312586,0.18435547913195793,2.0
0.5712035286704473,0.23650674285944023,0.16201718291968958,0.7668092196820955,0.19205234223660317,2.0
0.5755217020645687,0.24044491267953627,0.16106556444422376,0.7450595412726712,0.20230888055681406,2.0
0.9411672041217242,0.7685708463958436,0.8575985700898037,0.14946815312977213,0.10540689025325622,3.0
0.27814225879387666,0.6700252280437895,0.8592225277055442,0.6409751528965719,0.5651673688679278,0.0
0.5867248600763555,0.23160915811797517,0.17791541766741759,0.7392201334506857,0.19333663920887303,2.0
0.5801920011861077,0.24068248208863713,0.15801417911528443,0.7464136068545808,0.20433343203393395,2.0
0.5788298306089921,0.23494426713035343,0.16271020941812664,0.7404613602341029,0.1786564113175103,2.0
0.567719337262315,0.23816059143818125,0.17579496345578177,0.7463853971549578,0.18184931629023685,2.0
0.9090218317950998,0.7572954367485154,0.85810541036478,0.17612631927361905,0.11668908240548823,3.0
0.28098706401275064,0.6620301036990471,0.8604741128743635,0.6412854595924262,0.5632676795964453,0.0
0.587206716334927,0.23882761324065693,0.18138055015960292,0.7463853971549578,0.18919834896489232,2.0
0.5879573001223173,0.2557955514214417,0.1701369709983926,0.7561459532245567,0.18208120324356333,2.0
0.5739093368916564,0.23115229386970415,0.1623274932921241,0.7486609795912226,0.19303340242375375,2.0
0.5910708328700099,0.23841643541721302,0.17794644870466103,0.7379789066672685,0.20234455547271044,2.0
0.946022832573483,0.7782746430291196,0.854805776737893,0.170239895285595,0.1260805040152118,3.0
0.276909818747915,0.6659591362341777,0.8625842234069182,0.6394142161840928,0.5646500825874302,0.0
0.5657270469624522,0.21393764899485296,0.16831648348011014,0.7563246146555032,0.1761859233916856,2.0
0.5821379591534156,0.236479331004544,0.17442959781706996,0.74477744427644,0.1872094724036688,2.0
0.5793209533340746,0.25269801181816437,0.17866016256126044,0.7259709778610277,0.18836890717030133,2.0
0.5807665221097891,0.2372742747965355,0.1823321686350688,0.7478428983021522,0.17205655187667893,2.0
0.5973812965639942,0.233738145514918,0.1907519234071251,0.737066793046121,0.18858295666567965,2.0
0.5808777197079209,0.24976494334426458,0.1633618612002391,0.7493286091489697,0.1807255564395007,2.0
0.5889766114385262,0.24804713377076565,0.16504788089046663,0.7544439680139619,0.17683699060679464,2.0
0.27939323177286035,0.6624412815224909,0.8579605988576439,0.6403075233388249,0.5625185063626211,0.0
0.9341061566403498,0.7756979286688712,0.8829405838386218,0.16295238954962274,0.11041921593669843,3.0
0.560315430520034,0.2411302090519427,0.1966891951997054,0.7298263034761873,0.19787627225668816,2.0
0.5813317765669594,0.23152692255328639,0.16754070754902384,0.7356563080649651,0.1919363987599399,2.0
0.5694429000333592,0.2441363758055659,0.173333167834468,0.7439311532877465,0.2001683856030309,2.0
0.5980484821527854,0.22873091335386786,0.1675096765117804,0.7493098026825543,0.19600333917212787,2.0
0.5870769858037732,0.21498843676587628,0.18389406417632248,0.7255196226670578,0.17959287785979045,2.0
0.5831109381370695,0.233911753929261,0.16225508753855605,0.7531463218312985,0.2054750293426183,2.0
0.28095926461321763,0.6649174857481198,0.8586225943188376,0.640881120564495,0.5638206407928392,0.0
0.574187330886986,0.24084695321801475,0.170509343445314,0.7598132141755621,0.20168456952862734,2.0
0.9299455131769153,0.7704165779588584,0.8747897647226754,0.16964749159350953,0.10788629690805504,3.0
0.5904221802142406,0.2372285883717084,0.1681302972566494,0.7449561057073865,0.19764438530336162,2.0
0.580664590978168,0.24205307483345012,0.15464213973482943,0.7484635116938608,0.19253395360120434,2.0
0.5767819415100633,0.23212084607603867,0.15880029872545187,0.7514537398539114,0.184177104552476,2.0
0.5933411171652024,0.24097487520753058,0.16126209434676558,0.7334747579607772,0.1782104748688055,2.0
0.5906631083435264,0.24229978152751647,0.16838888923367817,0.7550927911052937,0.19118722552611583,2.0
0.27730827680788755,0.6605498635346491,0.8585708759234318,0.6391227159546539,0.5636601036713056,0.0
0.5945086919455872,0.23624176159544308,0.1629894887533177,0.7494696576470853,0.20018622306097913,2.0
0.9369602283257347,0.7783568785938084,0.863887526971143,0.15730104639179135,0.11684070079804787,3.0
0.5902646502835538,0.2388641623805186,0.16143793689114516,0.7314624660543281,0.18704893528213504,2.0
0.5875959079283887,0.24942686380054407,0.17257807926154406,0.7524222728743051,0.1876197339364772,2.0
0.5670243522739908,0.221750027640287,0.16734417764648196,0.7222849104436069,0.18125176144897237,2.0
0.5925997998443232,0.21868903717687135,0.19436186740644656,0.7316881436513131,0.18127851763589467,2.0
0.2804403424886022,0.6624047323826292,0.8567503884051494,0.6407964914656256,0.5620636511849423,0.0
0.5903109826161087,0.23473410957614876,0.13992308440235257,0.7349510655743872,0.16135407710776323,2.0
0.9194373401534526,0.7717414842788444,0.855281585975626,0.1546305281608028,0.11847282820030752,3.0
0.5750861781385521,0.24259217464640992,0.1729401080293843,0.7377720355366989,0.1866297550203525,2.0
0.5864653990140479,0.2255328636159709,0.17207123898656768,0.7453980576681486,0.18408791726273505,2.0
0.28375773749953664,0.6655479584107337,0.8613947003125859,0.6375617792421746,0.5628128244187663,0.0
0.593702509359131,0.23807835587349246,0.16684768105058678,0.7496013029119932,0.18398981124401997,2.0
0.945114718855406,0.7670540570915839,0.8725658737202281,0.15958603206126393,0.11247052360074059,3.0
0.5797750101931131,0.23371073366002176,0.16484100730884366,0.7421915551443208,0.19620846993853208,2.0
0.5803680640498163,0.23263253403410222,0.16913363412752097,0.7399629888740945,0.1763821354291157,2.0
0.5792375551354756,0.23976875359209515,0.168513013382652,0.7545944197452852,0.1779518317285567,2.0
0.5713517921346232,0.22705879020519604,0.16546162805371262,0.7673922201409733,0.18498870888911878,2.0
0.27941176470588236,0.6633458727340675,0.857619257447966,0.6444167362505924,0.5635084852787459,0.0
0.9299640461099372,0.77001453742038,0.8511027396268414,0.1754398832494565,0.12888990364205216,3.0
0.5694429000333592,0.22734204603912406,0.14581898147860822,0.7486233666583919,0.17851371165392477,2.0
0.5930260573038287,0.24105711077221936,0.176291460051677,0.7449278960077632,0.18577355703883927,2.0
0.5792097557359427,0.251208634368801,0.16952669393260472,0.7551868234373708,0.1894213171892447,2.0
0.6004206975795988,0.23022942808819674,0.1534629603195783,0.7473539301753515,0.19993649864970442,2.0
0.2811075280773935,0.6624961052322835,0.859201840347382,0.6394424258837158,0.5617604143998229,0.0
0.1272026390896623,0.6388853608816383,0.37636924451836723,0.7626812003039124,0.5777962890952485,-1.0
0.9390451832907074,0.7664418589989008,0.861198170410044,0.1662341179391122,0.10976814872158938,3.0
0.5961395900515215,0.24929894181102813,0.16445829118284105,0.7547730811762317,0.17307328697972593,2.0
0.6005040957781977,0.2245825859795672,0.16069319199730236,0.7381481648650072,0.18063636914975972,2.0
0.581628303495311,0.2372103138017776,0.16666149482712606,0.7449937186402172,0.1872183911326429,2.0
0.2775770043367063,0.6630991660400013,0.8567503884051494,0.6388124092587995,0.5620814886428904,0.0
0.5838059231253937,0.22758875273319035,0.181246082331548,0.7549329361407626,0.1729216685871663,2.0
0.9166481337336445,0.7724816043610434,0.8529025397869614,0.1576677724868919,0.12994231366099554,3.0
0.5794043515326734,0.22111041769270762,0.16798548574951333,0.7482848502629145,0.20670581394104362,2.0
0.5955650691278401,0.22911467932241547,0.17860844416585464,0.735496453100434,0.18706677274008326,2.0
0.28335001297305307,0.6671652578496131,0.8584467517744581,0.6399125875441011,0.5638117220638652,0.0
0.5860854738870973,0.2472887391186358,0.17451234724971915,0.7464418165542039,0.19242692885351523,2.0
0.5982430779495161,0.23955859603789048,0.16505822456954777,0.7523188373090204,0.19184721147019893,2.0
0.9207439119315021,0.7716409741442247,0.8396419432049268,0.15925691889899424,0.11605585264832738,3.0
0.5775325252974535,0.252058401870585,0.19736153433998016,0.7306914009312963,0.1829819948699471,2.0
0.5871047852033061,0.2289319336231071,0.16975425487239,0.7325438378732143,0.19685953715364116,2.0
0.27945809703843727,0.661701161440292,0.8568538251959609,0.6393766032512619,0.5643646832602591,0.0
0.5951944104674005,0.24022561784036617,0.17710861069908784,0.7443354923156779,0.19126749408688268,2.0
0.5782275102857778,0.22235308844800472,0.15689706177452017,0.7380823422325532,0.21589210478436296,2.0
0.9315671448163385,0.7782289566042926,0.8472652346877346,0.17803517561478338,0.11405805735812977,3.0
0.5741502650209421,0.24376174712198367,0.17689139343838373,0.7541618710177307,0.1864424617118965,2.0
0.5812113125023166,0.248120232050489,0.1851973677405474,0.7455297029330565,0.18580923195473567,2.0
0.5596297119982208,0.24943600108550945,0.19325509374476352,0.7332866932966231,0.20840929117509605,2.0
0.2798843544979428,0.6632088134595863,0.8586743127142433,0.6432883482656677,0.5622152695775019,0.0
0.5812947107009154,0.22518564678728498,0.16626843502204236,0.7377438258370758,0.20279049192141527,2.0
0.5609270173097594,0.22029719933078526,0.19210694536675582,0.7529582571671444,0.17322490537228558,2.0
0.9360243152081247,0.7724816043610434,0.8498511544580221,0.17857115990762265,0.12344947896785333,3.0
0.5636235590644575,0.23233100363024334,0.17861878784493584,0.7284816411274853,0.18604111890806216,2.0
0.5611586789725341,0.2529629930821616,0.152273437225246,0.7454168641345641,0.23533493394789323,2.0
0.5651803254383037,0.235739210922345,0.189231402582196,0.7453510415021101,0.18319604436532538,2.0
0.280644204751844,0.6623681832427676,0.8591708093101385,0.64487749467777,0.5628663367926109,0.0
0.5582212090885503,0.23280614244844516,0.1759190876047556,0.7525915310720439,0.20132782036966348,2.0
0.5843433781830312,0.23197464951659197,0.17371588396047055,0.7608945859944483,0.1829819948699471,2.0
0.5774583935653657,0.22588921772962228,0.16138621849573942,0.7408280863292035,0.1882529636936381,2.0
0.9303995700359537,0.7589858344671181,0.8603913634417143,0.16544424634966487,0.10744036045935021,3.0
0.5421531561584936,0.24408155209577337,0.14730847126629387,0.744843266908894,0.21054978612887915,2.0
0.5670892175395678,0.2278354594272567,0.19231381894837885,0.7264693492210362,0.20125647053787069,2.0
0.2772156121427777,0.6612260226220902,0.8579916298948874,0.6412196369599723,0.5641238775779586,0.0
0.5769950702398161,0.23582144648703374,0.18748332081748165,0.748040366199514,0.19718061139670864,2.0
0.5917750843248452,0.24803799648580022,0.15072188536307346,0.7594182783808384,0.19692196825645983,2.0
0.9144056488379849,0.7710379133365071,0.8525818857354458,0.16873537797236202,0.10802899657164058,3.0
0.5819711627562177,0.23441430460235907,0.18726610355677747,0.7615904252518186,0.20285292302423397,2.0
0.6037195596575112,0.23304371185754608,0.16145862424930746,0.7451347671383328,0.172618431802047,2.0
0.5875959079283887,0.24176068171455672,0.1611586575559541,0.7284534314278621,0.20429775711803758,2.0
0.28163571666851994,0.6625692035120069,0.8575261643362356,0.6427241542732053,0.5617425769418748,0.0
0.5957874643241038,0.2391839673543083,0.16584434417971522,0.7389004235216237,0.20765119921229783,2.0
0.5617424663627264,0.22955326900075562,0.16546162805371262,0.7660099448594404,0.17705104010217293,2.0
0.9227547351643869,0.7763558131863815,0.8674147215378153,0.15062475081432,0.09390172987667181,3.0
0.5873271803995699,0.25025835673239727,0.1775016705041716,0.7437054756907615,0.2150359068028497,2.0
0.5909040364728121,0.2514187919230056,0.16388938883337778,0.7458212031624953,0.18004773303746935,2.0
0.2818303124652507,0.666882002015685,0.8596983369432771,0.6466076895879879,0.5631160612038857,0.0
0.6019681974869342,0.23278786787851435,0.1636514842145113,0.741768409649974,0.16203190050979455,2.0
0.5749749805404203,0.2416053478701446,0.15296646372368305,0.7400570212061716,0.1905361583110068,2.0
0.9401108269394712,0.7814178690572241,0.8443690045450125,0.15259942978793828,0.11142703231077133,3.0
0.5963063864487193,0.22484756724356436,0.1734366046252795,0.7430284428998067,0.20248725513629598,2.0
0.5922569405834166,0.2460186565084424,0.1645824153318149,0.7535412576260221,0.1923823352086447,2.0
0.2782719893250305,0.6603671178353406,0.8582605655509973,0.6414923307229957,0.5653100685315134,0.0
0.5822120908855035,0.2476268186623563,0.16735452132556317,0.7501654969044557,0.18478357812271456,2.0
