@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute class real
@data
0.6507173420156974,0.09192745897895911,0.354176222748768,0.8419131136553987,0.7897335249463548,0.4805782555994905,0.05137074393698962,0.492125393187701,0.6795446823266551,0.4979128871337644,0.09291019367507561,1.0
0.7496983542068216,0.6874025206333122,0.21370068496187064,0.7602332912384184,0.09069977840108119,0.0686081616999257,0.07455310885521958,0.7492190509954727,0.04890157930456794,0.8130606244584044,0.771902319816835,0.0
0.7488916769789764,0.6872991171062178,0.21412590234294776,0.7584989458840673,0.09149578842224822,0.0687828663035584,0.07529581404111325,0.7514348298734024,0.048463975417317756,0.8138082738666805,0.7711855295038395,0.0
0.6441695257939333,0.09155692967353785,0.3582474529931232,0.8399696010221308,0.7881671826466391,0.48446335321360806,0.05337967089102885,0.4930207487342929,0.6788284444273635,0.49471510954415004,0.09557732042110598,1.0
0.6483144736774353,0.0920394794666446,0.36041877579011267,0.8415645015238709,0.7889974296579638,0.4815599290865695,0.052976617466976794,0.4947843278412165,0.6800425550127482,0.49917398252121786,0.09359364490374589,1.0
0.7486428084725135,0.6868941199584317,0.21284120302139564,0.7616974621908356,0.09208637650246891,0.0685748846325671,0.07444442029143027,0.7502500664733665,0.04636068168378796,0.8139163677570336,0.7723190583709023,0.0
0.74701229067155,0.6874456054362682,0.21201790979420385,0.760433743214047,0.0923945094138884,0.06957319665332534,0.07580302733879675,0.7510097620886566,0.04617900182640665,0.8113040987401656,0.7709021472870736,0.0
0.6462720355899125,0.09303042993463174,0.3547733365179401,0.8384444229466964,0.7919503700590673,0.4795217087108547,0.056515335956350665,0.4949561637541988,0.6766709961209605,0.49648965091078107,0.09561065950543135,1.0
0.6457657169043503,0.09256511406270737,0.35670038550026817,0.8396732807103321,0.7906579236806133,0.48007078032227174,0.0553107043743524,0.4948657237999976,0.677570660799339,0.4977327306498424,0.09498555167433048,1.0
0.7484025216386874,0.6872043305397147,0.21412590234294776,0.7592048854504113,0.0927026423253079,0.06944840765073056,0.07448970719300915,0.7489839071145495,0.049911300050398705,0.8114842552240875,0.7715272551181745,0.0
0.6505371268903277,0.09423680441739869,0.35870885908748346,0.8386623055289013,0.7886721782514654,0.47962153991293055,0.053245621662355344,0.49160988544875406,0.6763303463883705,0.49489526602807193,0.09705257490250402,1.0
0.7489431670147962,0.6885830442343055,0.21299500505284907,0.7597888107707204,0.09312204545473997,0.07003907559634584,0.0743176169670094,0.7506751342581122,0.04922039251583804,0.8114212004547148,0.7726691187563188,0.0
0.7478189678993952,0.6860324238993125,0.21273263688154617,0.7603117289680122,0.09308780846458226,0.069581515920165,0.07644610134121688,0.7494089748992953,0.048376629332038276,0.8119706777306768,0.7727941403225389,0.0
0.6441266174307501,0.09096235939274558,0.35717083877294925,0.8372591416995016,0.7934311198833888,0.48136858594925747,0.054060785890775245,0.4976422303939746,0.6783305717412704,0.4956429154363479,0.09267682008479797,1.0
0.6445814460804924,0.09201362858487105,0.3564832532205693,0.8378953588395399,0.7886892967465443,0.4790974261020325,0.05484968371627938,0.4946938878870153,0.6792651748537608,0.49951627984066954,0.09459381743350728,1.0
0.7490375654137995,0.6886088951160791,0.2125335989584888,0.7581416184492512,0.09230891693849408,0.06915723331134274,0.07354773964016839,0.7479167156549753,0.04738437780326342,0.811889607312912,0.7723940713106344,0.0
0.7482051431680444,0.688384854140708,0.2125426461368096,0.7604947503370644,0.09234315392865182,0.0686081616999257,0.07419081364258853,0.7480975955633777,0.0491933152294014,0.8122499202807558,0.7718856502746724,0.0
0.7495867924625451,0.6862909327170483,0.21457826125898724,0.7595360669753628,0.09113630002559214,0.07018050313261993,0.07354773964016839,0.7487578072290465,0.04587765783219244,0.8118535760161276,0.772410740852797,0.0
0.7476816611372087,0.6874197545544946,0.21102272017891696,0.7596493659181093,0.09253145737451927,0.06733531387345895,0.07413646936069386,0.7495355908351768,0.04741756931566962,0.8109618014207138,0.7711021817930259,0.0
0.6467268642396551,0.0908158710626953,0.3573698766960066,0.8370761203304495,0.7875166798336424,0.48048674366425437,0.058709033468831745,0.5008438047726973,0.6820689841912321,0.4986425208936482,0.09712758784223613,1.0
0.6465294857690121,0.0921601169149213,0.36126921055226685,0.8363004583378,0.7900502171053138,0.4790724683015135,0.05707508205986567,0.4895659424838068,0.677072788113246,0.49279644299038144,0.09659416249303004,1.0
0.7490032387232528,0.6861530613475892,0.2136464018919459,0.7599369709266197,0.09176112509597054,0.06869967363516188,0.07488823192690332,0.7503314624321477,0.04621306679966565,0.8121418263904026,0.772769136009295,0.0
0.7485140833829638,0.6881694301259282,0.2136644962485875,0.7589608569583417,0.0935243300890932,0.06839186076209476,0.0748972893072191,0.7481789915221588,0.0476385549114267,0.8105654571560856,0.7734775915512093,0.0
0.7463686652238013,0.685963488214583,0.213040240944453,0.7603204442713004,0.09220620596802093,0.0681422827569052,0.07355679702048416,0.7499877906061829,0.047476964653659665,0.8114482239273033,0.7710021645400498,0.0
0.6441008724128401,0.09325447091000276,0.3609073234194353,0.8370238285107203,0.7889974296579638,0.4800458225217528,0.056422950677129755,0.4907959258609432,0.6777366183613701,0.49603925970097623,0.0961024109992307,1.0
0.6457571352317136,0.09557243330903352,0.3586274344825964,0.8379302200526928,0.7924553656638937,0.47962153991293055,0.05801433239861169,0.49403367622134653,0.680575366132953,0.4954267276556416,0.09656082340870467,1.0
0.6510005372127069,0.0913932074223052,0.35877218933572896,0.8401961989076239,0.7900587763528533,0.4828410961798759,0.05438322863001688,0.49367191640454156,0.6773348263690845,0.49592215798642697,0.09644413661356582,1.0
0.6447616612058621,0.0928753246439903,0.3581388868532737,0.8375990385277412,0.7898704729069858,0.48039523172901816,0.05570741763218341,0.49302979272971303,0.6797543129313259,0.4952105398749354,0.09392703574699968,1.0
0.7483596132755042,0.6879195382687837,0.21325737322415197,0.7608869389850332,0.09305357147442453,0.06972294345643908,0.07438101862921984,0.7502862424550469,0.047234142536582716,0.8106195041012623,0.7718189721060216,0.0
0.6445642827352193,0.09169480104299692,0.36837124553408657,0.8381045261184566,0.7882356566269545,0.4782155838170294,0.052315428703925096,0.4914923135082926,0.6781820833962953,0.4947961799619149,0.09799440403469598,1.0
0.7498957326774646,0.6878592195446454,0.2144063648708922,0.759152593630682,0.09170121036319454,0.06785942768435703,0.07544073212616569,0.7487758952198867,0.047836830525011115,0.8136101017343664,0.7723023888287396,0.0
0.6471302028535776,0.09110023076220465,0.3573065464477611,0.8399173092024016,0.7901101318380898,0.4808527914051991,0.05789839793056974,0.496918710760365,0.6750812973688739,0.49571497802991665,0.09416040933727735,1.0
0.6470615494724844,0.09737337807259272,0.35870885908748346,0.8411200210561728,0.787448205853327,0.48042850879637683,0.05202740400988341,0.49350008049155936,0.6781471449621835,0.4934720298050886,0.0977360261311743,1.0
0.749981549403831,0.687798900820507,0.21342926961224695,0.7596667965246857,0.09241162790896726,0.06841681856261372,0.07270540327080117,0.7494722828672361,0.04850153423398794,0.8110068405416946,0.7731275311657928,0.0
0.7494752307182686,0.6861185935052244,0.212913580447962,0.7604686044271998,0.09184671757136485,0.0687828663035584,0.07506937953321885,0.7502410224779463,0.04694240661174928,0.8122228968081675,0.7722940540576583,0.0
0.7491491271580759,0.6863857192835514,0.2136735434269083,0.7600938463858073,0.09306213072196397,0.06829202956001894,0.07407306769848343,0.7496260307893782,0.04694764737686605,0.8112230283224007,0.7728691532622711,0.0
0.7468492388914536,0.6873335849485825,0.2131578542626233,0.7598411025904497,0.09150434766978764,0.06760153041232782,0.07399155127564144,0.748486487366443,0.04637465705743267,0.8134749843714248,0.7713272206122223,0.0
0.6471902745620342,0.09239277485088351,0.3555242523185656,0.838871472807818,0.7934482383784676,0.48042018952953713,0.051550985805273564,0.4926861209037485,0.6792564402452329,0.49243613002253755,0.09688587948087712,1.0
0.7486685534904235,0.686635611140696,0.21348355268217167,0.759858533197026,0.09173544735335228,0.06839186076209476,0.07544073212616569,0.7512991699421004,0.04854957458089165,0.8105564493318895,0.773227548418769,0.0
0.7466346970755374,0.6864891228106458,0.21415304387791012,0.7613052735428667,0.09323331567275256,0.06770136161440365,0.07457122361585114,0.7507836622031536,0.04833819705451531,0.812916499271267,0.7714439074073611,0.0
0.6463149439530959,0.09197916074250627,0.35949596360139213,0.8360128533292895,0.7906836014232317,0.47913902243623074,0.055068872319921164,0.4939341922717251,0.6781908180048233,0.4932648498485784,0.09631078027626433,1.0
0.7499472227132844,0.6871784796579412,0.2126874009899422,0.7590131487780709,0.09044300097489828,0.06742682580869513,0.0754316747458499,0.7499516146245024,0.048737368664242525,0.8115473099934603,0.7707021127811213,0.0
0.6472760912884007,0.09118640036811657,0.3591883595384853,0.8426713450414718,0.7951857656289719,0.4843052871436547,0.053994667014470074,0.49946911746883904,0.6827153452223002,0.49740844897878295,0.0924434464945203,1.0
0.7496554458436383,0.686273698795866,0.21276882559482935,0.7612529817231375,0.09088808184694866,0.06827539102633963,0.07499692049069263,0.7504309463817689,0.04850153423398794,0.810781644936792,0.7717689634795336,0.0
0.7488230235978832,0.6855929589091617,0.21372782649683303,0.761052529747509,0.09153858465994537,0.06763480747968642,0.07458028099616691,0.750883146152775,0.04856966418050593,0.8100610190011042,0.77255243196118,0.0
0.6457914619222601,0.09156554663412902,0.3547733365179401,0.8375728926178767,0.7892028515989102,0.4785317159569361,0.05803063568318009,0.49581534331911026,0.6796058245863508,0.4934450063325004,0.09587737218003439,1.0
0.6474048163779504,0.09119501732870776,0.3562842152975119,0.8379650812658455,0.7938762007554392,0.481210519879304,0.051965813823736134,0.4977598023344362,0.6830559949548901,0.49468808607156173,0.09236843355478819,1.0
0.6514811108803593,0.09191884201836793,0.3578403299686877,0.83736372533896,0.7899047098971435,0.4832903365892171,0.05329181430196582,0.49134760958157064,0.6783480409583263,0.49552581372179877,0.09511057324055067,1.0
0.6432770318397216,0.09179820457009125,0.35543378053535774,0.8364573337969875,0.7906493644330739,0.48024548492590446,0.05316319950148178,0.4964303350076784,0.6817195998501141,0.494435866994071,0.09438544815647365,1.0
0.6456026651242538,0.09315106738290845,0.3607716157446234,0.8394118216116861,0.7897335249463548,0.47947179310981686,0.05553079871602577,0.49260472494496743,0.681073238819046,0.4942196792133647,0.09876953774526107,1.0
0.7474327926307458,0.6872474153426706,0.21406257209470222,0.7589347110484771,0.09108494454035555,0.06781783135015877,0.07445347767174605,0.7479981116137564,0.04907103071001012,0.812727334963149,0.7733859090693145,0.0
0.6445127926993993,0.09212564907255655,0.35642897015064456,0.8392026543327695,0.7880387939335477,0.47857331229113437,0.05334434710779733,0.4924600210182454,0.6758499429193333,0.4973273785610181,0.09476884762621554,1.0
0.7481536531322245,0.6886261290372615,0.21283215584307486,0.7615667326415125,0.09142731444193275,0.06819219835794312,0.07610192088921737,0.7488301591924075,0.04808751378976321,0.812457100237266,0.7708688082027484,0.0
0.7482737965491376,0.6856618945938913,0.2139811474898151,0.7596145047049565,0.09139307745177505,0.0666315038988244,0.07417269888195697,0.751109246038278,0.0474725973493957,0.8127003114905607,0.7729274966598405,0.0
0.7501188561660175,0.6871181609338028,0.21417113823455172,0.7613749959691722,0.09084528560925151,0.06746010287605374,0.07252425566448566,0.749318534945094,0.047326729386978975,0.8111960048498124,0.7731775397922809,0.0
0.7467891671829971,0.6874973071998153,0.21165602266137226,0.7607736400422868,0.0917183288582734,0.06850833049784989,0.07410023983943076,0.7506208702855914,0.04883869012316672,0.8119166307855001,0.7720856847806247,0.0
0.7492091988665325,0.6854292366579291,0.21256978767177198,0.7607649247389985,0.0924201871565067,0.06712733220246765,0.07282314921490628,0.7497797787115202,0.0481897087095402,0.8109708092449102,0.7716022680579067,0.0
0.6447015894974055,0.09211703211196534,0.3591521708252022,0.8387843197749361,0.7900245393626955,0.48128539328086095,0.05214786716808324,0.49559828742902734,0.6785664061715251,0.4977417384740385,0.09315190203643461,1.0
0.7472869041959228,0.6873852867121298,0.21473206329044067,0.7596929424345503,0.09224900220571808,0.0679176625522346,0.0761290930301647,0.748188035517579,0.04883257589719715,0.8126012254244035,0.7734942610933719,0.0
0.651463947535086,0.09352159668832973,0.35646515886392766,0.8392898073656515,0.7903241130265755,0.4816015254207678,0.052885137925787445,0.4931473646701746,0.6777802914040097,0.4977147150014502,0.09786938246847579,1.0
0.7497755892605514,0.6862219970323188,0.21465063868555354,0.7606167645830991,0.09338738212846232,0.06864975803412397,0.07494257620879798,0.7479890676183363,0.04852861152042458,0.8122138889839714,0.771152190419514,0.0
0.7502389995829305,0.688333152377161,0.21335689218568066,0.7600502698693664,0.09041732323228,0.06903244430874796,0.07301335420153758,0.7512629939604201,0.04806480380759055,0.813655140855347,0.7719356589011604,0.0
0.7487200435262434,0.687617944648092,0.2122169477172612,0.7614098571823251,0.09116197776821043,0.06825875249266032,0.07417269888195697,0.7501053625466445,0.04670831910320028,0.812267935929148,0.7728858228044337,0.0
0.6485375971659882,0.09302181297404055,0.35508094058084694,0.8421397115408918,0.7983355687234823,0.4857112432395558,0.05626263504554051,0.49664739089776133,0.6782781640901028,0.49870557566302093,0.09172665618152465,1.0
0.6446844261521323,0.09294426032871983,0.3588355195839745,0.8441180853873125,0.7886122635186894,0.47983784085076153,0.05607514727300393,0.497895462265738,0.6775793954078669,0.4942827339827373,0.0942854309034975,1.0
0.74880586025261,0.6871957135791236,0.21235265539207301,0.7586558213432548,0.0926512868400713,0.06845841489681197,0.07451687933395648,0.7479076716595553,0.04760623685987331,0.8116463960596174,0.7720856847806247,0.0
0.7497155175520949,0.6876007107269095,0.21295881633956593,0.7603553054844532,0.09326755266291029,0.06755993407812956,0.07359302654174728,0.7492823589634136,0.04624625831207184,0.8117364743015782,0.7723107235998209,0.0
0.7479820196794915,0.6864201871259162,0.21462349715059117,0.7593879068194634,0.09157282165010308,0.06739354874133652,0.07487011716627176,0.7503224184367274,0.047183481807120634,0.8111599735530279,0.7733775742982332,0.0
0.6472331829252174,0.09281500591985194,0.3538867130425027,0.8391329319064639,0.7906836014232317,0.47971305184816676,0.056315167851372014,0.4963308510580571,0.6771339303729416,0.4955708528427792,0.09397704437348775,1.0
0.7484969200376905,0.6863943362441427,0.21241598564031858,0.759858533197026,0.09307068996950338,0.06978949759115628,0.07454405147490381,0.7509012341436151,0.04761759185095964,0.8121508342145987,0.7710104993111311,0.0
0.7469779639810035,0.6887122986431734,0.21488586532189405,0.7599544015331962,0.09289094577117535,0.06756825334496921,0.07559470759153389,0.7497707347161001,0.04921340482901568,0.8131236792277772,0.7713272206122223,0.0
0.749835660969008,0.6875576259239536,0.21288643891299958,0.7593791915161752,0.09134172196653846,0.06993092512743038,0.07631024063648023,0.751190641997059,0.04857228456306431,0.8105744649802817,0.771827306877103,0.0
0.6459287686844466,0.09296149424990222,0.3598126148426197,0.8380522342987274,0.791068767562506,0.47923885363830654,0.05391496206769124,0.49350008049155936,0.6757975352681657,0.49469709389575783,0.09246011603668297,1.0
0.7475014460118391,0.6881435792441547,0.2111765222103704,0.7584292234577616,0.09066554141092348,0.06891597457299284,0.0760928635089016,0.7517694577039468,0.04791194815835147,0.8102772067818105,0.7731525354790368,0.0
0.7469093105999102,0.6876524124904567,0.21327546758079358,0.7616364550678181,0.09186383606644372,0.06858320389940675,0.07243368186132788,0.7497164707435794,0.04606021115042655,0.8135290313166015,0.7727858055514576,0.0
0.6463063622804592,0.09470212028932308,0.353615297692879,0.8376600456507587,0.7892370885890678,0.47971305184816676,0.054202081023701346,0.4904793860212391,0.678915790512643,0.49339095938732386,0.09252679420533375,1.0
0.748900258651613,0.6853861518549732,0.21335689218568066,0.7586645366465431,0.09153002541240593,0.07000579852898724,0.0736654855842735,0.7497345587344195,0.04625062561633582,0.812646264545384,0.773227548418769,0.0
0.6463406889710057,0.0936422341366064,0.35922454825176847,0.8387233126519187,0.7917791851082787,0.47870642056056883,0.05500547065771072,0.4918721613159376,0.6807937313461517,0.49434578875211005,0.09703590536034135,1.0
0.7484797566924172,0.6874197545544946,0.21236170257039383,0.7607736400422868,0.0924544241466644,0.06886605897195493,0.0741998710229043,0.748866335174088,0.04685156668305862,0.8104753789141248,0.7717689634795336,0.0
0.6446329361163124,0.09283223984103431,0.35692656495828795,0.8366403551660396,0.789279884826765,0.4798794371849598,0.05343763812504981,0.49921588559707564,0.6799988819701085,0.49207581705469366,0.0935186319640138,1.0
0.6470958761630311,0.09123810213166372,0.3595502466713169,0.8370935509370259,0.7944924665782781,0.4785067581564172,0.0518897318290836,0.4944768319969324,0.6802871240515307,0.4961833848881138,0.094877199650273,1.0
0.7470294540168233,0.6852655144066965,0.21374592085347457,0.7616015938546654,0.09061418592568689,0.06886605897195493,0.0747433138418509,0.7494813268626562,0.04724200368425788,0.8127363427873451,0.7720190066119739,0.0
0.7479476929889449,0.6863771023229602,0.21175554162290094,0.7602332912384184,0.09176112509597054,0.06819219835794312,0.07396437913469411,0.7504490343726091,0.04816175796225078,0.8131867339971499,0.7722357106600889,0.0
0.7489946570506162,0.6867045468254256,0.21186410776275041,0.7605383268535054,0.0908709633518698,0.06986437099271316,0.07317638704722157,0.7504761663588695,0.048543460354922074,0.8133398670084835,0.7711855295038395,0.0
0.747750314518302,0.6864718888894633,0.21152031498656038,0.7593181843931578,0.09261704984991358,0.0694733654512495,0.07586642900100718,0.7496531627756385,0.0468550605264698,0.8116734195322055,0.7715189203470931,0.0
0.74875437021679,0.6863167835988219,0.2121898061822988,0.7589259957451889,0.0924201871565067,0.0679176625522346,0.0758211420994283,0.7500330105832835,0.04866399795260777,0.8131687183487577,0.7728274794068644,0.0
0.6453452149451544,0.09160863143708499,0.35597661123460506,0.8364486184936993,0.7909061418592568,0.4794218775087789,0.054485577027585164,0.49492903176793834,0.6777715567954817,0.4979128871337644,0.09521892526460815,1.0
0.6495073261739298,0.09226352044201562,0.3562027906926248,0.835638095287897,0.7896393732234211,0.4789227214983998,0.05607061858284605,0.4950646916992403,0.6806277737841206,0.4961923927123098,0.09664417111951809,1.0
0.7485226650556004,0.6876351785692744,0.21238884410535616,0.7599805474430608,0.09133316271899902,0.06809236715586729,0.0758211420994283,0.7492190509954727,0.04744027929784228,0.810133081594673,0.7718773155035911,0.0
0.7481450714595879,0.6873335849485825,0.21233456103543144,0.7606603410995401,0.09219764672048149,0.06869135436832223,0.07482483026469287,0.7499697026153427,0.04875047057703444,0.8124661080614621,0.7713605596965477,0.0
0.7499472227132844,0.6888501700126325,0.21378210956675772,0.7586035295235257,0.09081960786663322,0.06832530662737754,0.0742361005441674,0.7498249986886208,0.04800890231301169,0.8117004430047938,0.7713105510700595,0.0
0.6492927843580135,0.09158278055531142,0.3537057694760869,0.8380173730855748,0.7882527751220334,0.4797380096486857,0.056516241694382255,0.49312023268391425,0.6773784994117242,0.4925532317370868,0.09879454205850507,1.0
0.6505542902356011,0.09107437988043107,0.3576503392239511,0.8379563659625573,0.7928319725556287,0.4818677419596366,0.05365048656247057,0.4916370174350144,0.67973684371427,0.49358913151963796,0.09919461107040964,1.0
0.6472074379073075,0.09323723698882036,0.3567999044617969,0.8373027182159426,0.7887235337367021,0.479371961907741,0.053360650392365705,0.49635798304431744,0.6783131025242146,0.4967058386914874,0.09378534463861682,1.0
0.6496875412992994,0.09174650280654408,0.35841934938121817,0.8352197607300635,0.7887920077170175,0.4784568425553793,0.05418849495322768,0.4961228391633943,0.6809422196911268,0.5000477414682394,0.0956773376740821,1.0
0.6443754859372129,0.09363361717601522,0.3568541875317216,0.8366054939528867,0.7907349569084682,0.47872305909424817,0.05387963828445971,0.49009049421817386,0.6789507289467548,0.4941115853230115,0.09204337748261573,1.0
0.6483488003679819,0.09174650280654408,0.3599030866258277,0.8400306081451482,0.7916336779001084,0.4826081567083656,0.05111260859798998,0.496475554984779,0.6779724527916247,0.4982641922774121,0.09501055598757452,1.0
0.6417065857472146,0.09154831271294665,0.356881329066684,0.8367798000186508,0.7885523487859135,0.4802621234595838,0.05435877370316429,0.4931925846472752,0.6762954079542587,0.4973634098578024,0.0981694342274042,1.0
0.7483853582934141,0.6873335849485825,0.21316690144094408,0.7592658925734287,0.09282247179085991,0.06846673416365162,0.07391909223311524,0.7488844231649282,0.046399987422163724,0.8117094508289899,0.771393898780873,0.0
0.7496468641710017,0.6879367721899661,0.21385448699332407,0.7596580812213974,0.0917183288582734,0.06875790850303944,0.07604757660732271,0.7482242114992594,0.048234255213032734,0.8135920860859742,0.7720440109252179,0.0
0.7474499559760192,0.6872215644608971,0.2128773917346788,0.7588649886221716,0.0908709633518698,0.06989764806007176,0.07380134628901014,0.7485950153114844,0.04677644904971827,0.8122319046323636,0.7715689289735813,0.0
0.6495845612276595,0.09094512547156318,0.3606268608914908,0.8376861915606232,0.7903155537790361,0.4824750484389312,0.05329181430196582,0.49397036825340557,0.6810383003849343,0.4980930436176863,0.09397704437348775,1.0
0.6441437807760234,0.09131565477698446,0.3562661209408703,0.8395425511610092,0.7899389468873012,0.48181782635859866,0.05781688150772776,0.49699106272372595,0.678086002702488,0.496210408360702,0.09681920131222635,1.0
0.6478510633550563,0.09333202355532347,0.35727940491279875,0.8387233126519187,0.7914710521968592,0.4782987764854259,0.05523824533182618,0.4920439972289199,0.6786974252994443,0.49512046163297435,0.09181833866341943,1.0
0.7496983542068216,0.6859548712539919,0.21403543055973984,0.7593617609095987,0.09175256584843113,0.06761816894600713,0.07362019868269461,0.749834042684041,0.04675810637180958,0.8125291628308349,0.7731775397922809,0.0
0.7488830953063398,0.6870492252490733,0.21472301611211986,0.7584989458840673,0.09149578842224822,0.06797589742011216,0.07381040366932591,0.751109246038278,0.04778704325640182,0.8109257701239296,0.7721523629492755,0.0
0.7493636689739922,0.6857480641998033,0.21161983394808911,0.760520896246929,0.09294230125641194,0.06869135436832223,0.07458028099616691,0.7516880617451657,0.04845873465220099,0.8130426088100122,0.7724524147082038,0.0
0.7498013342784613,0.6868338012342935,0.21408971362966459,0.7582113408755567,0.09105926679773726,0.06837522222841545,0.07437196124890406,0.7480704635771174,0.04858276609329784,0.8111599735530279,0.7726107753587493,0.0
0.6442124341571166,0.09119501732870776,0.36103398391592634,0.8366490704693279,0.7887577707268597,0.48151833275237127,0.054921237020774005,0.4947029318824354,0.6796844360631024,0.4990839042792569,0.0979443954082079,1.0
0.7493722506466288,0.6878247517022806,0.21371877931851224,0.7595099210654981,0.09286526802855706,0.06798421668695181,0.07401872341658877,0.7499516146245024,0.0468707828218201,0.8114121926305189,0.7719273241300791,0.0
0.7492091988665325,0.686006573017539,0.211321277063503,0.7594314833359044,0.09203502101723232,0.06859152316624641,0.07337564941416864,0.7502681544642068,0.047337210917212505,0.813006577513228,0.7730775225393047,0.0
0.7487372068715168,0.6876696464116391,0.21443350640585457,0.7608607930751686,0.09037452699458284,0.0683502644278965,0.0741998710229043,0.7511996859924792,0.04826133249946937,0.8123850376436972,0.7730775225393047,0.0
0.6457399718864403,0.09351297972773853,0.3571256028813453,0.8384618535532727,0.790272757541339,0.47819062601651047,0.054043576868175264,0.4910310697418664,0.6828638335672753,0.493318896793755,0.09532727728866561,1.0
0.7492864339202624,0.6889018717761797,0.2134021280772846,0.7600589851726546,0.09191519155168029,0.06789270475171563,0.07396437913469411,0.7490291270916501,0.04834693166304327,0.8104123241447521,0.7724940885636106,0.0
0.7486599718177869,0.6880746435594252,0.21385448699332407,0.7591003018109529,0.09271976082038674,0.06756825334496921,0.07405495293785189,0.748649279284005,0.049326954739879,0.8133218513600913,0.7732692222741757,0.0
0.7469951273262767,0.6873680527909474,0.21357402446537962,0.7588998498353244,0.09251433887944042,0.06824211395898103,0.07387380533153634,0.749834042684041,0.04728829710945601,0.8120337325000495,0.7711438556484327,0.0
0.6450448564028717,0.09292702640753743,0.35556948821016954,0.8383659852171026,0.7887064152416232,0.4810274960088317,0.053538175046554934,0.4991887536108153,0.6788895866870591,0.4973183707368219,0.09526893389109622,1.0
0.6490954058873705,0.09188437417600316,0.3627167590835932,0.8354202127056921,0.7923954509311177,0.4813353088818989,0.05239785086479867,0.49156466547165356,0.6778152298381215,0.498624505245256,0.099202945841491,1.0
0.649206967631647,0.09551211458489516,0.35828364170640636,0.8405186651292872,0.7887748892219386,0.47911406463571177,0.053118818337934484,0.4920982612014406,0.6777278837528421,0.4968859951754094,0.09536895114407234,1.0
