@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute class real
@data
0.4984581881830892,0.1828031733781075,0.7652729955730448,0.30261826214515014,0.49819308301877585,0.5384125102733408,0.03199585424297856,0.14143795236371295,0.6066519935737021,0.7009768173537195,6.0
0.05619664767035995,0.5437140245559425,0.6119483074721639,0.2240441218442815,0.6654560307831058,0.45275940534828724,0.7525656300797704,0.5572500845795325,0.3728846410619759,0.2402462606557654,3.0
0.1863694946891249,0.6728827463537926,0.49388722443321564,0.41617565379537924,0.0301884814577514,0.03283369022127052,0.3498248240489341,0.25191569221622084,0.212235808951161,0.3546627772808467,0.0
0.7777534673672621,0.5419506581105059,0.5504896480794169,0.4708205615622772,0.05939917638202717,0.08829575294036524,0.7581641737497398,0.28189925050223374,0.2375275120493085,0.05833456949242271,5.0
0.7812575851329683,0.5454007228950558,0.5547287930957386,0.4707027728371952,0.05886871363235045,0.08407459796527285,0.7533008818592126,0.2805040301805306,0.23745859732697022,0.05533936342100144,5.0
0.18703613172747874,0.6757620596801577,0.49367258417922466,0.4162118964800199,0.033754420146378805,0.03269950781146626,0.35443122073941524,0.25506177725535545,0.21511299860878405,0.3547516030836766,0.0
0.1842841172870949,0.6729934891740375,0.49407503465545777,0.41256950667363734,0.030509289423910225,0.03224757400066719,0.353554233677189,0.25116792707648455,0.2117878632559622,0.3525931360749121,0.0
0.05835809006779186,0.5435521696648155,0.6097214148370076,0.22577471003587116,0.6668657784653812,0.4497123464589821,0.7519632551279383,0.5617457945050205,0.37142881755257984,0.24060156386708462,3.0
0.782377193492255,0.543978103588834,0.5523945803335868,0.4722249655921012,0.061560789494849444,0.09165031318547177,0.7561090121493713,0.28437964218526157,0.2370795663541097,0.05694888696827765,5.0
0.006551845559000794,0.7777817531610687,0.11247149309126683,0.30757444926975525,0.744076574602311,0.679769951712969,0.5899952607264819,0.725068643927919,0.08097910591762107,0.5176137125721377,2.0
0.006847558911911605,0.7786506583660663,0.11312435719715602,0.3058891644339663,0.7415552950936262,0.6790058574349167,0.5892600089470398,0.7247221186192607,0.08192668334977238,0.5169119887297822,2.0
0.19745447210893188,0.7341661193415743,0.7818092384742656,0.08385741765435532,0.5134563127326423,0.07182113484773091,0.0831321725804237,0.38178973026652363,0.054232440744106714,0.35673241848678133,-1.0
0.7789243554987298,0.5456392458925062,0.5510083620265618,0.46773087269666414,0.062080408031585585,0.08435414465236506,0.7541158597352208,0.27925471525194673,0.24081819004096117,0.055004490144333056,5.0
0.05480440185564402,0.5416184296497715,0.6089433439162905,0.22577471003587116,0.6624015774715091,0.4567662411966089,0.7554003357354511,0.5613171974127326,0.36839656976969565,0.2401307871120866,3.0
0.005921104361173695,0.7791021483255259,0.11201538255153601,0.3037689673824899,0.7417179582877349,0.6799935890626427,0.5895080456919117,0.7192689045514276,0.08570837873808529,0.5170896403354418,2.0
0.0019255554453990083,0.7752857803663201,0.11559272011805213,0.3023826846949861,0.7415010740289233,0.6795556325861982,0.5923781851682884,0.7225791331578213,0.0844162276942426,0.5128526495404597,2.0
0.7807789739259451,0.546601856560788,0.550829495148236,0.4698329484058202,0.05675228474011393,0.08914371122454494,0.7526099223556404,0.27820602023890184,0.23956911069857995,0.059367613579333435,5.0
0.4985607477274513,0.18250501963129456,0.7622501453293387,0.30532740282203663,0.49843707780993884,0.5407047931074969,0.027943111000872562,0.14414632122348967,0.6029047555465584,0.7007458702663619,6.0
0.18421574425752016,0.6726782980702637,0.48889683852792565,0.4137473939244576,0.03038548465950527,0.03468522111211126,0.34965651340062803,0.251696834126542,0.21476842499709267,0.355018080492166,0.0
0.7804200155206776,0.5450088636849587,0.5521978267674285,0.4706574694813944,0.05489250222080444,0.08779256890359925,0.7564190580804614,0.2778959712785234,0.23931929483010372,0.06022478257664112,5.0
0.0025785178778379055,0.7742039081993132,0.11323167732415149,0.30395924147685316,0.740579315928974,0.6824815545777634,0.5921921576096344,0.7222052505879532,0.08419225484664321,0.5138474985321536,2.0
0.7036114634221384,0.6702249186679172,0.04592854268210885,0.03763621586505399,0.6995158962606443,0.2746415745560333,0.46887360313234977,0.9421849879764838,0.13472397500118447,0.46750707719584045,-1.0
0.18685665252484504,0.6726527420348226,0.4941197513750393,0.4158766516470941,0.03292122311877757,0.03361176183367717,0.35015258689037215,0.2567032129279474,0.21584521753362826,0.3514117528972756,0.0
0.0032904520482850315,0.777398412629452,0.11570004024504763,0.3065234114151772,0.7416366266906805,0.679276085899106,0.5918466778578483,0.7222052505879532,0.07913563709507217,0.5164323293945012,2.0
0.4980564966343375,0.18261576245153935,0.7623306354245853,0.30603413517252875,0.4986901094452191,0.5407513842220122,0.030064711015046087,0.14526796893309418,0.6058767029473966,0.704538732047195,6.0
0.05437707042080181,0.29530084138987356,0.7564727451594152,0.2250407956718986,0.46724189191753696,0.59419139257114,0.268929411399946,0.09426491495083444,0.45470364515809475,0.598480723468399,1.0
0.18654897389175862,0.6755235366827074,0.4942181281581184,0.4161212897684183,0.030297827271568916,0.029935722898414598,0.3526418127942668,0.2546331801630676,0.21245116745846815,0.35238883672840354,0.0
0.7681556033407061,0.02144066186724321,0.8367660868398695,0.24091509154449106,0.6670916995683099,0.4884295626212534,0.24913962254122507,0.6394677736022492,0.1091996847151453,0.593248883681723,4.0
0.7798388447692922,0.5452729427178502,0.5536734785136163,0.4729135766002731,0.05544013497430374,0.08817461604262528,0.7523441687004203,0.28203603680828304,0.23751889770901619,0.055730196953452625,5.0
0.05706925846030775,0.27288819830802014,0.7572776461118813,0.22594686278791412,0.47068492952617114,0.6099857803918498,0.26058474662603587,0.10082153855413226,0.45557369352761545,0.5761232688961351,1.0
0.49407376766160815,0.18236020209712828,0.7666413271922373,0.30527303879507567,0.4960965351835971,0.5374434150914211,0.03057672972410341,0.1451403017141148,0.6054546002730746,0.7042989023795544,6.0
0.1838225993374653,0.6758302091080006,0.49170504851764085,0.41304972224512554,0.02971404714160102,0.02763971277509724,0.35334163075301295,0.2546058229018577,0.21233056669437614,0.35182035159029273,0.0
0.18736090361795882,0.6754213125409428,0.489862719670885,0.41325811768180915,0.030419824667150434,0.032745167103691325,0.3498779747799781,0.25196128765157066,0.21188262099917732,0.3521312419001971,0.0
0.0031255021144359386,0.7789828868268007,0.1121316460224478,0.3077647233641185,0.7412390055495259,0.6794531321342643,0.5919086870440663,0.7219681543241342,0.081461508973989,0.5194257589498659,2.0
0.49588565294533915,0.17933607123659692,0.7625452756785763,0.30144037489432995,0.4985455199393447,0.5379465991281871,0.02783326615671493,0.1457330423736619,0.6033440869014649,0.7017496018383389,6.0
0.7835993613959037,0.022146860313265886,0.8355855654429192,0.2581213060776264,0.6865660986407682,0.5077369204764222,0.2454633636440141,0.6278682948492661,0.09835423028715905,0.6100103126757086,4.0
0.05687012201167127,0.5444210748698133,0.6063497741805662,0.2219420461351254,0.6641185778537675,0.456915332763058,0.7525833469901183,0.5580708024158285,0.3690598739722015,0.24318639472943218,3.0
0.7747536006946698,0.026721390657224568,0.8432947278987615,0.24617028081738127,0.6510784117927201,0.4872181936438538,0.24219459368480734,0.6351270881569504,0.10593484974436948,0.5853522698101526,4.0
