@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute f11 real
@attribute f12 real
@attribute f13 real
@attribute f14 real
@attribute f15 real
@attribute f16 real
@attribute f17 real
@attribute f18 real
@attribute f19 real
@attribute class real
@data
0.6103254111086223,0.6658932541099617,0.336224847539657,0.2783570913279052,0.7933546496829488,0.5341226342871724,0.5794164692998495,0.40611419770064366,0.5808913898241236,0.16916696663506436,0.6955756783368036,0.059442489707144136,0.26970520027792566,0.6392554347120458,0.7535665858176888,0.3930055648957957,0.3392788434870426,0.42176387287649303,0.6746336055066001,0.6804860071918345,0.0
0.5983918681980736,0.6393068079624723,0.3289140811340754,0.2816721603379394,0.7974884856411906,0.5382646551362964,0.5785444923875478,0.3896312857064274,0.5865891272102277,0.1759099182226999,0.7094761588718582,0.06844072141683669,0.26070871044296656,0.6361480301738502,0.7471973415328202,0.39411545566324174,0.34688609115137986,0.4401101301873581,0.6753361744064735,0.6619927188260782,0.0
0.5861107463678003,0.6307998930559269,0.3371796837852409,0.2953996005746119,0.7889792862305176,0.5563562404543082,0.6100294221887184,0.41480750944967903,0.5780189767617074,0.16016284481578563,0.6910276385988998,0.06655935934870667,0.251703197047491,0.6529055098004424,0.7402933481025955,0.4006879392513352,0.37713018342799837,0.44679585379849124,0.6751436897763712,0.6704353069930539,0.0
0.6012497393158103,0.6465704045365227,0.32046522708224223,0.2488718433849999,0.7867405121497619,0.5690679596119641,0.5523570567310054,0.39000455784932386,0.5789042450497964,0.18732730692597455,0.711802400491454,0.06290115532734275,0.27293563494283574,0.6239953951553918,0.7430912320238345,0.39118148354755833,0.3281937453280141,0.4306869449401706,0.6543553497253244,0.6536037343934961,0.0
0.6022152363150456,0.6372875842044352,0.32269317832193795,0.2852208114462415,0.7933267811259269,0.5375505136105854,0.5784788597167295,0.3908984464020495,0.5886421962187743,0.16872081645482984,0.6909421848251187,0.06840271410232901,0.2635691791266998,0.63433032835485,0.749565516319398,0.39549558070450075,0.3482684266644597,0.44038212156786355,0.6785314192661716,0.6577580238089921,0.0
0.5976194705986855,0.6380728378881163,0.3210728501476138,0.27621891673606747,0.796262269132229,0.5320182972580775,0.581591723532688,0.3876863413829144,0.5869281661290703,0.1763966275102285,0.7099603969232842,0.07503499048391864,0.2616291136156505,0.6343822626925357,0.7496514581463302,0.39562104661734243,0.35792716588642487,0.4506212809565674,0.681697791431354,0.657543608871418,0.0
0.5961615701298401,0.6324264899721236,0.315035198736144,0.27435025994992357,0.7952775801174568,0.5347034693947508,0.5662524307528443,0.398579994184813,0.5726037718079722,0.16835578448918337,0.7013865349539166,0.0638608400186616,0.2652475613827704,0.6418088729815936,0.7435591375260213,0.3887011189629181,0.3505752540811915,0.45373602095912935,0.6849411574485776,0.6647086413686821,0.0
0.5873079626468521,0.6344457137301607,0.3317978794919499,0.2827053119264324,0.7879202810636871,0.5265432122276265,0.5807103705245551,0.38811855123258393,0.5736679773032279,0.1708907286950614,0.6985570655553877,0.056715464891218315,0.2675395457539636,0.6327376753324878,0.7614159393441683,0.39675023983291796,0.3604365010534806,0.4446462445009484,0.6652788524836291,0.66184084157863,0.0
0.6154328902345771,0.6506649416014314,0.3157778491493759,0.29585778084429143,0.8132713784345674,0.5311898930882527,0.5641521852866554,0.3874407676046931,0.5792903727073672,0.15926040467849306,0.706010533601848,0.092290311270404,0.24188556320552962,0.6568438637416094,0.7472641851759897,0.3956596515136015,0.3622238520672079,0.4322223801527012,0.6777711049772674,0.6570433073504122,0.0
0.6014428387156573,0.6395311661578098,0.3269465397795389,0.2854094739102272,0.7930480955557084,0.5368363720848743,0.5805416007995935,0.3920182628307388,0.5867774821651403,0.17644732639434607,0.697598084316289,0.06474451008096509,0.2603928858248888,0.6354728837839358,0.7512748037661618,0.39033217582986046,0.35138528508248673,0.4434529919929247,0.6763948398720362,0.6576240144730083,0.0
0.6184452408721914,0.608728655589604,0.35176263735415836,0.2806749444568722,0.792286354997111,0.5307994957208639,0.5665712180111051,0.3593078355716565,0.5767193275728111,0.1740644788408207,0.7187336510314744,0.08462233556848016,0.2593732234865233,0.6476601416941847,0.7645671396650179,0.38775529900457273,0.3548191121531945,0.44452340968394605,0.6808316105958937,0.6454470328099525,0.0
0.5908803015440227,0.6350626987673387,0.3244003097913152,0.29394420442386526,0.8175073991018894,0.5343225939143716,0.5879580926020729,0.4217719818000362,0.5941798318932028,0.15893593182014065,0.6979493942751668,0.08398571305047657,0.2685772552133621,0.6478419118760848,0.726198888485705,0.3742339340898606,0.33757953932128204,0.4482961933490211,0.7062588302324058,0.6571683827306637,0.0
0.6025145403848085,0.638185016985785,0.3261074412606924,0.2859215577410455,0.7969961411338045,0.537940910977974,0.5799134023789031,0.3926272858007277,0.5874743954983166,0.17623439108105227,0.697199300038644,0.06295816629910428,0.262206621488707,0.634737147333388,0.7517140619927045,0.388894143444213,0.3509362461578557,0.4422421916539006,0.6747105993586411,0.6574006655797021,0.0
0.6007959557261695,0.6507677724409611,0.3202241068182059,0.29863381424293794,0.7939120208233859,0.5544899506004503,0.5807853792912047,0.39274516121427394,0.584865679372778,0.15898663070425817,0.6896413884908957,0.06419340402060378,0.25984244863338174,0.6434534603416413,0.7467198869387521,0.37588429340493257,0.35090102741866896,0.45956190085124526,0.6958742844383875,0.655390525539946,0.0
0.5926857809325928,0.6139730284056172,0.32454498194973697,0.28303771722012144,0.8084315390317721,0.5211919117282987,0.5713717790766797,0.3950732006318123,0.5731782544204554,0.18024974270316313,0.6934583237197837,0.043420506276432916,0.2630187419351928,0.6555022266847284,0.7387845915853403,0.41155521754824165,0.3713278961469819,0.4491121674905373,0.6952583336220601,0.656641279342461,0.0
0.6026014351147396,0.64341069328552,0.29397093246992984,0.2852836989342367,0.8083479333607065,0.5335132335185658,0.5681276499190844,0.4060356140916129,0.5907235184705578,0.19048077751808684,0.7134450119208013,0.053653025524762255,0.24495357378114252,0.6581595336296475,0.7446477340004966,0.3887107701869828,0.33253445493278067,0.45403433408613525,0.6885887411890159,0.6447412503071048,0.0
0.6028428093645485,0.6428871908297327,0.3246317852447901,0.3039612828688194,0.790131186587421,0.5476913232756815,0.5823230590075216,0.3939140923986076,0.5893296918042051,0.17549418737293593,0.6981582812777427,0.06762356415492163,0.27609388112361377,0.6387187798892933,0.7506827600695174,0.40957671661496825,0.3413479444142639,0.4272914396416031,0.6616023960486753,0.6649766600406496,0.0
0.6014331837456649,0.6397087830624519,0.3266475506521338,0.285445409617653,0.7925650405673296,0.5366554562316942,0.5806447378537367,0.39173339724800205,0.5868904951380878,0.1765791434930517,0.6976455586350563,0.06477301556684585,0.26057335703521894,0.6356546539658359,0.7513034510418058,0.39028391970953674,0.3512708241801298,0.4432424180209205,0.6765488275761179,0.6576418823844727,0.0
0.6031421134343115,0.6391198427996911,0.3371989734063638,0.2815463853619489,0.7867683807067839,0.5449680635909702,0.5857922144650656,0.3833053051794457,0.5871918630659478,0.17573754201670022,0.7027537953344137,0.06246407121050447,0.26431813464957005,0.6307382033315878,0.7491071599090926,0.3868287814943569,0.34470252932180157,0.4505159939705653,0.6762023552419337,0.662769972974784,0.0
0.5948581491808723,0.6344737585045778,0.3148615921460378,0.2834689457092316,0.8070009531046501,0.5273620945104417,0.5917460353178778,0.3711936064375693,0.5778494573022862,0.1738819628579975,0.7012441119976148,0.06673039226399122,0.25781214751716736,0.6110204664569097,0.7513034510418058,0.41445058476766605,0.3384600078009507,0.45437651679064206,0.6887138561985824,0.6606436915105086,0.0
0.6160218434041107,0.6231343213818968,0.35672971479330684,0.2790578376227092,0.7881339400008547,0.5175450290036678,0.5780944397876503,0.3973619482448352,0.5990205542344549,0.17692389590505114,0.6987469628304568,0.07041710177123589,0.27296270562438524,0.6421551018994984,0.7666583907870362,0.3883054187762634,0.3589837280620272,0.4349510678732555,0.6760002463803264,0.6537377437294798,0.0
0.591459599743564,0.6484774491968911,0.3292034254509189,0.30082589239591445,0.7802657174016845,0.5213728275814787,0.5810104055911535,0.4107997453891068,0.584310032255786,0.1864350065655055,0.7052414496378183,0.05855881964484065,0.2546719484574223,0.651589839912404,0.7428620538186819,0.4041816823627741,0.3527500112259731,0.4486120543070274,0.6976355188038234,0.6635829629464186,0.0
0.6018869673353056,0.641550389915847,0.3289140811340754,0.28733203425750986,0.795286869636464,0.5349034290219499,0.581638604011844,0.39086897754866295,0.5864666964895345,0.1765690037162282,0.6997154389333089,0.05972754456595172,0.259634906741502,0.6359402928231073,0.7550753423349439,0.39096915661813386,0.3508041758859054,0.4449270097969541,0.6733247100219046,0.6555066669644651,0.0
0.597416716228846,0.6403912059066035,0.3249597088038795,0.2702266375228079,0.7920819855789507,0.5382075238142394,0.5948776513254986,0.3875291741648528,0.5905351635156453,0.1778161962655202,0.7006554304449008,0.06722448735259101,0.25371545104267246,0.6346419343809644,0.7617310593762533,0.37694592805205485,0.3590893842795875,0.4413033826953819,0.6853838720978128,0.6632970763629866,0.0
0.5945974649910788,0.638643081634599,0.33127705972163146,0.2911322353177929,0.7893973145858455,0.5410640899170834,0.5792852039582127,0.38914996110111355,0.5936241847762107,0.17127604021435489,0.6973512178586992,0.046348969859249425,0.2640293807130418,0.6313094810461306,0.7374572678138309,0.3813951423459037,0.35768063471211764,0.4496912459135488,0.6847775455129907,0.6539521586670538,0.0
0.5962484648597711,0.6521232698711249,0.3385203124532829,0.3158739698804868,0.8066479513823734,0.5493195659543026,0.5658117542487779,0.3991104335457711,0.596571939820592,0.2156172842635733,0.6870872701412171,0.04844032234003434,0.24591007119589248,0.6250860162467919,0.7590955100169974,0.4230401741852919,0.35642156478619147,0.43317873694222025,0.6775882445786703,0.6562749871574387,0.0
0.6120922706172229,0.6493281406875457,0.32233632033116416,0.2635605637953138,0.7873721994422573,0.5472533164732455,0.5853609140568304,0.39982750897817737,0.5886610317142655,0.1769036163514041,0.6952718426966931,0.07006553411203988,0.2665108598550816,0.6449422446886319,0.7408949408911213,0.38765878676392523,0.34523081040960274,0.44507616636045694,0.6748164659051973,0.6643334152279275,0.0
0.5897506700549174,0.6428965390878718,0.3054771914697437,0.2855262649593612,0.7934103867969925,0.5377504732377844,0.5523570567310054,0.3802798362317588,0.6046052786476114,0.17957037765598777,0.6676512840378996,0.08296901738739623,0.24050495844650382,0.6372386512652504,0.7822043123698936,0.4062373930885654,0.35580523685042337,0.43035353615116406,0.6937858262017776,0.6512273021687178,0.0
0.5999463183668424,0.6379700070485866,0.33034151309717047,0.28872454292026134,0.7972469581470011,0.5373124664353484,0.5754691329549142,0.3981379613840145,0.5873048760388953,0.1752305531755246,0.6942938717300875,0.061608906634081737,0.2596890481046011,0.6374896672307313,0.7512652546742805,0.38974345116191084,0.35792716588642487,0.4404523128918649,0.6761734825474185,0.6626985013289259,0.0
0.590967196273954,0.6472715238969523,0.3433330729234481,0.28130381933682447,0.7980458567816276,0.53343705842249,0.573781435705298,0.3925585251428258,0.5868528241471053,0.20222263907971383,0.689688862809663,0.06276812972656588,0.2738199438734536,0.6359576042690025,0.7286912014667405,0.3867901765980979,0.3457414821278106,0.4115685830652902,0.6800616720754847,0.6421682710562169,0.0
0.6167266562135525,0.6287526245234725,0.32013730352315284,0.289380369580783,0.7985660698460355,0.5466153500436103,0.5956183628961635,0.40795108956173926,0.6143903185553174,0.19177866895149637,0.7111757394837261,0.06902983479170567,0.25987854287544776,0.6346505901039119,0.7344397547793204,0.37037344446396137,0.34023855412988147,0.4351440940142593,0.6957684178918313,0.6529068858463807,0.0
0.5674187244626043,0.6290517687839225,0.331778589870827,0.2811600765071211,0.7944415234068011,0.5187543086538718,0.5664868331486242,0.3675394686176358,0.5832646622560216,0.15884467382872902,0.7047667064501457,0.052030113195284444,0.27587731567121754,0.6438083449824938,0.762857852218254,0.40699018856561575,0.34391891237489647,0.44557627954396695,0.6867986341290647,0.6451968820494495,0.0
0.5886113835958198,0.6318749427419188,0.33037044752885486,0.27902190191528337,0.7854585585267567,0.5397595913967846,0.5649116490489826,0.4076858698812602,0.5707578932498293,0.1660337755965991,0.688701396979304,0.07093970234571643,0.2718979254834373,0.6307035804397974,0.758455720860946,0.4023093448942129,0.37018328712341264,0.4316433017296897,0.6616023960486753,0.6667634511870995,0.0
0.6231182463484903,0.6175347147565995,0.32066776810403275,0.29444730432782706,0.8223472385046848,0.5447300164157333,0.5455593872533853,0.3953187744100336,0.5806653638782285,0.17234071678082363,0.6874955492826155,0.06488703751036888,0.26279315292228006,0.624609951484673,0.7657607761501881,0.37434009755457287,0.36674946005270487,0.44139112185038365,0.6689456846870776,0.6749112188149108,0.0
0.5999752832768196,0.6390824497671348,0.32656074735708074,0.28419664378460496,0.7921841702880309,0.5354652203555091,0.5777944047210518,0.3934524136955514,0.5876344972099923,0.17654872416258116,0.6955471937455432,0.06278713338381973,0.26345187283998517,0.6348929503464453,0.7535283894501633,0.39303451856799,0.3512003867017563,0.44414613131743846,0.6780502076909157,0.6558282893708262,0.0
0.5909575413039616,0.6590596774103081,0.3260495723973237,0.2647374582135102,0.7758346168352096,0.5344844659935327,0.5905927755306402,0.3838357445404038,0.5836131189226097,0.16488798081554223,0.6977025278175769,0.09160617960926583,0.2580287129695635,0.6465954877716273,0.7626955176562709,0.40259888161615537,0.35389462024954244,0.4635891280658254,0.6791666185455091,0.66255555803721,0.0
0.6013076691357643,0.6402416337763784,0.3272165944752595,0.2856700077890646,0.7927694099854898,0.5367982845368363,0.5812166796994399,0.39180215790590406,0.5868245709038684,0.17587949889222937,0.6977500021363442,0.0650485685970265,0.2605372627931529,0.6357758340871025,0.7509692328259582,0.3900619415560475,0.3511563632777729,0.44260192218940775,0.6763948398720362,0.6584816742233043,0.0
0.5998208037569419,0.6314075298349658,0.33529894572575747,0.2668037613904963,0.8037589109711077,0.5332466206823004,0.5899739532057809,0.37281439337383016,0.6095590139618111,0.17282742606835227,0.7042919632624731,0.08718782929774836,0.27469522924355494,0.6186721255426055,0.7382593915318653,0.38958903157687486,0.3680437487178178,0.4516653769010881,0.6701198409307015,0.6591338529917585,0.0
0.6022731661349996,0.6399985790647629,0.3268790261056087,0.2851848757388157,0.7915524829955356,0.5373600758703957,0.5808791402495167,0.3930202038458819,0.5874838132460622,0.1754840475961124,0.6972752589486716,0.06725299283847178,0.2600680376462945,0.634970851852974,0.7504917782318902,0.39092090049781014,0.3507513477771253,0.4427072091754099,0.6750955686188457,0.6569092980144284,0.0
0.591845798543258,0.6471406482830054,0.32252921654239325,0.28418765985774846,0.7982502261997879,0.5562991091322514,0.6008783526574669,0.3839732658562078,0.5766628210863373,0.1979030941528977,0.6866410115448047,0.04697419018290071,0.24889686972685682,0.64767745314008,0.7600217719294895,0.3660786497551484,0.3515525740936237,0.43538976364826426,0.6783389346360692,0.6631362651598062,0.0
0.6154811650845389,0.6481315636457459,0.31107118159538666,0.2649351046043523,0.7938562837093421,0.5373981634184336,0.5626613860494946,0.39457223012424075,0.5970804981988558,0.17176274950188347,0.7020796600079185,0.07601367883249133,0.24291424910441162,0.6357844898100502,0.7563071751876396,0.3936908018043928,0.3559461118071704,0.43753937294580697,0.6765007064185924,0.6620284546490073,0.0
0.6132605219862977,0.6438220166436388,0.3222591618466725,0.2915993995143289,0.7680778684641267,0.5565657219685168,0.5891863611559602,0.3622154291057971,0.5726696960421915,0.1810812044026911,0.7040830762598972,0.06798463364274457,0.2671876268938198,0.6547924574030235,0.7592864918546246,0.3986515309736734,0.35009099641737373,0.43429302421074245,0.6506885175218758,0.6504679159314766,0.0
0.5950705585207041,0.6467667179574429,0.35447282912192674,0.27462876168247385,0.8057468680386668,0.5634405243893613,0.5624082314620522,0.38593785608197845,0.6028912485579074,0.16958269748482835,0.6898407806297183,0.06373731624651166,0.2698315301251568,0.6368924223473456,0.7765607990680087,0.3765212741932059,0.35242423788849575,0.4399171040463543,0.6862211802387578,0.6676389788488598,0.0
0.6166494164536136,0.632342355648872,0.33151817998566774,0.26693852029334314,0.8016409006374469,0.525067319741157,0.5695434403895956,0.3873720069467911,0.5914298495514798,0.17609243420552317,0.6966296082134369,0.07041710177123589,0.2520099981050523,0.6292580747075447,0.7575008116728098,0.38430016078939294,0.35909818896438417,0.43513532009875916,0.685143266310185,0.6467424563911286,0.0
0.6003807920164984,0.6443922603901214,0.3293577424199022,0.28652348084042834,0.7904377407146614,0.5380075641870404,0.5843670478987232,0.39031889228544714,0.5857226944176301,0.17055611605988552,0.6980253531851943,0.061741932234858604,0.261692278539266,0.6406922847213505,0.749011668990279,0.38928019240680295,0.34847093441478344,0.44543589689596413,0.6678485222954945,0.6543363187635406,0.0
0.6006800960862613,0.6403912059066035,0.326608971409888,0.2854274417639401,0.7919519323128488,0.5383027426843342,0.5810010294953223,0.39270586940975855,0.587088267840746,0.1770759925574038,0.6994210981569519,0.06626480266127217,0.2616471607366835,0.634399574138431,0.7520482802085521,0.39287044775888924,0.3527059878019897,0.4435846007254273,0.6759713736858111,0.6589909097000425,0.0
0.5805977585021665,0.656900229780185,0.35767490622832926,0.301850060057551,0.8092861747804423,0.5394453691254718,0.5821355370908975,0.4146994569872617,0.5782544204553483,0.17624453085787584,0.6794628945471947,0.060364167083955325,0.24620784869293721,0.6357238997494168,0.7421840682951051,0.38189700599727067,0.35812086895195194,0.4437864007819313,0.6949118612878761,0.6449735331561433,0.0
0.5886113835958198,0.606587904475759,0.3233490254401168,0.2760841578332206,0.7895645259279765,0.5337988901288502,0.5740252141969093,0.38414025602539825,0.5968073835142326,0.1823689560592771,0.7248863227437117,0.07739144398339462,0.25245215257036124,0.6396276307987934,0.7466148469280571,0.37397335104011237,0.35827935327829236,0.4391186777358384,0.7031213307617385,0.6562749871574387,0.0
0.5990966810075153,0.6371660568486274,0.3114280395861604,0.278527785938178,0.7894994992949256,0.5579749612459198,0.5904990145723282,0.39965069585785806,0.6048501400889977,0.16219080018048804,0.7054693263679013,0.0637088107606309,0.2580738307721461,0.6443103769134557,0.7579973644506408,0.37063402751370955,0.3747353091632996,0.4532622295221199,0.680927852910945,0.6583744667545173,0.0
0.601491113565619,0.6415223451414297,0.33003287915920393,0.2856340720816387,0.8062949496600965,0.5307518862858166,0.5694027989521276,0.3884230627175784,0.5928330939655782,0.1839913203510391,0.6972182897661509,0.06571369660091085,0.26248635186471875,0.6231731014753681,0.7689119764710376,0.4015082932968388,0.3610176102500619,0.4451112620224577,0.670658797894988,0.6573470618453086,0.0
0.5881189801262098,0.6533759364617591,0.30846708274379425,0.2795070339655322,0.8020589289927746,0.5352081294062532,0.5787132621125095,0.3709676785616057,0.5746474230687731,0.18599899616209448,0.7013200709076424,0.07588065323171446,0.260059014085778,0.6466041434945751,0.7589140772712515,0.39858397240522014,0.33925242943265255,0.42873913569913186,0.6519877887750662,0.6618319076228978,0.0
0.6003807920164984,0.6256676993375824,0.3224134788156558,0.2842056277114614,0.7790487904117301,0.5558325366687868,0.5629801733077554,0.4006231680196145,0.5936901090104302,0.196919535801017,0.7171669985121548,0.06937190062227476,0.2622156450492235,0.6462232916848798,0.7255113538702469,0.397937340392882,0.3570290880371628,0.46253625820580446,0.6631518973209988,0.6728296071292967,0.0
0.5986428974178748,0.626677311216601,0.31916317765644603,0.289847533777319,0.8031736712736489,0.5255719797526595,0.5858390949442216,0.3894839414394946,0.5869752548677984,0.1847720831664495,0.7126094639104975,0.06822217935841754,0.25185659757627166,0.6293446319370211,0.750959683734077,0.3919439302486734,0.3490784576657548,0.430502692714667,0.6692825327897567,0.6679606012552208,0.0
0.6171707848332008,0.6536096429152356,0.3061041041562382,0.2687532735183483,0.7616495213110855,0.568153858459054,0.5878924599312545,0.4035111156514975,0.5605302191980788,0.17958051743281134,0.7031715693395656,0.06881129273328654,0.24341956849333607,0.6470542410878513,0.7768568209163308,0.403149001387846,0.3465339037595124,0.4436898877114294,0.6672421957106724,0.6505483215330669,0.0
0.5991932307074389,0.6301174702117754,0.31270115458027226,0.2750330383910146,0.7934289658350071,0.5421781506971926,0.574859686725886,0.38776492499194526,0.5625267817201517,0.20591351784347223,0.7054503366403944,0.043426207373609055,0.2655182681982657,0.6528708869086519,0.7622944557972536,0.3828814308518749,0.3563951507318014,0.4586845093012277,0.6828719476749779,0.6392021977531102,0.0
0.6060096395220403,0.6452055588482198,0.3207835058307702,0.2838642384909159,0.7876601745314832,0.5371410724691776,0.5768380429462694,0.3957411613085743,0.5821156970310551,0.1837378259304513,0.69768353809007,0.0705691310292666,0.25744218153599047,0.6331098714192356,0.7489448253471095,0.38837297734471665,0.3502758947981042,0.43972407790535045,0.6748164659051973,0.6599647108748576,0.0
0.6110591888280411,0.635417932576623,0.3297724692740447,0.2855082971056483,0.8011671351680754,0.5304186202404848,0.5846670829653217,0.3967234564214597,0.5663315518093849,0.16348869161389756,0.7184393102551174,0.06587522768756848,0.2760307161999982,0.6175988158971009,0.7450105994919882,0.39131660068446483,0.34378684210294613,0.4303272144046634,0.673526818883512,0.6604024747057379,0.0
0.5866128048074026,0.6421860714693032,0.31990582806967793,0.2837743992223513,0.7749521125295175,0.5622502885131764,0.5762848532922286,0.3784232984684055,0.5692698891060203,0.18943638050526507,0.6868309088198739,0.04071153493489822,0.23864610498010302,0.6293792548288115,0.7592387463952178,0.38767808921205477,0.34023855412988147,0.4397679474828513,0.6926790395786895,0.6529426216693097,0.0
0.5403848084840153,0.2871205308314902,0.5223696913757068,0.456391569842395,0.0520305959598024,0.65117519129471,0.08322410181689986,0.30737389295340783,0.24696630800744,0.6075196584923166,0.3592201298707464,0.537222938554525,0.7744741520109004,0.0652684788865278,0.23254903458681078,0.9518403919169068,0.7455886327997402,0.6995635854430212,0.1765315039594088,0.3584973086458357,-1.0
0.6002745873465825,0.6425973948274218,0.3239180692632425,0.28664027188956237,0.7945808661919104,0.5349224727959688,0.5811416709327903,0.39100649886446687,0.5854119087420244,0.17790745425693183,0.697911414820153,0.05989857748123628,0.26393914510787664,0.6383725509713885,0.7519336911059757,0.39303451856799,0.3551360808058752,0.4447515314869505,0.6806295017342864,0.6534697250575123,0.0
0.6056234407223462,0.6425506535367266,0.3175524942926833,0.2872601628426582,0.8118407925074456,0.5444538816924583,0.5404212867378876,0.38455281997281016,0.5737715725284298,0.1853500504453897,0.7027822799256741,0.042001883262433856,0.2739552972812012,0.6342437711253739,0.7466816905712267,0.3763379009359757,0.35774226750569443,0.46512456327835594,0.6768471787527764,0.6505304536216023,0.0
0.6148246271250589,0.6542359762105527,0.3319811308926175,0.2984541357058087,0.7997458387599607,0.5322373006592954,0.5576357986839712,0.3878238626987184,0.5944717820733172,0.1702215034247096,0.6895084603983475,0.07425584053651127,0.26550924463774916,0.6257005725760729,0.7583602299421325,0.38914507526989645,0.3221537315574871,0.451358289858582,0.6470216853184272,0.6612512005003015,0.0
0.6035090022940209,0.6434667828343545,0.315951455739482,0.30095166737190493,0.7960207416380395,0.5385407898595712,0.5812073036036087,0.3969788531508099,0.597730322793304,0.16957255770800483,0.6668916949376233,0.0720039071519314,0.2719701139675693,0.6386235669368694,0.7569947098030977,0.4040658676739971,0.3233687780594299,0.4459711057414748,0.6628631703758454,0.6723918432984165,0.0
0.5917009739933728,0.6282291220676852,0.31954897007890415,0.2727331531157606,0.7853842423746984,0.5258100269278965,0.5487378837401622,0.39160569888332697,0.5751183104560544,0.18645528611915252,0.6821309512619148,0.05576528202852639,0.28005522419036105,0.6214506126087915,0.7507782509883311,0.3930924259123785,0.35753975975537067,0.4573421002297011,0.6984054573242325,0.6662631496660935,0.0
