@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute class real
@data
0.5268480440223038,0.6208219556876707,0.31992596760139147,0.6296306000620107,0.0
0.5289426890485738,0.6207946675301853,0.31895682243888385,0.6278226845362086,0.0
0.5285493714235536,0.6205490741128166,0.3202347218124559,0.6286000008733891,0.0
0.528101172269461,0.6213859109423693,0.32110952541047155,0.6283379841305193,0.0
0.5297933527491987,0.6221954596144367,0.3205863585528347,0.6274995305533357,0.0
0.5294823574177875,0.6211857977874763,0.31938564773202877,0.6279624267990724,0.0
0.5300677603945615,0.6193665872884486,0.3202518748241816,0.6281895079762264,0.0
0.5277901769380496,0.619593988600827,0.3205520525293831,0.6283641858048062,0.0
0.5264364325542594,0.6193392991309632,0.31989166157793986,0.6271676426790339,0.0
0.5283481391502876,0.6199669267531277,0.3202947573534961,0.6283816535876643,0.0
0.5279456746037553,0.6207400912152145,0.3211181019163345,0.6271589087876049,0.0
0.5289518359700859,0.6196121807058174,0.32031191036522194,0.6280497657133625,0.0
0.5281286130339972,0.6200942714880597,0.3221730121374711,0.6287135414619661,0.0
0.531156244054501,0.6210311648950589,0.32008034470692365,0.62876594481054,0.0
0.5279548215252674,0.6210311648950589,0.31836504353434375,0.6272375138104658,0.0
0.5280828784264368,0.6210675491050395,0.3196515194137787,0.6273335866161848,0.0
0.5286225467956503,0.6200305991205937,0.32020899229486716,0.6284078552619512,0.0
0.5295921204759326,0.6191209938710799,0.31824497245226313,0.6271676426790339,0.0
0.5274151531560537,0.619130089923575,0.3219500229850357,0.6281021690619364,0.0
0.41176147755711334,0.23291170098000868,0.5758060200209955,0.18144222749167005,-1.0
0.5286865752462351,0.6200124070156035,0.31993454410725436,0.6286786058962501,0.0
0.5300677603945615,0.6187116715087987,0.3200974977186495,0.6277353456219186,0.0
0.5285585183450657,0.6209674925275929,0.32047486397661706,0.629045429336268,0.0
0.5284944898944811,0.6204763056928555,0.3211352549280603,0.6262505840789894,0.0
0.5284670491299447,0.6199487346481375,0.3203290633769478,0.6283554519133773,0.0
0.5292079497724246,0.621167605682486,0.31854515015746465,0.6300323590677445,0.0
0.5283298453072633,0.621831617514631,0.3214097031156731,0.6297004711934426,0.0
0.5270309824525458,0.6202307122754868,0.32086080674044754,0.6284253230448092,0.0
0.530204964217243,0.6203398649054284,0.3200117326600204,0.6276305389247706,0.0
0.5289701298131101,0.6205490741128166,0.32013180374210104,0.6279624267990724,0.0
0.5285219306590174,0.620185232013011,0.3200117326600204,0.6286436703305341,0.0
0.5282109353276061,0.6181750044115855,0.31996027362484303,0.6293074460791378,0.0
0.5286957221677472,0.6203489609579235,0.3200460386834721,0.6266698108675811,0.0
0.5283664329933118,0.6202216162229917,0.32012322723623815,0.6283641858048062,0.0
0.528393873757848,0.6199487346481375,0.32036336940039933,0.6283467180219483,0.0
0.531156244054501,0.6206946109527388,0.31918838809718214,0.628870751507688,0.0
0.5271133047461546,0.6188026320337501,0.31933418869685143,0.6265650041704331,0.0
0.5288878075195012,0.6201943280655061,0.3200546151893349,0.6280235640390754,0.0
0.5291347744003277,0.6199669267531277,0.32012322723623815,0.6284777263933833,0.0
0.5285310775805294,0.6201306556980403,0.3201489567538268,0.6283292502390904,0.0
0.5286682814032109,0.620121559645545,0.32016610976555265,0.6283729196962353,0.0
0.528677428324723,0.620176135960516,0.3202004157890042,0.6283205163476613,0.0
0.5290890397927672,0.621367718837379,0.32052632301179446,0.6262156485132734,0.0
0.5288695136764769,0.6201488478030305,0.32166699829156004,0.6282331774333714,0.0
0.5284121676008722,0.6202398083279819,0.3202347218124559,0.6287572109191111,0.0
0.5283572860717995,0.6199669267531277,0.32056920554110896,0.6274034577476167,0.0
0.528201788406094,0.6197941017557201,0.320560629035246,0.6279012895590695,0.0
0.5287597506183318,0.6198213899132056,0.3199516971189802,0.6283903874790934,0.0
0.5280828784264368,0.6208037635826805,0.32100660734011677,0.6283467180219483,0.0
0.5292902720660334,0.6183660215139835,0.3196858254372303,0.6295083255820048,0.0
0.5278450584671222,0.6211585096299909,0.31928272966167404,0.6285039280676702,0.0
0.528677428324723,0.620048791225584,0.32026902783590744,0.6283991213705222,0.0
0.5292994189875455,0.6207128030577291,0.31989166157793986,0.6296655356277266,0.0
0.5291622151648642,0.619912350438157,0.3202347218124559,0.6286611381133921,0.0
0.5288695136764769,0.6183205412515077,0.32134109106876985,0.6302419724620403,0.0
0.5284853429729689,0.621495063572311,0.3206120880704234,0.6285301297419572,0.0
0.5290433051852068,0.6188754004537111,0.32105806637529416,0.6265475363875752,0.0
0.5284487552869206,0.6194029714984292,0.32026902783590744,0.6293074460791378,0.0
0.5274974754496626,0.6222591319819025,0.32134109106876985,0.6278576201019246,0.0
0.5301592296096825,0.6214131990998547,0.319025434485787,0.6273335866161848,0.0
0.5282566699351666,0.621040260947554,0.3216412687739713,0.6266872786504392,0.0
0.5305708410777269,0.6201306556980403,0.3222587771961001,0.6283641858048062,0.0
0.5274791816066384,0.6201033675405548,0.3207664651759556,0.6279449590162145,0.0
0.527341977783957,0.6197486214932444,0.32160696275051975,0.6292113732734188,0.0
0.5287140160107713,0.619912350438157,0.32043198144730256,0.6284253230448092,0.0
0.5286499875601868,0.6199942149106131,0.32007176820106076,0.6284602586105252,0.0
0.6930018732895257,0.470800761885357,0.776204656013503,0.21856126606490156,-1.0
0.5283664329933118,0.6210220688425638,0.32158123323293103,0.6284078552619512,0.0
0.5273053900979086,0.6221954596144367,0.32038052241212517,0.6276305389247706,0.0
0.529153068243352,0.6209493004226027,0.3193513417085772,0.6302594402448983,0.0
0.529436622810227,0.6184115017764591,0.3188195983450774,0.6286349364391052,0.0
0.5287597506183318,0.6200396951730888,0.32018326277727843,0.6283467180219483,0.0
0.5277901769380496,0.6217042727796991,0.32183852840881805,0.6279624267990724,0.0
0.5282200822491182,0.6200578872780791,0.3207064296349153,0.6276480067076287,0.0
0.5278816461531707,0.6187480557187792,0.3198573555544883,0.6286960736791082,0.0
0.5289792767346221,0.6200851754355645,0.3202861808476333,0.628704807570537,0.0
0.5288786605979892,0.6195667004433416,0.3196944019430932,0.629097832684842,0.0
0.5279365276822433,0.6198850622806714,0.31994312061311725,0.626870690370448,0.0
0.5290433051852068,0.6199942149106131,0.32160696275051975,0.6264339957989983,0.0
0.528585959109602,0.619912350438157,0.3200631916951978,0.6282331774333714,0.0
0.529720177377102,0.6182750609890321,0.31962578989618995,0.6276480067076287,0.0
0.5276346792723441,0.622022634617029,0.31874240979231133,0.6293860511019987,0.0
0.5290798928712552,0.6199578307006326,0.3197372844724077,0.6287222753533951,0.0
0.5291439213218398,0.6189390728211771,0.31943710676720616,0.6273510543990428,0.0
0.5280828784264368,0.6189845530836529,0.3210837958928829,0.6282419113248003,0.0
0.5285310775805294,0.6201033675405548,0.32022614530659294,0.6284165891533803,0.0
0.5266468117490377,0.6192756267634972,0.31932561219098854,0.6289580904219779,0.0
0.5282841106997028,0.6189481688736722,0.3222330476785114,0.626931827610451,0.0
0.5287414567753077,0.620048791225584,0.3202004157890042,0.628835815941972,0.0
0.5275980915862957,0.6213768148898742,0.3192998826733998,0.628993025987694,0.0
0.5287048690892593,0.6201579438555257,0.3202347218124559,0.6284340569362383,0.0
0.5292719782230092,0.6202670964854673,0.3204834404824799,0.6286174686562471,0.0
0.5274060062345417,0.6201579438555257,0.32158123323293103,0.6277615472962056,0.0
0.52648216716182,0.6192210504485265,0.3202947573534961,0.6272986510504688,0.0
0.5288786605979892,0.6195757964958368,0.3204234049414396,0.6284602586105252,0.0
0.528677428324723,0.6201943280655061,0.32008034470692365,0.6285737991991022,0.0
0.5294274758887147,0.6204035372728944,0.3196000603786013,0.6292288410562769,0.0
0.5302141111387552,0.6207037070052339,0.3220872470788421,0.6292987121877088,0.0
0.5280920253479489,0.6192756267634972,0.32139255010394724,0.6267920853475871,0.0
0.5294274758887147,0.620176135960516,0.3198745085662141,0.6281720401933684,0.0
0.5286133998741384,0.6192574346585069,0.3192998826733998,0.6282768468905163,0.0
0.5290981867142794,0.6201579438555257,0.3204234049414396,0.628800880376256,0.0
0.5285951060311141,0.620048791225584,0.3201060742245123,0.6285213958505282,0.0
0.528110319190973,0.6187298636137889,0.3204405579531654,0.6299537540448835,0.0
0.5269852478449852,0.6198850622806714,0.3183821965460696,0.6272811832676108,0.0
0.5269852478449852,0.6206036504277874,0.32156408022120525,0.6297878101077325,0.0
0.5302141111387552,0.6206946109527388,0.3207750416818185,0.6275956033590546,0.0
0.5273602716269812,0.6184115017764591,0.32189856394985833,0.6290192276619809,0.0
0.5264730202403078,0.6195121241283709,0.32082650071699587,0.6276218050333418,0.0
0.528302404542727,0.6198668701756813,0.32161553925638264,0.6290279615534099,0.0
0.5272047739612755,0.6186752872988182,0.3210837958928829,0.6290803649019839,0.0
0.5277535892520012,0.6202761925379624,0.32016610976555265,0.6291153004676999,0.0
0.5288329259904286,0.6199396385956424,0.3199173910955285,0.6282506452162293,0.0
0.528960982891598,0.6212858543649228,0.32146973865671336,0.6285912669819602,0.0
0.5414282369125847,0.42416530074278364,0.29549150239799105,0.5449031193093239,-1.0
0.5298573811997834,0.6192210504485265,0.3207235826466411,0.6284078552619512,0.0
0.5283481391502876,0.6208401477926611,0.32071500614077825,0.6276916761647736,0.0
0.5288969544410134,0.6201670399080208,0.32062066457628635,0.6281458385190813,0.0
0.5282292291706303,0.6195485083383514,0.3192741531558111,0.6284340569362383,0.0
0.528585959109602,0.6200942714880597,0.3200546151893349,0.6284689925019542,0.0
0.5294457697317391,0.6216496964647283,0.32158123323293103,0.628809614267685,0.0
0.5297476181416382,0.6203489609579235,0.32036336940039933,0.6261981807304154,0.0
0.5293177128305696,0.6185843267738668,0.32142685612739885,0.6282244435419424,0.0
0.5284579022084327,0.6202943846429527,0.3206807001173266,0.6281371046276524,0.0
0.5291805090078883,0.6186207109838473,0.3184765381105615,0.6296917373020137,0.0
0.5281469068770214,0.6188299201912355,0.31978874350758507,0.6299624879363125,0.0
0.5286682814032109,0.6200851754355645,0.3202004157890042,0.6283991213705222,0.0
0.5275797977432715,0.6196121807058174,0.3201918392831414,0.6275432000104807,0.0
0.528677428324723,0.6202580004329722,0.3200974977186495,0.6277266117304896,0.0
0.5290250113421826,0.6213768148898742,0.319111199544416,0.6285388636333863,0.0
0.5291805090078883,0.620121559645545,0.32095514830493943,0.6298489473477356,0.0
0.5283481391502876,0.6206673227952534,0.32035479289453644,0.6284165891533803,0.0
0.5295280920253479,0.6210857412100298,0.3203462163886735,0.6285301297419572,0.0
0.5292445374584729,0.6201033675405548,0.32031191036522194,0.6282419113248003,0.0
0.5296835896910536,0.6197941017557201,0.32027760434177033,0.6273161188333268,0.0
0.5286133998741384,0.6203216728004382,0.31996027362484303,0.6280847012790785,0.0
0.5297567650631503,0.6217224648846894,0.3203376398828106,0.6273859899647587,0.0
0.52800970305434,0.6192301465010216,0.3202947573534961,0.6286436703305341,0.0
0.5294732104962753,0.6199942149106131,0.31938564773202877,0.627062835981886,0.0
0.529637855083493,0.6202125201704964,0.3219500229850357,0.6296568017362977,0.0
0.5288878075195012,0.6199396385956424,0.31986593206035113,0.6285737991991022,0.0
0.5286408406386746,0.6198941583331666,0.3193942242378917,0.6277440795133475,0.0
0.5294732104962753,0.6212312780499519,0.3210323368577055,0.6284777263933833,0.0
0.5288054852258923,0.6209674925275929,0.3188195983450774,0.6280847012790785,0.0
0.5290433051852068,0.6203034806954478,0.32045771096489123,0.6278750878847825,0.0
0.5277718830950254,0.6196030846533223,0.3202518748241816,0.6285213958505282,0.0
0.5284487552869206,0.6200033109631083,0.320140380247964,0.6293511155362829,0.0
0.5293177128305696,0.6194575478134,0.31885390436852906,0.6284165891533803,0.0
0.5297384712201261,0.6198668701756813,0.3197372844724077,0.6262680518618473,0.0
0.5297018835340778,0.6201306556980403,0.3210923723987458,0.6301284318734633,0.0
0.5277627361735134,0.619321107025973,0.3206721236114637,0.6296568017362977,0.0
0.5281469068770214,0.621695176727204,0.3194971423082465,0.6281633063019394,0.0
0.5273236839409328,0.6187389596662841,0.32134109106876985,0.6285563314162441,0.0
0.5277627361735134,0.6210311648950589,0.32175276335018904,0.6286087347648182,0.0
0.5282383760921424,0.6204035372728944,0.32035479289453644,0.6279449590162145,0.0
0.5292536843799851,0.6194848359708853,0.32095514830493943,0.6292113732734188,0.0
0.5289335421270617,0.6204217293778846,0.32054347602352024,0.6285563314162441,0.0
0.6846964685565425,0.231811078628097,0.7239565822967197,0.7798011292921618,-1.0
0.5284121676008722,0.6204672096403604,0.32012322723623815,0.6284253230448092,0.0
0.5271681862752271,0.6196849491257784,0.31977159049585924,0.6294384544505728,0.0
0.5267748686502071,0.6204763056928555,0.319025434485787,0.6278576201019246,0.0
0.5267199871211344,0.6212130859449616,0.3207235826466411,0.6277353456219186,0.0
0.5286499875601868,0.6199214464906521,0.320140380247964,0.6284864602848123,0.0
0.5285585183450657,0.6201397517505354,0.32026902783590744,0.6278226845362086,0.0
0.5272779493333724,0.6196849491257784,0.3204834404824799,0.6273859899647587,0.0
0.5293817412811543,0.620312576747943,0.32021756880073005,0.628704807570537,0.0
0.5295189451038359,0.6204763056928555,0.3200117326600204,0.6274820627704777,0.0
0.5299305565718802,0.6211585096299909,0.3194113772496175,0.6295607289305788,0.0
0.5290250113421826,0.6198304859657007,0.3206549705997379,0.6292463088391349,0.0
0.5306165756852873,0.6200760793830694,0.32012322723623815,0.6292725105134218,0.0
0.5295097981823237,0.6200033109631083,0.3201060742245123,0.6286524042219631,0.0
0.5294183289672028,0.6206218425327777,0.3208007711994072,0.6298140117820196,0.0
0.5292353905369609,0.6216587925172234,0.32142685612739885,0.6297790762163036,0.0
0.5281834945630698,0.6199396385956424,0.32091226577562487,0.6280759673876495,0.0
0.528293257621215,0.6201579438555257,0.320646394093875,0.6283379841305193,0.0
0.5272230678042997,0.6192756267634972,0.31918838809718214,0.628923154856262,0.0
0.5287048690892593,0.6201397517505354,0.31982304953103663,0.6276218050333418,0.0
0.5285585183450657,0.6197759096507299,0.3180134067939649,0.6283554519133773,0.0
0.5289152482840375,0.6201488478030305,0.3201060742245123,0.6283641858048062,0.0
0.5289426890485738,0.6210857412100298,0.319368494720303,0.6280322979305045,0.0
0.528677428324723,0.6200851754355645,0.32030333385935905,0.6284165891533803,0.0
0.5308269548800655,0.6214677754148256,0.32016610976555265,0.6285650653076732,0.0
0.5305251064701664,0.6196940451782736,0.320389098917988,0.6284689925019542,0.0
0.5283664329933118,0.6207673793726999,0.32170130431501165,0.6277790150790636,0.0
0.5280005561328278,0.6194484517609049,0.31938564773202877,0.6272899171590398,0.0
0.5296835896910536,0.6200215030680987,0.3194285302613433,0.6292987121877088,0.0
0.5286225467956503,0.6192301465010216,0.31864806822781944,0.6276829422733446,0.0
0.5303604618829486,0.6207673793726999,0.3182278194405374,0.6280148301476465,0.0
0.5299762911794406,0.6190391293986236,0.32027760434177033,0.6290803649019839,0.0
0.5287231629322835,0.6197668135982347,0.32017468627141554,0.6283816535876643,0.0
0.5283664329933118,0.6196212767583126,0.320389098917988,0.6287397431362531,0.0
0.5267108401996224,0.6211585096299909,0.3192055411089079,0.6287921464848271,0.0
0.5275157692926868,0.6195848925483319,0.3196429429079158,0.6278401523190665,0.0
0.5272139208827876,0.6208037635826805,0.3199002380838028,0.6305563925534842,0.0
0.5286408406386746,0.6204581135878652,0.32013180374210104,0.6280497657133625,0.0
0.5288512198334528,0.6198850622806714,0.3202518748241816,0.6287135414619661,0.0
0.5284944898944811,0.6190027451886432,0.32086080674044754,0.6306349975763451,0.0
0.5292353905369609,0.6195394122858563,0.32030333385935905,0.6284777263933833,0.0
0.5289792767346221,0.6200851754355645,0.31989166157793986,0.6282768468905163,0.0
0.5290981867142794,0.6221772675094464,0.3204148284355767,0.628827082050543,0.0
0.5292353905369609,0.6202034241180013,0.3194113772496175,0.6294035188848568,0.0
0.5288786605979892,0.6204217293778846,0.32095514830493943,0.6285126619590992,0.0
0.6438737578480586,0.3926565748996251,0.4700920087548972,0.8630263807190613,-1.0
0.5292170966939367,0.6201579438555257,0.32003746217760914,0.6286873397876792,0.0
0.5288329259904286,0.619193762291041,0.3196944019430932,0.6285475975248151,0.0
0.528778044461356,0.6208219556876707,0.32198432900848734,0.62702790041617,0.0
0.5294183289672028,0.6204672096403604,0.3206978531290524,0.6291327682505579,0.0
0.5301683765311946,0.6219680583020581,0.3206721236114637,0.6279362251247855,0.0
0.5290890397927672,0.6204944977978458,0.3200031561541576,0.6283641858048062,0.0
0.527826764624098,0.6202034241180013,0.3200631916951978,0.628827082050543,0.0
0.5285219306590174,0.6199578307006326,0.3192998826733998,0.6285737991991022,0.0
0.5278999399961949,0.6205217859553311,0.3197630139899964,0.6293947849934278,0.0
0.5267931624932312,0.6214586793623303,0.32162411576224553,0.6276567405990576,0.0
0.5286408406386746,0.6190937057135945,0.3205348995176573,0.6278576201019246,0.0
0.5296012673974446,0.6201579438555257,0.3182020899229487,0.6296655356277266,0.0
0.5265919302199651,0.6218225214621359,0.3196686724255045,0.6278750878847825,0.0
0.5297476181416382,0.6220317306695241,0.32063781758801213,0.6281807740847974,0.0
0.5291164805573035,0.6194848359708853,0.32106664288115705,0.6284165891533803,0.0
0.5291896559294004,0.6198304859657007,0.32043198144730256,0.6294384544505728,0.0
0.5272962431763966,0.6198759662281763,0.3222587771961001,0.62894062263912,0.0
0.528960982891598,0.6199396385956424,0.3183907730519325,0.6293161799705668,0.0
0.5291347744003277,0.6205217859553311,0.31989166157793986,0.6283729196962353,0.0
0.5292811251445213,0.6213586227848839,0.3219071404557213,0.6273423205076137,0.0
0.5284121676008722,0.620176135960516,0.31984020254276246,0.6282506452162293,0.0
0.5278907930746828,0.6214222951523499,0.3203976754238509,0.626949295393309,0.0
0.5274060062345417,0.6209493004226027,0.3193084591792627,0.6279100234504985,0.0
0.5277810300165376,0.621767945147165,0.31992596760139147,0.6286000008733891,0.0
0.5289243952055496,0.620176135960516,0.3202004157890042,0.628827082050543,0.0
0.5284121676008722,0.6196030846533223,0.3210923723987458,0.6284777263933833,0.0
0.529729324298614,0.6198668701756813,0.31972013146068184,0.6308708126449281,0.0
0.5287140160107713,0.6196030846533223,0.32013180374210104,0.6265999397361492,0.0
0.5284121676008722,0.6204399214828749,0.3203290633769478,0.6281458385190813,0.0
0.528677428324723,0.6200669833305743,0.3201575332596897,0.6283205163476613,0.0
0.5287048690892593,0.6202489043804771,0.32018326277727843,0.6282244435419424,0.0
0.5275797977432715,0.6206491306902632,0.32080934770527014,0.6298052778905906,0.0
0.528778044461356,0.6212676622599326,0.32141827962153596,0.6298838829134515,0.0
0.5270858639816183,0.6206673227952534,0.32082650071699587,0.6278663539933536,0.0
0.5285676652665778,0.6202489043804771,0.32032048687108483,0.6283292502390904,0.0
0.5263724041036749,0.6190755136086042,0.32130678504531823,0.6278925556676405,0.0
0.5291073336357914,0.6194302596559146,0.31974586097827057,0.6280847012790785,0.0
0.5282475230136545,0.6216224083072429,0.3209808778225281,0.6279187573419275,0.0
0.5298116465922229,0.6191391859760702,0.31872525678058555,0.6284253230448092,0.0
0.5285036368159931,0.6203489609579235,0.3198058965193109,0.6277877489704925,0.0
0.5289426890485738,0.6196849491257784,0.32170988082087454,0.6275781355761967,0.0
0.5296561489265172,0.6192392425535167,0.31972870796654473,0.6292463088391349,0.0
0.5289243952055496,0.620312576747943,0.3199516971189802,0.6286349364391052,0.0
0.5283481391502876,0.6219316740920776,0.31859660919264204,0.6286611381133921,0.0
0.30029709201071286,0.6212767583124277,0.3309210481176285,0.3905228544103968,-1.0
0.5275615039002473,0.6200578872780791,0.31868237425127105,0.6282069757590844,0.0
0.5286042529526263,0.6202125201704964,0.3210323368577055,0.6298314795648775,0.0
0.527058423217082,0.6210675491050395,0.3195142953199723,0.6279973623647884,0.0
0.5296012673974446,0.6187116715087987,0.3201575332596897,0.6277440795133475,0.0
0.5286316937171626,0.620121559645545,0.32016610976555265,0.6283903874790934,0.0
0.5293725943596422,0.6207855714776902,0.32002030916588337,0.6270366343075989,0.0
0.5286408406386746,0.6201579438555257,0.32026045133004455,0.6283816535876643,0.0
0.5293177128305696,0.6191209938710799,0.3206721236114637,0.6266174075190071,0.0
0.5301317888451462,0.6187480557187792,0.3198745085662141,0.6272811832676108,0.0
0.5293360066735938,0.6198304859657007,0.3208951127638991,0.6285650653076732,0.0
0.5286957221677472,0.6201670399080208,0.3201575332596897,0.6283903874790934,0.0
0.5299671442579286,0.6207400912152145,0.3193170356851256,0.6276829422733446,0.0
0.5295555327898842,0.6194393557084097,0.31887105738025484,0.6281895079762264,0.0
0.5287323098537955,0.6215678319922721,0.3195057188141094,0.6287310092448242,0.0
0.5271590393537151,0.6196849491257784,0.3184851146164243,0.628870751507688,0.0
0.5285310775805294,0.6201488478030305,0.3201575332596897,0.6283903874790934,0.0
0.528018849975852,0.6212130859449616,0.32110094890460866,0.6300410929591734,0.0
0.5288786605979892,0.620312576747943,0.32021756880073005,0.6286000008733891,0.0
0.5296287081619809,0.6194575478134,0.32052632301179446,0.6297354067591586,0.0
0.5265644894554288,0.6202761925379624,0.3198316260368996,0.6294035188848568,0.0
0.5277810300165376,0.6211403175250005,0.32097230131666515,0.6266960125418681,0.0
0.5289152482840375,0.6202034241180013,0.3195486013434239,0.628835815941972,0.0
0.528677428324723,0.6201488478030305,0.3201575332596897,0.6283292502390904,0.0
0.527534063135711,0.6205308820078264,0.3208436537287217,0.6293161799705668,0.0
0.5286225467956503,0.6200124070156035,0.3201918392831414,0.6282681129990874,0.0
0.5275157692926868,0.6186479991413327,0.31895682243888385,0.628896953181975,0.0
0.5288054852258923,0.6203671530629138,0.3195486013434239,0.6276916761647736,0.0
0.5279456746037553,0.6204944977978458,0.3200546151893349,0.6274209255304748,0.0
0.5296012673974446,0.619712237283264,0.32212155310229373,0.6278925556676405,0.0
0.5281926414845819,0.619721333335759,0.31938564773202877,0.6291677038162738,0.0
0.5290524521067189,0.621886193829602,0.32143543263326174,0.6272986510504688,0.0
0.5307171918219203,0.620376249115409,0.320989454328391,0.6275781355761967,0.0
0.5288420729119407,0.618666191246323,0.3219500229850357,0.628914420964833,0.0
0.5286682814032109,0.6200851754355645,0.3201489567538268,0.6283117824562323,0.0
0.5291622151648642,0.6193756833409438,0.320646394093875,0.6290803649019839,0.0
0.5284030206793602,0.6226593582916886,0.320389098917988,0.6282069757590844,0.0
0.5284121676008722,0.6208219556876707,0.31943710676720616,0.6282855807819454,0.0
0.5286408406386746,0.6203216728004382,0.32017468627141554,0.6282069757590844,0.0
0.5282109353276061,0.6186207109838473,0.31943710676720616,0.6276218050333418,0.0
0.5287963383043802,0.6212585662074374,0.31977159049585924,0.6277877489704925,0.0
0.5286865752462351,0.6204217293778846,0.3201489567538268,0.6284078552619512,0.0
0.5936022772175795,0.6994755216131304,0.7471989131851771,0.6403820204111043,-1.0
0.5287140160107713,0.619985118858118,0.3200974977186495,0.6283467180219483,0.0
0.5290433051852068,0.6201488478030305,0.31998600314243175,0.6283379841305193,0.0
0.5272047739612755,0.6220590188270095,0.3213153615511812,0.6274820627704777,0.0
0.5275797977432715,0.6199942149106131,0.3207578886700927,0.6276742083819157,0.0
0.5292262436154487,0.621431391204845,0.3200460386834721,0.6289493565305491,0.0
0.5278816461531707,0.6186207109838473,0.32017468627141554,0.6286524042219631,0.0
0.5287140160107713,0.6200851754355645,0.32016610976555265,0.6284427908276673,0.0
0.5287231629322835,0.6215860240972624,0.3180219832998278,0.6284165891533803,0.0
0.529436622810227,0.6185843267738668,0.3190683170151015,0.6264427296904272,0.0
0.5284579022084327,0.6197668135982347,0.3208436537287217,0.6280148301476465,0.0
0.5287963383043802,0.6197486214932444,0.3204405579531654,0.6282419113248003,0.0
0.5294183289672028,0.6199942149106131,0.3212639025160038,0.6291851715991319,0.0
0.526866337865328,0.62011246359305,0.3219157169615841,0.6291939054905609,0.0
0.5284396083654085,0.6205581701653118,0.318939669427158,0.6284864602848123,0.0
0.5297750589061745,0.6222409398769123,0.320389098917988,0.6277528134047766,0.0
0.5281194661124852,0.6190664175561091,0.31970297844895607,0.629010493770552,0.0
0.528302404542727,0.620121559645545,0.3199516971189802,0.6279012895590695,0.0
0.5276346792723441,0.6206491306902632,0.3195571778492868,0.626949295393309,0.0
0.5271407455106909,0.6206855149002437,0.3198316260368996,0.6266785447590101,0.0
0.528384726836336,0.6202034241180013,0.319711554954819,0.6282681129990874,0.0
0.5271498924322029,0.6219862504070484,0.31924842363822237,0.628905687073404,0.0
0.529637855083493,0.6206764188477485,0.31844223208710987,0.6299974235020285,0.0
0.528393873757848,0.6195485083383514,0.31992596760139147,0.6291764377077028,0.0
0.5277352954089771,0.6199487346481375,0.3194799892965207,0.6285650653076732,0.0
0.5273511247054691,0.6199487346481375,0.319540024837561,0.6278576201019246,0.0
0.5286408406386746,0.6199487346481375,0.3202004157890042,0.6283729196962353,0.0
0.5287323098537955,0.6200669833305743,0.3203462163886735,0.6285825330905312,0.0
0.5282841106997028,0.6201943280655061,0.32026045133004455,0.6278226845362086,0.0
0.5286225467956503,0.6199487346481375,0.3200631916951978,0.6286786058962501,0.0
0.5286591344816988,0.62011246359305,0.32017468627141554,0.6283903874790934,0.0
0.5287323098537955,0.6208310517401658,0.3205520525293831,0.6285126619590992,0.0
0.53010434808061,0.6181204280966147,0.3211695609515119,0.6285475975248151,0.0
0.5276529731153683,0.6181750044115855,0.32002888567174625,0.6281109029533654,0.0
