@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute f11 real
@attribute f12 real
@attribute f13 real
@attribute f14 real
@attribute f15 real
@attribute f16 real
@attribute class real
@data
0.7598895107179171,0.10477954633503955,0.2721970837908679,0.25166868000688314,0.8101967891676152,0.20757966477178114,0.24897220116802454,0.4911019402690337,0.27738678907197156,0.7609471012028564,0.3693139215493858,0.7459636691656177,0.26475540394465236,0.22071633869367285,0.8447739355376319,0.817640955232831,0.5311959984132578,0.0
0.7481329032235408,0.08799145872112774,0.2637064888882845,0.247042465193138,0.8475815863176337,0.1965857100668745,0.29487722047818443,0.48158802836936404,0.2707073633805824,0.8151507722481,0.3581001578692134,0.6816219556795402,0.31999030169147935,0.24854631735204485,0.8193813594214167,0.8280644028611219,0.5456758721548879,0.0
0.8143966199972957,0.1172764309562136,0.3034482524162924,0.26651580306333245,0.8115506567611697,0.20109369149399103,0.26527242969456566,0.4862320223045589,0.2607187245041899,0.7646481980877665,0.36982840178619913,0.7300007532245726,0.2594853161547554,0.232675085884341,0.8442736296128616,0.8361601312991433,0.516750174933219,0.0
0.7511708316724236,0.08742225947424742,0.2780869559304978,0.2637660155665643,0.8072904867334515,0.22819677982926706,0.22478813982438733,0.5214343330890007,0.27529756231461927,0.7883969030992731,0.36715119907241117,0.7573346377125931,0.28300708178570105,0.19791416788452332,0.8709046679362955,0.8490217661470724,0.5190230298944273,0.0
0.7466139389990992,0.1269355447656289,0.32540991130345504,0.25650242595245987,0.8185546651118251,0.26676302093635373,0.2340128899240052,0.5134098462712494,0.2612219689055959,0.7449485563349649,0.3433993614728616,0.7595852364353782,0.3186264770557552,0.18257404287976547,0.8191681142731538,0.8414783778558944,0.4967711839446207,0.0
0.7541385190011011,0.08326430832832267,0.34698061186677503,0.28318747065380095,0.881031141662387,0.21837122031057227,0.3283240721280357,0.48294357254504255,0.2705624899922988,0.7887369611463909,0.33415777203380703,0.7771998014391127,0.29654430409585164,0.2778456905579008,0.8256064774033958,0.8302185294338119,0.5087568760247001,0.0
0.7916999580309309,0.12878379723346134,0.23841318515446253,0.23874986705036869,0.8646222664285064,0.21116764998928206,0.2652629196429166,0.4956789937511087,0.26464555581819155,0.8166612626434372,0.4011545317610563,0.7333585013190506,0.2749419953596288,0.24077445944426795,0.8252948114174733,0.8325620297711339,0.504236703798477,0.0
0.7666326582576339,0.13011220299027015,0.29878224981217005,0.25567230142513364,0.8150887640723254,0.2567718620999281,0.23644746314617232,0.4868428539392783,0.2575467597922973,0.7714809923368313,0.36092027175989394,0.7333403513293506,0.2729046770766335,0.23402940736485334,0.8272468246977249,0.8409812717237352,0.5336731549440129,0.0
0.7579139792121405,0.11351412263940652,0.30569201323138956,0.2675794001139692,0.8154136922947786,0.20191248812054893,0.24194427299934662,0.5008417761979831,0.2911345111285637,0.7698123354079509,0.35943399552021094,0.7272328797953407,0.3022942561094292,0.2412613070353018,0.8276487097848355,0.8305657146689707,0.5274419570728353,0.0
0.7509249877517048,0.10890953104397885,0.2978558485665428,0.23784191834860563,0.832039186343628,0.20733126579518493,0.24248634594334478,0.4656227303002614,0.24634575940342662,0.7636359322730902,0.3383688880462422,0.729020653780779,0.2600746230961177,0.23931391667116636,0.8067424835186104,0.8323174219918175,0.5299020884727946,0.0
0.7266654608607699,0.1050008102041303,0.29593505332331577,0.23912169366156688,0.7986528114865739,0.19231692765425804,0.23606706108020875,0.48379706332232164,0.2642871848050691,0.7902079099083423,0.3573379649257862,0.7612913354671672,0.2516643711758189,0.24902431316869628,0.8072017807610227,0.8367519243136187,0.550196044381111,0.0
0.7337949345616165,0.09187632583531222,0.2878354167445751,0.2700957150874268,0.8079493689623147,0.2221340048079002,0.30371205846018945,0.4988502977176653,0.23037156211637144,0.8133318571123536,0.3827761544126684,0.7863655462375525,0.27660889213662493,0.20101228891837514,0.8021167041486023,0.8339744424323482,0.544135097817889,0.0
0.7826388535244362,0.11459658825919622,0.2653978085936039,0.22992979394752752,0.8481231333550554,0.1879653455827762,0.2633513992614494,0.45938890060346815,0.2751145643504716,0.8059771133025961,0.34521909712529397,0.7711830798536021,0.271338804346728,0.20758030551014112,0.8130250136558911,0.8113916209999724,0.5207851309317684,0.0
0.7349363527649541,0.11802741204349931,0.25701770191297607,0.25864691431471926,0.8214970706818168,0.19613491192416285,0.252072478005628,0.47694403443416905,0.27195784946892465,0.7795949355075958,0.3397027256972398,0.7453374945209719,0.2742011523476305,0.23217938651892467,0.8258279242881302,0.8436403950021106,0.5311364104554733,0.0
0.7792409393345006,0.10074662161328504,0.2876399375826537,0.27180784692503723,0.835387752191686,0.22593358915361267,0.25227218909025895,0.48975476364999515,0.24974647157050378,0.7822442249444439,0.3842338484169729,0.7286395039970816,0.30923124067632235,0.24109312332203553,0.81675680375049,0.8265494127440652,0.5324813957883232,0.0
0.7546565472626158,0.11494863634830715,0.2698173374718255,0.2502246092145552,0.7887695780536259,0.18083537495825516,0.21596281189403138,0.4345874627225352,0.2590488680813426,0.7960521633227624,0.37846023687051195,0.726878954996193,0.2845982105273792,0.23422414640126688,0.8480218231804036,0.8307077449924447,0.5138814403941658,0.0
0.7074720747646484,0.07155484341674186,0.32388857347806727,0.2428659011650279,0.8387904727434864,0.19857290187964424,0.3042351113008894,0.4744086647722518,0.23015043957635972,0.8010423174560494,0.32649773295236384,0.7325508267774058,0.2974619391902586,0.2536360876219443,0.8434370524927537,0.795776175991352,0.5367972664449995,0.0
0.775281096182922,0.13707502325738252,0.25835205967043917,0.26113728789669793,0.8135002260958882,0.21431403702616744,0.2769793032745961,0.5052514785472583,0.2439667858695072,0.7925645912581356,0.3345293410937278,0.7568536629855462,0.2725174182294526,0.20093262294893327,0.8463076602578298,0.841304785238315,0.5412919009750293,0.0
0.7454286200956334,0.10245010664260455,0.29564608412743204,0.260661695719584,0.8121192811504626,0.2250595927544778,0.20439858908873731,0.4774628229458485,0.2679700188335405,0.7879224034986436,0.3975055330443987,0.7264161302588461,0.2903565812115477,0.2444125387154482,0.8245648568714967,0.8591532625548888,0.5499747176807687,0.0
0.7294751056689853,0.12461021778451531,0.2737099225222591,0.2373317376495197,0.8257843180614061,0.16715503132127094,0.24230565496201206,0.5269820231413147,0.24947197462428228,0.789583152100847,0.36010091434570973,0.7991159140017188,0.2855411016335589,0.22225654743621637,0.8233263946642783,0.8348818583878769,0.5571337851803048,0.0
0.7605568013598683,0.15057047418738992,0.285124205759666,0.28169151707851514,0.8007106902287766,0.2563026640330242,0.2876971314831211,0.458677658289069,0.2695636261046596,0.788491803019399,0.36642711577615533,0.7193648592604424,0.2476655026451463,0.22602740332313315,0.8151410616655758,0.7884458331853851,0.48540690913857953,0.0
0.7485894705048757,0.08698055427833021,0.2616242108591224,0.2764254146082894,0.8283566664891597,0.2187852186048993,0.24863934936030635,0.49300974318295154,0.27235434505791123,0.7787171112464312,0.3730105573250076,0.7531147651073707,0.28515384278637795,0.2336664846151736,0.8337261965103251,0.8532590041307152,0.5111063440744883,0.0
0.7521717676353503,0.12157832699838698,0.29958116464784856,0.25295710245033737,0.83027013268805,0.1979933042675864,0.2762184991426688,0.5059125155218176,0.24765724481315143,0.8051941889615575,0.3676466244856388,0.7712012298433021,0.31530952084294467,0.2310729147211204,0.8518356306397189,0.8360259915491958,0.5405427952200244,0.0
0.7641917793304969,0.1022584542950278,0.30811425502041484,0.27126307770397934,0.8338894720548191,0.1948285173065087,0.2941544565528535,0.4973441375224669,0.2551906610038963,0.7969141709305727,0.36787528236866696,0.7469256186197115,0.2950794554130368,0.24705921925579594,0.824745295073873,0.8392058926803094,0.5181036728314665,0.0
0.759994872398225,0.10040279894681688,0.28615259613325217,0.2486421843343396,0.8364798720504867,0.22247440340545793,0.2490292614779191,0.4776469091919283,0.2611304699235221,0.7894566188740123,0.3582049593989346,0.750047416848091,0.28252721756202037,0.22114122386402973,0.8319382179595063,0.8456209289572212,0.534728713053338,0.0
0.7534273276590217,0.08172697683638729,0.26843198515038297,0.269542298735876,0.8192857536123445,0.20717486643955027,0.23853967450897223,0.4935117965813511,0.2672609017224683,0.7854629139020474,0.3615490809382214,0.7592222366413807,0.3057627483928758,0.2479886555659515,0.8449379702670649,0.8125830976024492,0.5185463262321514,0.0
0.7803033362776071,0.10870636310470222,0.31896759805404745,0.2684873488157323,0.8301257201447375,0.30064648133649685,0.1999288648136648,0.4699069192999368,0.2729643382717368,0.8281599696320254,0.3677895356625314,0.7121048633804901,0.31190837792422527,0.2552382587851648,0.8217926699440804,0.8671227418164889,0.5577296647581496,0.0
0.7721290259137054,0.12771366974763582,0.2903681467555559,0.25903603518690343,0.7960714372748632,0.22549199097299716,0.2571888857928388,0.5112259139882118,0.26591891665205225,0.7740670151602621,0.3523170189109596,0.7357361499697349,0.30775797332291666,0.2075448984126113,0.8455284952930233,0.8081170329865426,0.5247094235801466,0.0
0.776167890325515,0.13868556101083862,0.30755331481664056,0.2520664480095603,0.8095559585066661,0.2414539252098281,0.20607235817897723,0.4490884383796394,0.24414978383365488,0.7505239266423617,0.360558230111766,0.6931108991595647,0.26879636582827937,0.20128669392423065,0.8265414753611634,0.8417940007969479,0.5059817797050227,0.0
0.7641390984903428,0.09748359645089463,0.29635150892914813,0.2540120523704812,0.8254142609191678,0.20895965908620456,0.263522580191133,0.4754295066823307,0.26208358432012446,0.792382699744561,0.3715338084971175,0.7619538100912128,0.2919982219767712,0.23618038853978474,0.8237282797513888,0.8413600192529994,0.5238070916479817,0.0
0.7477465770624111,0.09403467673677743,0.285124205759666,0.2678215197677727,0.82638001980257,0.22946637459853664,0.25192031717924257,0.4986160061317455,0.2649505524251043,0.7925883162381671,0.3586813299885766,0.7381500985998191,0.2807172033849791,0.23049754938626227,0.8508760274725364,0.8529118188955565,0.5235687398168436,0.0
0.7204491217225933,0.11127434005377781,0.2867560318070094,0.2618982353800803,0.8078500853387873,0.2004312942230678,0.2486108192053591,0.5078035833224556,0.27285758945931726,0.7872264707510537,0.358300233516863,0.7519350157768786,0.28802460945787134,0.2410842715476531,0.8236872710690306,0.8284431503903861,0.5265821879676591,0.0
0.7533395262587649,0.09055367787435337,0.27861389975828577,0.2498268412118781,0.8121734358542048,0.24021193032684707,0.2178553121722004,0.5053602567835782,0.2558692784542772,0.7623310583713591,0.38507226065474276,0.7314255274160132,0.2862819446455572,0.22223884388745146,0.8434616577021685,0.8725672375496611,0.47623036363976873,0.0
0.7459817689172508,0.10569668095970941,0.272477553892755,0.2599958666716244,0.8325446302452216,0.20159048944718347,0.24952378416367177,0.49103499981591375,0.2573866365736681,0.7621175335510758,0.34515240524274415,0.753995039607815,0.27790536740762195,0.2507858162708006,0.8233674033466365,0.8311180548158142,0.5130301838543875,0.0
0.7359372887278807,0.10935946166253888,0.30539454494150925,0.2575227873506316,0.8369401870322952,0.20486567595341507,0.2717677949708944,0.4767348455181693,0.2646836803940556,0.7831615908389943,0.3540986449162207,0.7766008517790166,0.2889254072110965,0.2345959209253291,0.8308883956911356,0.8218703026429476,0.5061264933167849,0.0
0.7338124948416678,0.12622651333382137,0.2632815341884555,0.28771856703212323,0.8456681201187433,0.18860934292950712,0.32527134554867765,0.4675974736672993,0.25079870986435276,0.8046880560542194,0.36202545152786336,0.7254451058099024,0.26178361322606825,0.16133863613630672,0.8321514631077691,0.8427014167524766,0.5128429074156362,0.0
0.7575364331910367,0.12263611635024836,0.3144800764238532,0.24581457266313464,0.8834861548986992,0.24019353040265473,0.25940472782707685,0.4597487055389878,0.26761927273559083,0.7911885424163101,0.3724103303820587,0.7539042896593157,0.31499803003108173,0.23427725704756147,0.7846388037275251,0.848871845250072,0.532804873273439,0.0
0.7861421293946796,0.11362023059149837,0.3354133449374297,0.21519508358748693,0.7613402206082115,0.2152616331220715,0.2649110477319002,0.4977959855810264,0.30160351966084376,0.8098838266811125,0.3727818994419794,0.7421703213183427,0.3043652490747881,0.2589737075745519,0.7698756780785627,0.891425708277606,0.5587341474750881,0.0
0.7405117416812564,0.03198949120003158,0.3259878496952225,0.2660920936691764,0.8640987709589987,0.19286892538002742,0.29531468285404255,0.5090921870450141,0.26466843056371,0.7791046192536121,0.33838794286982793,0.7217062079317269,0.2662960206627851,0.23348059735314242,0.8829612205496147,0.8295715024046523,0.5039047137479634,0.0
0.7576505750113703,0.13178689904033994,0.3109019578512931,0.23813592078536702,0.7936435013904221,0.2141484377084366,0.26608078408473834,0.49304321340951157,0.22738259536862654,0.7833039407191831,0.38916904772566385,0.7227135323600704,0.30237844281533816,0.23899525279339873,0.8514009386067217,0.8326409355063973,0.5181121853968643,0.0
0.7713914941515488,0.06352033283350181,0.2518842491390418,0.2622614148607856,0.8483307263860672,0.20797526314191583,0.2332140455854816,0.4674301225344994,0.23822522474437474,0.8138300816930145,0.3526981153826732,0.7482959428420525,0.2919224539414532,0.24668744473173376,0.8332258905855547,0.8122122406467114,0.5301319277385349,0.0
0.7099919749520166,0.07713422984956524,0.2821750201428528,0.2416553028960105,0.8233022274732228,0.18354936377662123,0.2631707082801166,0.5059125155218176,0.2594148640096379,0.7931735324122768,0.3573951293965432,0.76085573571437,0.29203189665913476,0.2527774655068482,0.8377286439084882,0.8043374482674273,0.5335539790284439,0.0
0.7751230536624599,0.07740961699964548,0.2922124501528137,0.19513374084376972,0.8162801675546534,0.21554683194705238,0.3128892583015618,0.45601677527755186,0.26611716444654554,0.7807653678558153,0.3811279121725071,0.7119052134937913,0.23507959011176627,0.2326219752380464,0.7961130330513575,0.8223121747604224,0.48035895785769384,0.0
0.7866074768160404,0.09372786847220177,0.28279545400460315,0.2575314344811246,0.7969379125347381,0.20824206204270437,0.2964844192068807,0.48791390118919714,0.27369633012832734,0.7766134963503071,0.3697426550800636,0.759793961316927,0.3217750598567479,0.19016886529989374,0.8288461633096958,0.821246947334367,0.518554838797549,0.0
0.7546126465624875,0.09935323501759828,0.29885024256414267,0.22830413341484695,0.8314073814666358,0.1808629748445436,0.2503987089153881,0.4511133870865172,0.26836651442252707,0.8072740788776502,0.3953142283320455,0.7463901939235649,0.26921729935782385,0.20603124499321512,0.8209314876145576,0.7906867560668647,0.485900637931651,0.0
0.7478255983226421,0.08548928515319437,0.2871724874128418,0.24600480953398024,0.8334652602088387,0.22955837421949815,0.2628188363691003,0.49968705338166436,0.25232369289891654,0.7836044571329152,0.35772858880929265,0.7338304010512474,0.2738980802063585,0.25561003330922705,0.8249585402221358,0.809884521456442,0.5052326739500177,0.0
0.768028700521716,0.11719911198337148,0.2960030460752884,0.2586382671842263,0.819764120162067,0.2070368670081079,0.276760572086667,0.4727769912274536,0.26546142174168313,0.7967480960703524,0.345990817480514,0.7267791300528438,0.24962705289282358,0.20150798828379146,0.8326763742419544,0.8159208102040897,0.4888715232554775,0.0
0.7417760818449534,0.06515020033016845,0.2947791765397809,0.23848180600508626,0.8430055138514194,0.16939062211063688,0.27728362492736697,0.5311490663480302,0.2452706463640592,0.800022143314696,0.39520942680232424,0.7365347495165296,0.2670789570277379,0.2805189264213958,0.8400743405393789,0.8478381801181218,0.5786024751135151,0.0
0.7509425480317561,0.09470751630895674,0.29634300983515155,0.24181095124488416,0.8487368866641335,0.2030716833446646,0.22509246147715828,0.5001054312136639,0.2549314138880205,0.7455021392023661,0.360501065641009,0.7487950675587992,0.2998949349910257,0.204110409952227,0.8402629804782268,0.8799054709291544,0.5172694414224838,0.0
0.749010917226108,0.10355642598805832,0.2889317998701339,0.24736240902137832,0.837770559156342,0.22365199855376594,0.2519773774891371,0.4832448045840822,0.25866762232270163,0.8027267910382841,0.3528219717359802,0.7286758039764812,0.2906091413292744,0.24943149479028826,0.8414030218477856,0.8334852268737153,0.5209809199359174,0.0
0.7749386707219208,0.0790775682031482,0.2632050423424863,0.23079450699682566,0.8315427682259913,0.20521527451306898,0.26363670081092205,0.4770862828970489,0.27957513972657055,0.7996346353075152,0.3542320286813204,0.7472795434188592,0.29220868874154343,0.25350331100620777,0.8491290576040759,0.8201896104818378,0.5182568990086267,0.0
0.7783014643517535,0.08282589330146256,0.30428116362795726,0.29537992464890495,0.844955083186138,0.20771766420322346,0.2933746323176281,0.5148490660133278,0.23822522474437474,0.8042135564535898,0.38729214760247443,0.7784430757335545,0.31074660138268245,0.23957061812825692,0.8131398379664941,0.8033747982972141,0.5373080203688665,0.0
0.7124504141592051,0.12843421677114325,0.25715368741692135,0.2514092660920937,0.8405595263990643,0.19999889600454843,0.23231059067881799,0.48691816194903825,0.2604289777276228,0.7730942909789716,0.3645787978883444,0.7779711760013577,0.31573045437248914,0.21984001302981193,0.8589711413700508,0.8735141063728217,0.5511494517056629,0.0
0.7490460377862107,0.08702085884927982,0.2757582041754349,0.2677782841153078,0.7945460797861251,0.20777286397580041,0.26765945265848734,0.46284470149578444,0.27759266178163766,0.7658660803960489,0.4224292422944675,0.734665300577442,0.304222131674743,0.248997757845549,0.8437241132692613,0.8495741062939159,0.5500853810309397,0.0
0.7645693253516008,0.11803728255067064,0.2423737629568688,0.27435875042046676,0.8304777257190618,0.2197972144354765,0.292946679993419,0.5197440866477225,0.24926610191461618,0.7871315708309278,0.37443966909393356,0.7509095413588354,0.2790923999609374,0.21647633876448708,0.8141978619713365,0.8503394919259706,0.5191932812023828,0.0
0.7591958796558889,0.06659573610541043,0.3238205807260946,0.23610384511951632,0.8236361814796329,0.22050561151688053,0.24342784105660475,0.4774628229458485,0.24998284394086118,0.7936559403395834,0.373763222856642,0.7243198064485099,0.27520297414794637,0.25386623375588757,0.8723809805011915,0.8623883977006869,0.47871603273592156,0.0
0.7398620113193567,0.09734623189276023,0.2991307126660298,0.26527061627234316,0.8709312894144704,0.20522447447516515,0.25185374681769895,0.4809939318479247,0.26771077171766466,0.789393352260595,0.3185613989289284,0.7016323193236588,0.2981859448610751,0.23217053474454225,0.820554207736862,0.8122438029408167,0.4979714556657082,0.0
0.7224861142085495,0.09143133047033788,0.29120955706121726,0.2932440834171385,0.8371297284953928,0.22111280901522684,0.287478400295192,0.5235596924755583,0.3019237660981022,0.7857555219891021,0.3454096453611508,0.7938705669784533,0.2838152741624265,0.24045579556650026,0.8198406566638288,0.8285930712873865,0.5201977639193214,0.0
0.752637115056711,0.07430394417241143,0.3020289037188636,0.2533289290615356,0.8170293076230869,0.1894097396318727,0.2560381695432988,0.4674970629876194,0.28153474292598496,0.7944784063140079,0.3999350230515728,0.72579903060905,0.30146922639152207,0.24094264315753422,0.8552475530119237,0.8657813443170116,0.5192188188985762,0.0
0.7468246623597155,0.10232508021843431,0.3002525930735784,0.2754569359930754,0.8025429243720537,0.17638259330371556,0.24431227585997017,0.46191590270874544,0.22792396434589668,0.807361070471099,0.34353274523796135,0.7386038483423161,0.24274058034947585,0.2245668605500316,0.8646057343260714,0.8538665782922431,0.5167161246716278,0.0
