@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute class real
@data
0.8973640965352505,0.9727881280115519,0.41804887763521004,0.3904391616459804,0.8111972716274156,0.9345762107673169,0.44492683065567157,0.6370499976449941,0.0
0.8967339451709234,0.9718856434322667,0.4133261259210788,0.389350160848361,0.8122971286460033,0.9370384457784612,0.44461732273979754,0.6373378316851199,0.0
0.8973542504201828,0.9746911933200447,0.41526074710518074,0.3908217835478468,0.8106882468915404,0.936376949805318,0.4465831162595382,0.636744719117588,0.0
0.8967142529407882,0.9738279472007285,0.41572543552685237,0.3887394374280744,0.8133788062097381,0.9347232098724598,0.4458553544032939,0.6363696626410604,0.0
0.8968520985517348,0.9740241395005731,0.4130131724942388,0.39208002095590716,0.8086066993109077,0.936588261018961,0.4445671322669531,0.6368668305285504,0.0
0.8977185566776843,0.9740045202705886,0.4123777822033818,0.38955618802628894,0.8117699244552753,0.9378928780771046,0.44706829083036786,0.6371808312995968,0.0
0.8971573281188306,0.9730137491563733,0.41287092093658423,0.3931690217535267,0.8141787022232564,0.9376999417516045,0.44535344967484936,0.6378437218162502,0.0
0.8961825627271374,0.9729647010814122,0.4140373837093516,0.3897769314312119,0.8093793261421469,0.9384900619417479,0.4474781796919308,0.6367185523866674,0.0
0.8964779461791658,0.9742301414154099,0.4131459406147164,0.39152080433010256,0.8105519009801453,0.9368914466733184,0.4453367195172345,0.6397451709298085,0.0
0.8964090233736924,0.9730235587713655,0.41427446963877584,0.3889086740385152,0.8104519139784555,0.9354582053981746,0.44717703685486426,0.6381577225872965,0.0
0.8960545632312585,0.9727292703215986,0.41637979269206327,0.390431803532483,0.812369846465414,0.9355041426185318,0.4452196084139309,0.6366923856557469,0.0
0.8964090233736924,0.9736906125908372,0.413582178724857,0.3891588498974278,0.8102610297025022,0.9370935704428899,0.44637398928935307,0.6361428843064159,0.0
0.8969997902777489,0.972915653006451,0.41520384648211894,0.38966655972875036,0.8102610297025022,0.9368455094529611,0.44445838624245676,0.6371197755941156,0.0
0.8966650223654502,0.9751816740696563,0.41378133090557334,0.39047595221346765,0.8095974796003792,0.9380674395144619,0.4460477512158642,0.6369540529649522,0.0
0.898053324589983,0.974190902955441,0.41620909082287777,0.3901963439005653,0.8119153600940968,0.9387289354876052,0.4454705607781531,0.638079222394535,0.0
0.8973050198448448,0.9722878376469481,0.4138571984029891,0.38880566044955117,0.8101065043362544,0.9369557587818182,0.4455960369602642,0.6371721090559566,0.0
0.8967733296311939,0.9736906125908372,0.4135252781017952,0.3892397891458996,0.8133969856645908,0.9397487417795344,0.44472606876429377,0.6373203871978396,0.0
0.8971671742338982,0.9725625068667306,0.41604787239086927,0.3890926268759509,0.8119062703666705,0.9378653157448903,0.4455960369602642,0.6362911624482989,0.0
0.8969505597024109,0.9738475664307128,0.41311749030318545,0.38918092423792006,0.8125516410139408,0.93728650676839,0.44599756074301977,0.638035611176334,0.0
0.8961628704970023,0.9725919357117073,0.41441672119643036,0.3908070673208519,0.8099974276071383,0.9359635148221034,0.44532835443842717,0.6367534413612281,0.0
0.8968127140914645,0.9731020356913033,0.412937304996823,0.38980636388520157,0.8130515760223899,0.9387840601520338,0.44521124333512346,0.6361603287936962,0.0
0.8987130142995128,0.9724055530268549,0.4159530380190996,0.3917783383025126,0.8125152821042354,0.9379204404093189,0.44526143380796795,0.6367359968739478,0.0
0.8971671742338982,0.9757015836642445,0.41465380712585465,0.39067462127789826,0.80967019741979,0.9366158233511752,0.4453618147536568,0.6363086069355792,0.0
0.8990871666720819,0.9730922260763111,0.41465380712585465,0.3914619394221231,0.8163147881684472,0.9373600063209614,0.44610630676751606,0.6368842750158308,0.0
0.8976397877571435,0.972278028031956,0.41398048308628976,0.389762215204217,0.8099156200603012,0.9373232565446757,0.44466751321264203,0.6384978900892634,0.0
0.8966453301353151,0.9733374664511169,0.41444517150796134,0.3893722351888533,0.8101428632459597,0.937690754307533,0.44470933860667905,0.6370151086704334,0.0
0.89777763336809,0.9734551818310236,0.4136770130966267,0.3908732903423288,0.8104610037058818,0.9364045121375323,0.4474363542978938,0.6382536672673385,0.0
0.8972557892695068,0.9737004222058294,0.414236535890068,0.3898946612471707,0.8108064133480829,0.9368822592292468,0.44540364014769385,0.6373116649541994,0.0
0.8977185566776843,0.9738573760457051,0.41460638993996984,0.39067462127789826,0.8128970506561419,0.9354122681778174,0.4453952750688864,0.6364568850774622,0.0
0.8969013291270728,0.9727881280115519,0.415175396170588,0.3894752487778173,0.8104882728881608,0.9348885838657456,0.4470181003575235,0.6362388289864578,0.0
0.8963007161079487,0.9733963241410704,0.4176600567109543,0.3908144254343493,0.8117790141827016,0.9368363220088897,0.4457215131423753,0.6367359968739478,0.0
0.8966748684805178,0.9739947106555964,0.41657894487277963,0.3911823311092208,0.8095702104181002,0.9402356763153203,0.4447427989219086,0.6366051632193452,0.0
0.8966256379051798,0.9734061337560626,0.4157159520896754,0.39025520880854475,0.8124516540122512,0.9387564978198195,0.44626524326485684,0.6374686653397226,0.0
0.8980927090502535,0.9737102318208217,0.4123588153290278,0.3885334102501463,0.8121698724620344,0.9362115758120322,0.4453952750688864,0.6361079953318551,0.0
0.8976397877571435,0.9735042299059848,0.4143977543220765,0.3906451888239085,0.8110245668063151,0.938747310375748,0.4460310210582494,0.6367272746303076,0.0
0.8973345581900476,0.9724251722568394,0.41334509279543274,0.3899903167226373,0.8109609387143307,0.9367720099003897,0.4466333067323827,0.6390648359258748,0.0
0.8966748684805178,0.9726998414766219,0.4149477936783407,0.3894458163238275,0.8111881818999894,0.9360645767068893,0.4450690369953975,0.6364394405901819,0.0
0.8965567150997066,0.9726900318616296,0.4127191859417527,0.38863642383911035,0.8122971286460033,0.9381133767348191,0.445612767117879,0.6369627752085925,0.0
0.8961431782668671,0.9740535683455497,0.41558318396919774,0.3895046812318069,0.8095065823261157,0.9386003112706051,0.44657475118073087,0.6365702742447844,0.0
0.8974034809955208,0.9739554721956274,0.4147770918091553,0.38964448538825813,0.8116790271810119,0.9394363686811056,0.4455458464874198,0.6369714974522326,0.0
0.8969013291270728,0.9730627972313345,0.41333560935825575,0.3899314518146578,0.8092611596856045,0.9395741803421771,0.44418233864181234,0.6360120506518132,0.0
0.8960053326559205,0.9727194607066063,0.4136959799709806,0.3899461680416527,0.8113063483565318,0.937268131880247,0.44593064011256045,0.6369191639903915,0.0
0.8966157917901122,0.9724251722568394,0.41475812493480135,0.3906451888239085,0.8110700154434468,0.9383798126128906,0.4467253225992642,0.6376518324561663,0.0
0.8970982514284249,0.9729254626214432,0.413895132151697,0.3916900409405434,0.8142786892249462,0.9393261193522483,0.44455876718814563,0.6373639984160405,0.0
0.8963893311435572,0.9734061337560626,0.41489089305527893,0.38957090425328383,0.8114063353582215,0.9417148548108213,0.44564622743310867,0.63634349591014,0.0
0.8971080975434926,0.9742595702603866,0.41655049456124876,0.39068933750489304,0.8111427332628577,0.9359727022661749,0.44608957660990123,0.6372506092487182,0.0
0.8969800980476138,0.973641564515876,0.41513746242188015,0.3908806484558262,0.8114517839953532,0.9400611148779631,0.4459222750337531,0.6364830518083827,0.0
0.8962121010723403,0.9720524068871346,0.41545041584872017,0.3921094534098969,0.8100337865168437,0.9356143919473889,0.44566295759072344,0.6364568850774622,0.0
0.899963470913099,0.9744263337152546,0.4139709996491128,0.39098366204479024,0.8101428632459597,0.9368730717851754,0.44493519573447904,0.6361864955246167,0.0
0.89641886948876,0.9756917740492523,0.4152133299192959,0.39004918163061675,0.8090975445919303,0.9372313821039614,0.44625687818604937,0.6377128881616475,0.0
0.8962022549572726,0.9736906125908372,0.4127571196904606,0.3909910201582876,0.8098247227860378,0.9390964332504625,0.44445838624245676,0.6371808312995968,0.0
0.897551172721535,0.9723565049518937,0.4143977543220765,0.3908217835478468,0.8119426292763758,0.9372497569921042,0.4449017354192494,0.6371633868123164,0.0
0.8964484078339628,0.9732589895311791,0.41342096029284847,0.39042444541898563,0.8110609257160205,0.9363493874731036,0.44677551307210867,0.6372244425177976,0.0
0.8961628704970023,0.9731118453062956,0.416465143626656,0.38911470121644326,0.8111063743531522,0.9382420009518191,0.4454203703053086,0.6363522181537801,0.0
0.8977185566776843,0.9732589895311791,0.41380029777992733,0.38968127595574525,0.8114699634502059,0.9402081139831061,0.4460979416887087,0.6364743295647426,0.0
0.8963499466832867,0.9737887087407595,0.41417963526700613,0.3900418235171193,0.8118062833649806,0.9389678090334624,0.44563786235430125,0.6366487744375461,0.0
0.8974822499160616,0.9723859337968704,0.41337354310696367,0.38904112008146896,0.811760834727849,0.9367444475681753,0.4456211321966864,0.6374076096342414,0.0
0.8968914830120053,0.9728273664715209,0.41428395307595284,0.3893280865078687,0.8105155420704399,0.9360553892628177,0.4464158146833901,0.6364568850774622,0.0
0.8967536374010587,0.9749658625398272,0.4129278215596461,0.3907997092073545,0.810597349617277,0.9363493874731036,0.448507084385242,0.6361079953318551,0.0
0.8986539376091071,0.9720818357321114,0.41302265593141574,0.389453174437325,0.8120607957329183,0.9390596834741768,0.449678195418279,0.637137220081396,0.0
0.8961234860367318,0.97304317800135,0.41450207213102314,0.38856284270413605,0.810015607061991,0.9379939399618904,0.4441488783265827,0.6365353852702238,0.0
0.8972656353845743,0.9729843203113966,0.4125200337610363,0.3902846412625345,0.8119153600940968,0.9369925085581041,0.4453618147536568,0.6377739438671288,0.0
0.8967930218613291,0.9733472760661092,0.41256745094692115,0.39024049258154986,0.8116335785438802,0.9356327668355318,0.44433291006034564,0.6373552761724003,0.0
0.8967831757462615,0.9728371760865131,0.4139709996491128,0.38898961328698695,0.8115608607244694,0.936165638591675,0.44680060830853086,0.6373814429033208,0.0
0.896468100064098,0.9759664432690347,0.41359166216203397,0.3898431544526887,0.8109972976240362,0.9362575130323894,0.4453199893596198,0.6381053891254554,0.0
0.8975117882612645,0.9723270761069172,0.4144546549451383,0.3899535261551501,0.8114790531776324,0.9394363686811056,0.4456044020390716,0.6367185523866674,0.0
0.8965370228695713,0.9725232684067617,0.41434085369901463,0.3909321552503082,0.8115335915421904,0.9362758879205322,0.44695954480587163,0.6362475512300979,0.0
0.8974428654557913,0.9747402413950059,0.41281402031352243,0.38931337028087387,0.8110336565337415,0.9364963865782466,0.4445169417941086,0.6376518324561663,0.0
0.897826863943428,0.9752699606045864,0.41468225743738557,0.39023313446805247,0.8107609647109512,0.9357338287203176,0.4444500211636494,0.6376343879688859,0.0
0.8960545632312585,0.9730235587713655,0.41376236403121947,0.3892250729189047,0.8099883378797119,0.937075195554747,0.4451694179410864,0.6369540529649522,0.0
0.8984274769625521,0.9726507934016607,0.4120743122137187,0.39072612807238016,0.8108064133480829,0.9387656852638908,0.446700227362842,0.6370238309140737,0.0
0.8981911702009295,0.9745734779401379,0.41473915806044737,0.39054953334844195,0.812315308100856,0.9359359524898891,0.44551238617219013,0.6384019454092215,0.0
0.8974625576859265,0.9744361433302468,0.41458742306561586,0.3908438578883391,0.8098792611505958,0.9382052511755333,0.4452279734927383,0.6369278862340317,0.0
0.8974034809955208,0.973935852965643,0.4146443236886777,0.390277283149037,0.8107973236206566,0.936165638591675,0.44602265597944196,0.6379571109835724,0.0
0.897275481499642,0.9730333683863577,0.4132218081121321,0.3899020193606682,0.8112063613548419,0.9381133767348191,0.44506067191659016,0.6368581082849103,0.0
0.8973837887653856,0.9740829971905264,0.4151184955475262,0.39198436548044063,0.8114336045405006,0.9365331363545324,0.44639908452577526,0.6381577225872965,0.0
0.8974724038009941,0.9739260433506508,0.41362011247356484,0.39015955333307817,0.8155330716097815,0.9360921390391035,0.44401503706566425,0.6363871071283408,0.0
0.8984274769625521,0.9739162337356585,0.41305110624294666,0.3910057363852825,0.8102064913379442,0.9368730717851754,0.44633216389531605,0.6370325531577138,0.0
0.9005837761623584,0.9721308838070726,0.4137054634081576,0.3890926268759509,0.8114154250856479,0.9368363220088897,0.44807210028725675,0.6367621636048684,0.0
0.8969505597024109,0.9738377568157206,0.4140089333978207,0.38957826236678134,0.8122153210991662,0.939868178552463,0.44535344967484936,0.6368755527721907,0.0
0.8960447171161909,0.9727979376265442,0.41481502555786315,0.39068933750489304,0.8115426812696168,0.9374059435413186,0.4451861480987012,0.636552829757504,0.0
0.8968028679763967,0.9731118453062956,0.41690138173679664,0.3891662080109253,0.8143150481346516,0.9365515112426752,0.4463405289741235,0.6369017195031111,0.0
0.8966453301353151,0.9742988087203555,0.4153745483513044,0.39205058850191743,0.8122971286460033,0.9367536350122467,0.4448013544735605,0.636744719117588,0.0
0.8963893311435572,0.9718660242022823,0.41420808557853706,0.39146929753562054,0.809724735784348,0.9369557587818182,0.445612767117879,0.6360818286009345,0.0
0.8965074845243686,0.973641564515876,0.41229243126878906,0.3904023710784933,0.811842642274686,0.9378745031889617,0.4442743545086938,0.636596440975705,0.0
0.8969013291270728,0.9723859337968704,0.41459690650279285,0.38962241104776585,0.8105246317978663,0.936588261018961,0.4468089733873382,0.6368232193103496,0.0
0.8963204083380839,0.9760547298039648,0.41524178023082686,0.38961505293426846,0.8120517060054919,0.9360829515950321,0.4473861638250494,0.6367185523866674,0.0
0.8965862534449094,0.9728960337764665,0.4132976756095479,0.3902625669220422,0.8100428762442701,0.9363585749171751,0.445612767117879,0.6370674421322745,0.0
0.8973837887653856,0.974789289469967,0.4159530380190996,0.39219775077186597,0.8103973756138975,0.9360094520424606,0.4457717036152198,0.6376518324561663,0.0
0.8966157917901122,0.9730922260763111,0.41574440240120625,0.3903214318300216,0.8113699764485163,0.9385543740502479,0.4463907194469679,0.6375297210452038,0.0
0.8971671742338982,0.972533078021754,0.4131459406147164,0.3895267555722993,0.811842642274686,0.9393536816844626,0.44583025916687163,0.6369889419395129,0.0
0.8978957867489014,0.9717777376673522,0.4137433971568655,0.38914413367043293,0.8116517579987328,0.9364136995816037,0.4455960369602642,0.6365179407829434,0.0
0.8968914830120053,0.9737200414358139,0.41473915806044737,0.3894458163238275,0.814433214591194,0.9380766269585332,0.44626524326485684,0.6362824402046587,0.0
0.8963597927983544,0.971895453047259,0.41270021906739873,0.3905274590079496,0.8107155160738194,0.9375529426464616,0.44526143380796795,0.6365615520011443,0.0
0.8963893311435572,0.9748187183149437,0.41394254933758184,0.390277283149037,0.8098701714231695,0.9366066359071038,0.4479215288687235,0.6364830518083827,0.0
0.8974724038009941,0.9730529876163422,0.41560215084355173,0.3897695733177144,0.8107336955286721,0.9360829515950321,0.4469846400422938,0.6371459423250361,0.0
0.8976791722174139,0.9732295606862024,0.41333560935825575,0.39115289865523106,0.8108427722577882,0.9360186394865321,0.445077402074205,0.637433776365162,0.0
0.8970293286229518,0.9724546011018161,0.4147865752463322,0.3929188458946141,0.8119062703666705,0.9365606986867466,0.44591390995494573,0.6373814429033208,0.0
0.896064409346326,0.9725821260967151,0.4120553453393648,0.3904391616459804,0.8105519009801453,0.9366433856833896,0.44546219569934564,0.6369976641831531,0.0
0.8984767075378902,0.973769089510775,0.4132407749864861,0.3920579466154149,0.8108518619852145,0.9356970789440319,0.4443580052967679,0.6378960552780912,0.0
0.896596099559977,0.9730922260763111,0.41688241486244276,0.39107931752025676,0.8125152821042354,0.9372589444361756,0.44657475118073087,0.63783499957261,0.0
0.8977579411379548,0.973082416461319,0.4128329871878763,0.3889675389464947,0.8122062313717398,0.9364688242460324,0.44463405289741237,0.6367796080921487,0.0
0.8970785591982898,0.9734748010610081,0.4139709996491128,0.39171947339453317,0.8102246707927969,0.9389769964775339,0.4443245449815383,0.6361254398191355,0.0
0.8962908699928811,0.9738966145056741,0.412937304996823,0.38893810649250493,0.8111063743531522,0.9380123148500333,0.4447009735278716,0.640364450228261,0.0
0.8971573281188306,0.9733570856811014,0.41373391371968854,0.39035086428401133,0.8092975185953099,0.9368087596766754,0.4443580052967679,0.6371721090559566,0.0
0.8963893311435572,0.9741222356504954,0.4135347615389722,0.38918092423792006,0.8103519269767657,0.9367168852359611,0.44622341787081976,0.638576390282025,0.0
0.8972951737297772,0.9734159433710546,0.4144831052566692,0.3887173630875821,0.8126243588333516,0.9366709480156039,0.4451861480987012,0.6376779991870868,0.0
0.897275481499642,0.973170702996249,0.4135347615389722,0.39420651575666416,0.8119335395489495,0.9363493874731036,0.4438979259623605,0.6371197755941156,0.0
0.897551172721535,0.9732393703011946,0.41573491896402925,0.3891073431029458,0.811151822990284,0.9389953713656767,0.4448766401828272,0.6365179407829434,0.0
0.8966945607106531,0.972444791486824,0.4133830265441406,0.39205058850191743,0.8107427852560984,0.9373875686531757,0.4448682751040197,0.6398934490716915,0.0
0.8974920960311293,0.9765452105535763,0.41232088158031993,0.39030671560302677,0.8120062573683602,0.9398589911083916,0.4466667670476124,0.6376954436743671,0.0
0.8968127140914645,0.9731216549212878,0.4134873443530873,0.3904465197594779,0.8118244628198333,0.937139507663247,0.448548909779279,0.6378960552780912,0.0
0.8973444043051152,0.9729254626214432,0.41557370053202075,0.3905789658024316,0.811579040179322,0.9372130072158185,0.44455876718814563,0.6364830518083827,0.0
0.8967044068257206,0.9732491799161868,0.41344941060437945,0.3913883582871488,0.8115063223599114,0.936569886130818,0.4460142909006346,0.636299884691939,0.0
0.8970785591982898,0.9761332067239027,0.41451155556820013,0.39157231112458457,0.8130788452046688,0.9371486951073185,0.4455876718814568,0.6378524440598903,0.0
0.8984963997680254,0.9756231067443067,0.4130131724942388,0.39110874997424655,0.8113427072662373,0.9398498036643201,0.445838624245679,0.6369714974522326,0.0
0.8972557892695068,0.9725526972517384,0.41256745094692115,0.38901168762747923,0.8110881948982995,0.9388851220368195,0.444893370340442,0.6362911624482989,0.0
0.8974330193407236,0.973935852965643,0.41541248210001225,0.38951203934530443,0.8110518359885941,0.93504477041496,0.44543710046292345,0.6373378316851199,0.0
0.900140700984316,0.9733276568361247,0.41312697374036245,0.38926922159988925,0.8116517579987328,0.937139507663247,0.4456545925119161,0.6370412754013539,0.0
0.8963007161079487,0.9742105221854255,0.4136485627850958,0.38975485709071955,0.8140605357667139,0.9356327668355318,0.4453701798324642,0.6368406637976299,0.0
0.8967044068257206,0.9727783183965597,0.41506159492446437,0.3902110601275602,0.8104610037058818,0.9354030807337459,0.44438310053319013,0.6368929972594709,0.0
0.89732471207498,0.975426914444462,0.41362959591074183,0.3891662080109253,0.8111972716274156,0.9375896924227474,0.44468424337025675,0.6375733322634047,0.0
0.8963204083380839,0.9728273664715209,0.41304162280576967,0.39002710729012446,0.8121698724620344,0.9379480027415332,0.4470348305151383,0.6370499976449941,0.0
0.8970096363928165,0.9727292703215986,0.41335457623260974,0.39054217523494444,0.8119062703666705,0.9358624529373177,0.44457549734576046,0.6401289496499762,0.0
0.896093947691529,0.9729352722364354,0.4138097812171043,0.3900123910631296,0.8108700414400672,0.9381041892907477,0.44457549734576046,0.6368668305285504,0.0
0.8961628704970023,0.9727096510916141,0.414246019327245,0.3903950129649959,0.8101883118830915,0.9364412619138179,0.4452781639655827,0.6373814429033208,0.0
0.8974034809955208,0.9732687991461713,0.4128804043737612,0.38931337028087387,0.8114608737227796,0.9365147614663896,0.4450188465225531,0.6381664448309367,0.0
0.8976693261023463,0.9735336587509614,0.4142934365131298,0.3884524710016746,0.8118790011843915,0.935467392842246,0.44513595762585684,0.638079222394535,0.0
0.8977677872530223,0.9739750914256119,0.41366752965944975,0.38968863406924276,0.8093066083227363,0.937075195554747,0.44564622743310867,0.6367708858485086,0.0
0.8969800980476138,0.9728273664715209,0.4117613587868787,0.39072612807238016,0.8123880259202667,0.9361932009238892,0.44496029097090123,0.6381490003436563,0.0
0.8970588669681546,0.9725723164817228,0.4143977543220765,0.39305129193756777,0.8120789751877711,0.9370292583343899,0.4459641004277901,0.6377303326489279,0.0
0.8976791722174139,0.9733374664511169,0.41388564871452005,0.3906378307104111,0.8104428242510292,0.9358165157169606,0.44557930680264934,0.6389601690021928,0.0
0.8962613316476783,0.9748971952348815,0.4124346828264436,0.38925450537289435,0.8119698984586549,0.9371303202191755,0.44600592582182713,0.6366138854629854,0.0
0.8962317933024754,0.9735532779809459,0.4140089333978207,0.390277283149037,0.8112063613548419,0.936863884341104,0.4448682751040197,0.636099273088215,0.0
0.8960250248860557,0.972022978042158,0.4143313702618377,0.39061575636991874,0.8101155940636807,0.9362942628086751,0.4439815767504346,0.6374861098270029,0.0
0.8969210213572081,0.9727979376265442,0.41281402031352243,0.3908806484558262,0.8123516670105613,0.9381593139551762,0.4445671322669531,0.6388031686166695,0.0
0.8961136399216642,0.9742693798753788,0.4130605896801236,0.3894605325508224,0.8145695605025892,0.9347875219809599,0.44591390995494573,0.6362737179610185,0.0
0.8969800980476138,0.9718660242022823,0.4135442449761491,0.3918519194374868,0.8124789231945302,0.9391883076911769,0.4455960369602642,0.6374076096342414,0.0
0.8977087105626167,0.9734748010610081,0.4159435545819226,0.39063047259691364,0.8097156460569216,0.9371486951073185,0.44588044963971607,0.6369540529649522,0.0
0.8970588669681546,0.9738573760457051,0.41591510427039174,0.39115289865523106,0.8099974276071383,0.9355776421711032,0.44528652904439014,0.6379745554708528,0.0
0.8967536374010587,0.9734257529860469,0.41442620463360735,0.3895341136857967,0.8109064003497727,0.9378745031889617,0.4453618147536568,0.6362388289864578,0.0
0.8962613316476783,0.9737494702807905,0.4132218081121321,0.389968242382145,0.8122880389185769,0.9365515112426752,0.4453367195172345,0.6373727206596806,0.0
0.8961628704970023,0.9750541490747573,0.4139709996491128,0.3890264038544741,0.8115699504518957,0.9369833211140327,0.4448264497099827,0.637390165146961,0.0
0.897373942650318,0.9726409837866685,0.41281402031352243,0.3907040537318879,0.8110609257160205,0.9377642538601045,0.4467671479933012,0.6377216104052876,0.0
0.8966945607106531,0.9730726068463267,0.4132502584236631,0.3918298450969946,0.8122062313717398,0.936505574022318,0.4463405289741235,0.6361079953318551,0.0
0.8976693261023463,0.9767119740084442,0.41417963526700613,0.39067462127789826,0.8127879739270258,0.935467392842246,0.44588881471852343,0.6370848866195549,0.0
0.8971277897736278,0.9722976472619405,0.41257693438409815,0.39035086428401133,0.8128697814738629,0.9350815201912458,0.4455625766450345,0.6371110533504755,0.0
0.8958281025847036,0.974661764475068,0.4146348402515007,0.3893943095293455,0.8120971546426238,0.9374426933176043,0.44453367195172344,0.6365266630265836,0.0
0.8967437912859911,0.9721701222670414,0.4138477149658122,0.3912632703576925,0.8147331755962633,0.9368087596766754,0.4442241640358494,0.6378524440598903,0.0
0.8976200955270083,0.9736611837458605,0.4141511849554752,0.3888424510170384,0.8124880129219565,0.9378745031889617,0.4455458464874198,0.6362388289864578,0.0
