@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute f11 real
@attribute f12 real
@attribute f13 real
@attribute class real
@data
0.057194311047713275,0.4670677099604527,0.2963798147245246,0.11746165337597575,0.2451738763482391,0.5792426119114253,0.6843750027385832,0.15414518106595476,0.09853329612739718,0.25257793974393306,0.5220536059863242,0.7713281405725324,0.6525784751390549,0.128194373430014,0.0
0.05822505523105136,0.4660667162320013,0.2964539380921633,0.11699034233172725,0.24532586616313337,0.5784900578758322,0.6843837662047444,0.15391591980991493,0.09838995133922256,0.2525236060496688,0.5204651012772544,0.7708777350158694,0.6532735293444847,0.12707154635559098,0.0
0.05350662867067099,0.4658245403299566,0.29379373278690685,0.12051675889494395,0.24909878980345038,0.5796675836021132,0.6864607076849464,0.15626355507176337,0.09614421632448673,0.25362580384760175,0.5211424332344213,0.7713185574755821,0.6530711717910052,0.12466813964256979,0.0
0.05283643962397466,0.4632574757682829,0.29605037753501917,0.11443179666294948,0.2418032786885246,0.5759844956161514,0.6835687638517537,0.15090801213067156,0.09611554736685181,0.2520656506265839,0.5164575538640175,0.7697948450604883,0.6467716931696409,0.13236089703675727,0.0
0.058857464012860405,0.4692230754886505,0.2976316760446453,0.11750373471921224,0.24486989671845047,0.578109354069591,0.6868550636622,0.155025544289148,0.09898244313034436,0.25230627127261157,0.5224890336730743,0.7689994480136155,0.6516986596891436,0.1297811786343639,0.0
0.058522369489512234,0.46726145068208846,0.29693162201694623,0.11739432322679741,0.24424405630417992,0.5781978898384843,0.6834110214608523,0.15393426071039806,0.09875309146926496,0.25304365712334137,0.5209569732937684,0.7709735659853721,0.6526840529930442,0.12798094349024763,0.0
0.05931904029257037,0.4679799058581544,0.29562210918866205,0.11774780650998382,0.24758783223185418,0.5760464706543768,0.6822279535290916,0.1545578513268266,0.10059746107711186,0.25114973978041427,0.5202393239581988,0.7701015041628971,0.6523145305040815,0.1276283201115032,0.0
0.05247588448733289,0.46347543408012315,0.295918602659217,0.11651061501883139,0.24560302406088172,0.5795879014101093,0.6870215695192625,0.16095882559546026,0.10047322892736048,0.2532066582061343,0.5163527286801702,0.7746726414081785,0.6574878453495595,0.1271272237311822,0.0
0.056181635686712576,0.4672130155016795,0.2979034617259873,0.12092915605866139,0.24983191714588163,0.5757543026170289,0.6826661268371511,0.1562085323703138,0.09788346642100555,0.24341106932591292,0.5230292865436718,0.7736759993253498,0.6529304013190194,0.12983685600995512,0.0
0.056741769179172,0.4694975415109678,0.2936290141921541,0.10978601636964253,0.2466311904557549,0.5784369364144962,0.6871179676470356,0.15507139654035595,0.10067391163080498,0.2548599549030338,0.5226019223326022,0.7678878087673836,0.6560889387842007,0.1268488368532261,0.0
0.061883991754375055,0.4649204169623231,0.2994024009382371,0.11163759547204749,0.24891997825651593,0.5811018630581849,0.6800809043196001,0.15866621303506134,0.09633534270871955,0.25377328101774776,0.5193200877306153,0.7697373464787867,0.6537574278419359,0.1289924158134882,0.0
0.0586932019916113,0.46412123648557563,0.301329608496844,0.11873250994171736,0.24414570995336596,0.5822262673231299,0.6832532790699508,0.15357661315097587,0.09909711896088406,0.2522674614909942,0.5203038317636434,0.7720372897468528,0.6512587519641881,0.1310988765233562,0.0
0.05777744122314757,0.4674390463435879,0.29661865668691606,0.11770572516674732,0.24494142133722427,0.5784989114527216,0.6837002158441715,0.1539250902601565,0.09875309146926496,0.2528651321279015,0.5207876403044768,0.7710406476640241,0.6522969341950833,0.12821293255521107,0.0
0.0560411916585446,0.46844004007203927,0.3004483640149169,0.11831169650935258,0.2432337710640002,0.5793931227185439,0.6858560285198243,0.15090801213067156,0.10105616439927063,0.2514679799896766,0.5215617339698103,0.7737622471979023,0.6527984290015326,0.13191547803202747,0.0
0.05819548806722653,0.46951368657110415,0.3009754635181256,0.1172091653165569,0.24351092896174867,0.5814560061337581,0.6908249138332189,0.14695554807654393,0.10456333354994322,0.2562415831286118,0.5195136111469487,0.7648882994219475,0.6557194162952379,0.13154429552808597,0.0
0.05655697440526677,0.4689243918761287,0.3004401280851793,0.11566898815410187,0.2447715503676365,0.5760907385388234,0.6870478599177461,0.15454868087658497,0.09996674400914347,0.25099450065394485,0.5199409753580183,0.7659041076986766,0.6563968741916696,0.1231277322512126,0.0
0.05822259130073263,0.467543989234474,0.29631392728662354,0.11664527531718813,0.24536162847252022,0.5792780262189827,0.6841296256860698,0.15319145424082886,0.09892510521507451,0.2527331788704025,0.5210456715262546,0.7709352335975711,0.651813035697632,0.12795310480245203,0.0
0.06390605723595147,0.4681736465797901,0.30013539868488676,0.12011277799987377,0.25136969644951795,0.5700703062540783,0.687687592947513,0.16237107493266595,0.09428073407821655,0.25614067769640664,0.5250532189394915,0.777336742360355,0.6525872732935539,0.13829981709982117,0.0
0.058075576791714684,0.4667932439381354,0.29675866749245583,0.11744482083868119,0.244950361914571,0.5783041327611562,0.6832708060022732,0.15328315874324483,0.09801725488996853,0.25398285383848146,0.5204570378015739,0.7710885631487755,0.6525696769845558,0.1279995026154447,0.0
0.06223879772027311,0.4699899658451253,0.2941890574143134,0.1175626485997433,0.24592488484536376,0.579658730025224,0.6852075320238963,0.15035778511617587,0.1018875641706835,0.25547314945258803,0.5244484582634498,0.7694786028611292,0.6528688142375256,0.12442687101500785,0.0
0.056998839242426845,0.4666479383969086,0.29774697906097225,0.11385107412628612,0.24573713272108264,0.5786405686829508,0.6829903750851152,0.15318228379058724,0.09458653629298908,0.2528185603899607,0.519618436330796,0.7691815268556708,0.6526224659115505,0.1308297692079986,0.0
0.05720580938920071,0.4682624444105398,0.2976646197635959,0.1163422896458855,0.24464638228478244,0.5779322825318044,0.6817021455594202,0.1522377274157029,0.1006834679500166,0.2518017441115859,0.519779705844407,0.7729189346662781,0.6530359791730087,0.1271736215441749,0.0
0.055025231057118915,0.4715398916182113,0.29675866749245583,0.12097123740189789,0.24484307498641036,0.5760730313850448,0.6830692462805659,0.15132985284178496,0.10143841716773631,0.2542700462224499,0.5201667526770738,0.7773271592634047,0.6502029734242946,0.13004100638712293,0.0
0.056762301931828144,0.46847233019231194,0.2969480938764215,0.11304311233614578,0.24327847395073385,0.5760730313850448,0.685891082384469,0.1611055527993258,0.10278585817657783,0.2506141647940947,0.5230857308734356,0.7663928456431406,0.6511531741101987,0.1273499332335471,0.0
0.05587857225750798,0.46588912057050186,0.295646816977875,0.11547541397521408,0.24371656224072322,0.571265539134138,0.6853915648132812,0.15239362506981002,0.10297698456081068,0.25481338316509294,0.5230292865436718,0.7691336113709194,0.6549275823903179,0.1318690802190348,0.0
0.06307489140843103,0.46387906058353096,0.29293719609419266,0.12193069202768952,0.24284932623809116,0.5766839281904087,0.6756641173743604,0.15196261390845506,0.10721999029077968,0.26017689498461194,0.5228841439814217,0.7748451371532834,0.6560537461662043,0.12696019160440852,0.0
0.05598862781174488,0.46039980012415554,0.2972610592064517,0.11928798367243884,0.24333211741481417,0.5815799562102089,0.6834811291901418,0.163095540501752,0.10180155729777872,0.25361027993495483,0.5227712553218938,0.7807099924868519,0.6446161453173583,0.12376802207051169,0.0
0.057545010463080096,0.4672695232121566,0.2968739705087828,0.11732699307761904,0.24457485766600864,0.5790921011043068,0.6839193024982012,0.15417269241667958,0.09850462716976228,0.25247703431172797,0.5209166559153656,0.7710118983731733,0.6523321268130798,0.1279716639276491,0.0
0.057831647690159776,0.46734217598277006,0.2965610051787526,0.11766364382351086,0.24478943152233,0.5784812042989429,0.6836651619795268,0.153778363056291,0.09883909834216974,0.2528107984336372,0.5209085924396851,0.7710118983731733,0.6524640991305665,0.12821293255521107,0.0
0.04995692639147795,0.47193544559155104,0.2981505396181164,0.11983504113451302,0.2503951735187252,0.5852364834655026,0.6829903750851152,0.15631857777321295,0.10042544733130228,0.26081337540313665,0.5183524706489484,0.7717593799352948,0.6442554209828947,0.124343354951621,0.0
0.05783821817100974,0.46768929477570076,0.29609155718370733,0.11814337113640669,0.2447179069035562,0.577896868224247,0.6832795694684344,0.15401679476257246,0.09918312583378884,0.25319889624981085,0.52054573603406,0.771069396954875,0.6513731279726765,0.12825933036820375,0.0
0.055279837190055026,0.469820442713694,0.2972445873469764,0.116384370989122,0.2470245758590107,0.5808982307897304,0.6917012604493379,0.15398011296160607,0.09868619723478346,0.25168531476673384,0.5201022448716294,0.7731489289930846,0.656660818826643,0.1227008723716799,0.0
0.05792117049174054,0.46734217598277006,0.29655276924901497,0.11773939024133653,0.24479837209967673,0.5785254721833896,0.683673925445688,0.15375085170556618,0.09886776729980466,0.25274094082672593,0.5208682750612823,0.7710885631487755,0.6524465028215682,0.1282964486185979,0.0
0.058512513768237295,0.470748783671532,0.2925336355370485,0.11298419845561472,0.24094498326323918,0.5823679245533593,0.6765755178551242,0.1557683507587172,0.10067391163080498,0.24879010505807886,0.5180057411946845,0.77507513148009,0.649771863853838,0.1287418676233277,0.0
0.05829897314061347,0.46722916056181585,0.296099793113445,0.11800871083804995,0.24429769976826024,0.5784989114527216,0.6835074195886254,0.1531272610891377,0.09916401319536557,0.2519957930196727,0.5215052896400464,0.7713089743786319,0.6530007865550123,0.12794382523985348,0.0
0.05665799554833496,0.4698446603038985,0.2960586134647568,0.11784880173375134,0.2493580665465053,0.5807211592519437,0.6825083844462496,0.1514674095954089,0.10156264931748767,0.2546038103443592,0.5248919494258805,0.7682040509667427,0.6510827888742058,0.1265054930370802,0.0
0.05841559917570033,0.4673098858624974,0.29651982553006445,0.11970879710480359,0.24429769976826024,0.5779145753780257,0.6817722532887097,0.15442946502344423,0.09781657218652402,0.25329980168201593,0.5209408463424073,0.7693731887946763,0.6525960714480531,0.12843564205757596,0.0
0.058930560612316246,0.4721049687229823,0.298792942137652,0.11734382561491363,0.24521857923497267,0.5779676968393617,0.6824119863184767,0.1535215904495263,0.09525547863780402,0.25753006787830807,0.5214730357373241,0.7700631717750961,0.6554642698147638,0.13183196196864064,0.0
0.054757483962482874,0.4704258824688058,0.2975987323256948,0.11879142382224842,0.25271078305152633,0.5770380712659818,0.688520122232826,0.15428273781957874,0.10336879364848799,0.249434347432927,0.5165301251451425,0.7733118416412393,0.6566872132901403,0.1313494247135167,0.0
0.05140407479868252,0.47229870944461805,0.2955315139615481,0.1133376817388011,0.24811532629531088,0.5856437480024118,0.6871617849778415,0.15893215609206762,0.10790804527401789,0.25368789949818954,0.5210537350019352,0.7730914304113831,0.6537750241509341,0.1226823132464828,0.0
0.05794498848482166,0.4675682068246784,0.2966763081950795,0.11752056725650684,0.24469108517151603,0.5784280828376069,0.6835950542502373,0.15389757890943173,0.09890599257665121,0.2526245114818739,0.5206666881692683,0.7709927321792728,0.6523409249675789,0.1282964486185979,0.0
0.05788996070770321,0.46722916056181585,0.29663512854639135,0.11770572516674732,0.2449145996051841,0.5785077650296109,0.683673925445688,0.1538884084591901,0.09881042938453481,0.2527719886520199,0.5207876403044768,0.7711939772152285,0.65242890651257,0.12823149168040815,0.0
0.053954242678574786,0.4648154740714371,0.289239263641994,0.12036526605929262,0.24618416158841874,0.5756746204250249,0.6891949091272376,0.15499803293842318,0.09970872339042915,0.2543787136109785,0.5185540575409624,0.77124189269998,0.6505988903767547,0.12376802207051169,0.0
0.057609893961473486,0.46747940899392865,0.29663512854639135,0.11726807919708798,0.24496824306926443,0.5779942575700298,0.6840682814229415,0.1541360106157132,0.09860974668109034,0.2529427516911362,0.52098116372081,0.7707531547555159,0.652120971105101,0.12840780336978036,0.0
0.05822094868052015,0.46672059116752196,0.29765638383385823,0.11518926084120606,0.24411888822132574,0.5804998198297104,0.6826748903033123,0.15122897788912743,0.09858107772345541,0.2547745733834756,0.5237388724035608,0.7685011269722013,0.65242890651257,0.13227738097337044,0.0
0.05426059134820436,0.4623291348104449,0.2949467629501759,0.11611505039240852,0.24216984235974023,0.5762855172303887,0.6810711759958146,0.15201763660990464,0.0974152067796351,0.2526477973508443,0.5110630886337246,0.7738389119735045,0.6502645605057883,0.1247609352685552,0.0
0.058152779941701774,0.4679718333280862,0.29705516096301077,0.11651061501883139,0.245272222699053,0.5777640645709071,0.6847430683173531,0.15268707947754107,0.09818926863577808,0.25347056472113233,0.5220294155592826,0.7709735659853721,0.6529567957825168,0.12722929891976612,0.0
0.05607979323353813,0.4685611280230616,0.30312504117964867,0.12131630441643698,0.24146353674934914,0.5783041327611562,0.6820614476720289,0.1541360106157132,0.09929780166432854,0.2513282647758541,0.527157786092117,0.7693827718916265,0.6554906642782611,0.1284913194331672,0.0
0.05173259884118072,0.46911813259776436,0.302392043432999,0.12090390725271952,0.23987211398163247,0.5738950514702693,0.6891949091272376,0.1546954080804505,0.10523227589475816,0.25891169610388604,0.5328264094955489,0.7694306873763779,0.648900846558426,0.1328155956040856,0.0
0.05821684212998891,0.4674229012834516,0.2967998471411441,0.11746165337597575,0.24486095614110373,0.5788530545282947,0.6832532790699508,0.1540076243123309,0.09926913270669362,0.25298156147275364,0.5212150045155463,0.7713568898633832,0.652279337886085,0.12854699680875842,0.0
0.05776101502102266,0.4597620702487712,0.289964025458906,0.11555957666168706,0.2464881412182073,0.5771974356499899,0.6771889604864074,0.14869793362244704,0.09989984977466197,0.25795697547609897,0.5116114049800025,0.7706573237860131,0.6490504151849109,0.12554041852683231,0.0
0.05178680530819292,0.4682382268203354,0.29881764992686494,0.11162076293475287,0.2503594112093383,0.5799686052163505,0.6813603703791339,0.16099550739642665,0.09201588642505741,0.2488366767960197,0.5219649077538381,0.7731776782839356,0.6548659953088242,0.13097824220957519,0.0
0.05806654238054599,0.4640647287750986,0.29720340769828824,0.1181265385991121,0.2406588847881441,0.5811903988270781,0.6825434383108945,0.15380587440701576,0.09790257905942883,0.25359475602230785,0.5262788672429364,0.7674949017924224,0.6498950380168257,0.12398145201027805,0.0
0.06514377156606342,0.4681897916399264,0.2891651402743553,0.11431396890188736,0.24755206992246728,0.5744793875449652,0.6864519442187852,0.16697464095394693,0.09822749391262466,0.24942658547660354,0.5208602115856017,0.7694498535702784,0.6574350564225648,0.13596136732498976,0.0
0.058335932095394505,0.46668022851718116,0.29621509612977187,0.1181265385991121,0.24532586616313337,0.5781270612233697,0.6840332275582968,0.15320062469107043,0.09791213537864048,0.25237612887952277,0.5210940523803379,0.7710885631487755,0.6527632363835363,0.12785102961386813,0.0
0.057135998030169846,0.4674551914037242,0.2964951177408515,0.11752056725650684,0.24554044001945471,0.5779588432624724,0.6851900050915738,0.1532923291934864,0.09766367107913777,0.25295827560378314,0.5213682105534769,0.771174811021328,0.6515051002901632,0.1283242873063935,0.0
0.06237513519790986,0.47256510293686715,0.3109985900088289,0.12191385949039496,0.2350889051011358,0.5692646307571491,0.6831481174760166,0.15228357966691092,0.09602954049394702,0.25589229509405553,0.5159818087988646,0.7727943544059245,0.6505812940677564,0.1344024008084355,0.0
0.057502302337555336,0.46838353236156216,0.2961162649729202,0.117040839943611,0.24590700369067034,0.5783218399149349,0.6831568809421777,0.1545211695258602,0.0981701559973548,0.2535714701533375,0.5213440201264352,0.771558134899339,0.652349723122078,0.1276468792367003,0.0
0.053954242678574786,0.4611909080708349,0.3004895436636051,0.11555957666168706,0.24199997139015247,0.5750194557352144,0.6893000707211719,0.15411766971523,0.09433807199348641,0.25319889624981085,0.5123209908398916,0.7766084269921341,0.6522177508045912,0.12586520321778114,0.0
0.05797209171832775,0.46731795839256557,0.29644570216242566,0.1175794811370379,0.24497718364661117,0.5783484006456029,0.6835862907840761,0.1539250902601565,0.09857152140424376,0.2529427516911362,0.5208763385369629,0.7709064843067203,0.652666456684046,0.1284913194331672,0.0
0.05816263566297671,0.4652836808153901,0.290417001594476,0.1186483472552444,0.24635403255800645,0.5806326234830504,0.6854529090764095,0.15201763660990464,0.09455786733535415,0.2556361505353809,0.5189491678493097,0.7726793572425212,0.654549261746856,0.12946567350601362,0.0
0.05519359962889924,0.4661232239424784,0.29479851621489844,0.10900330338544409,0.2435466912711355,0.5802519196768091,0.6799932696579882,0.14911060388331887,0.09865752827714853,0.25060640283777125,0.5197716423687265,0.7723343657523114,0.6541445466398969,0.12828716905599938,0.0
0.05933628780480153,0.4653078984055946,0.2979364054449379,0.12010436173122646,0.24733749606614594,0.5804998198297104,0.6853039301516692,0.15268707947754107,0.09496878906145477,0.2537810429740712,0.5180783124758095,0.768980281819715,0.6500270103343123,0.12825933036820375,0.0
0.057379927131724746,0.46718879791147505,0.30093428386943744,0.11920382098596588,0.24011350956999397,0.5810487415968489,0.6833409137315627,0.15014686476061911,0.09990940609387362,0.25363356580392526,0.5190781834601986,0.7764359312470291,0.6513203390456818,0.12543834333824838,0.0
0.04738704706903579,0.47346922630450067,0.294197293344051,0.1260546636648642,0.23843268102881013,0.5843511257765694,0.671957171188177,0.1513940459934761,0.08810735186749588,0.25439423752362544,0.5263433750483808,0.7682519664514941,0.6529216031645203,0.12996676988633463,0.0
0.05478951505662646,0.4657195974390706,0.2983729097210326,0.11963305068697794,0.2463272108259663,0.5761881278846062,0.6795550963499287,0.1510914211355035,0.09763500212150285,0.2583916450302134,0.51808637595149,0.7698715098360905,0.6547252248368383,0.12905737275167797,0.0
0.05648552042602341,0.4677135123659052,0.2959021307997417,0.11676310307825025,0.2442172345721397,0.5798535087167893,0.6838491947689117,0.1530997497384129,0.09812237440129658,0.25302037125437093,0.5197393884660043,0.7693348564068752,0.6509948073292147,0.1296883830083785,0.0
0.05756636452584248,0.4682785894706762,0.29334075665133685,0.11943106023944286,0.24370762166337653,0.5777375038402391,0.68427860461081,0.15414518106595476,0.10308210407213873,0.25475128751450515,0.520948909818088,0.772046872843803,0.6495871026093567,0.12515995646029227,0.0
0.058590538228330616,0.4674551914037242,0.2969480938764215,0.11906916068760917,0.24511129230681197,0.5779765504162511,0.6854353821440872,0.15296219298478897,0.09928824534511689,0.2521355082334952,0.5210779254289768,0.7710214814701236,0.6533615108894759,0.12803662086583886,0.0
0.05696762945838952,0.46804448609869964,0.29765638383385823,0.11884192143413219,0.24540633135925385,0.5774541893797805,0.6844275835355503,0.1538884084591901,0.09767322739834942,0.2529427516911362,0.5193442781576569,0.7697565126726872,0.6524553009760673,0.12902025450128382,0.0
0.06088035080454306,0.4667044461073857,0.2977716868501851,0.11861468218065521,0.24736431779818616,0.5775692858793418,0.6864256538203016,0.15468623763020894,0.10031077150076258,0.2532299440751047,0.5196990710876015,0.7732735092534383,0.6516370726076499,0.1290109749386853,0.0
0.05732900590513754,0.46588912057050186,0.29659394889770313,0.11764681128621626,0.24340364203358797,0.5807654271363903,0.6860312978430481,0.15332901099445279,0.09615377264369836,0.2506296887067416,0.5215536704941297,0.7723726981401123,0.653836611232428,0.13064417795602784,0.0
0.057261658476425406,0.4703935923485331,0.2953997390857459,0.11649378248153683,0.2432069493319601,0.5806680377906076,0.6836476350472044,0.1515132618466169,0.09984251185939212,0.25232179518525855,0.519779705844407,0.772008540456002,0.65094201840222,0.12953063044420338,0.0
0.060758796908818725,0.47397779569879456,0.29624803984872244,0.11753739979380143,0.23815552313106167,0.5789415902971881,0.6836914523780103,0.15033944421569267,0.10300565351844561,0.2547668114271521,0.5202473874338794,0.7635562489458592,0.6520065950966125,0.13218458534738506,0.0
0.06042370238547056,0.46806063115883595,0.2930113194618314,0.11983504113451302,0.24927760135038476,0.5789061759896308,0.6812902626498443,0.15810681557032402,0.1045824461883665,0.2567538722459609,0.5233115081924912,0.7753338750977474,0.6629075085210127,0.14151982532151364,0.0
0.05830718624167592,0.46085993433804046,0.28942869002595967,0.11387632293222802,0.2391926301032816,0.584554758045024,0.6867148482036208,0.14900972893066133,0.08777288069508841,0.2582131200347736,0.521110179331699,0.7673894877259693,0.6429268996535287,0.12609719228274455,0.0
0.06039906308228319,0.46988502295423923,0.3020378984542807,0.12140046710290994,0.2434930478070552,0.5778880146473577,0.6932436304937073,0.15273293172874908,0.10000496928599005,0.24680304423927008,0.5251580441233389,0.7719222925834495,0.6560713424752025,0.12942855525561944,0.0
0.054416640268391,0.47060347813030523,0.302845019568569,0.1179329644202243,0.24826731611020517,0.5733372761262415,0.6871530215116805,0.16050947353362205,0.09633534270871955,0.25173964846099817,0.520328022190685,0.7719031263895489,0.6610862905396964,0.13858748354037584,0.0
0.058110893126283245,0.46652685044588627,0.296190388340559,0.11711658636143665,0.244950361914571,0.578003111146919,0.6838842486335566,0.15334735189493598,0.09836128238158763,0.25229850931628806,0.520473164752935,0.7710118983731733,0.6529216031645203,0.12843564205757596,0.0
0.057593467759348586,0.4665187779158181,0.296643364476129,0.11796662949481349,0.24444968958315452,0.5782864256073776,0.6840244640921356,0.15447531727465225,0.09997630032835512,0.2539285201442172,0.5218681460456714,0.7703506646836044,0.6516018799896535,0.1269323529166129,0.0
0.06419597970345613,0.4723067819746862,0.2963056913568859,0.1330990805226503,0.25428432466454953,0.5793222941034294,0.682429513250799,0.1513023414910602,0.10539473332135608,0.24618984968971583,0.5151915881821699,0.7819174627025864,0.6447041268623493,0.13169276852966258,0.0
0.0561947766484125,0.4668981868290214,0.2992623901326973,0.11920382098596588,0.2424380596801419,0.580490966252821,0.6870303329854237,0.15205431841087103,0.10105616439927063,0.25598543856993716,0.5238517610630885,0.7681273861911405,0.6526488603750478,0.1279995026154447,0.0
0.05784560996196596,0.46725337815202034,0.296437466232688,0.11772255770404191,0.24494142133722427,0.5783926685300496,0.6835862907840761,0.1539250902601565,0.09890599257665121,0.25275646473937297,0.5208360211585601,0.7709448166945214,0.6526400622205487,0.12837068511938618,0.0
0.05757457762690493,0.4669627670695667,0.2964704099516386,0.11818545247964315,0.24547785597802765,0.5793222941034294,0.6837177427764939,0.15382421530749896,0.09859063404266703,0.2534007071142211,0.5216988130563798,0.7713473067664329,0.6515754855261561,0.12905737275167797,0.0
0.060876244254011835,0.46577610514954765,0.29854586424552293,0.11693142845119617,0.24028338053958173,0.5759313741548155,0.6855405437380214,0.15547489635098616,0.10056879211947693,0.2516309810724695,0.5194249129144626,0.7713952222511843,0.6529304013190194,0.12638485872329921,0.0
0.0562686945579746,0.46805255862876777,0.295984490097118,0.11518926084120606,0.24608581523760478,0.5744616803911865,0.687731410278319,0.1467354572707456,0.10164865619039244,0.2519957930196727,0.5209005289640045,0.7692198592434718,0.6513907242816748,0.12736849235874417,0.0
0.055665031629884155,0.4654047687664125,0.29558916546971153,0.11683884949607592,0.2454152719366006,0.577923428954915,0.6826398364386675,0.15299887478575536,0.09922135111063542,0.2531135147302526,0.5210779254289768,0.7728997684723776,0.6527104474565416,0.12646837478668604,0.0
0.054580902289640104,0.4631283152871924,0.29355489082451536,0.11939739516485368,0.24101650788201298,0.577949989685583,0.6881170027894113,0.15071543267559806,0.09946025909092647,0.25304365712334137,0.5243275061282415,0.773196844477836,0.6475019399930672,0.1314978977150933,0.0
0.05706454405092648,0.46677709887799906,0.29540797501548355,0.11545016516927223,0.2433768203015478,0.5782067434153736,0.6823243516568648,0.15508973744083915,0.10055923580026528,0.25453395273744794,0.522440652818991,0.7701685858415491,0.653449492434467,0.1279716639276491,0.0
0.05342121241962146,0.4728960766696616,0.2998636130035447,0.11788246680834052,0.2330951563528166,0.5784192292607175,0.6791782673049975,0.14887217217703735,0.10628347100803877,0.2452273671056053,0.5222874467810604,0.7684436283904995,0.6579277530745151,0.1284449216201745,0.0
0.05437721738329122,0.4676570046554281,0.29269835413180123,0.11694826098849076,0.24276886104197068,0.5776932359557925,0.6832883329345957,0.15150409139637527,0.1003585530968208,0.25535672010773597,0.5197313249903237,0.7719414587773501,0.6518482283156286,0.1293357596296341,0.0
0.05613399970055034,0.4705469704198281,0.2979364054449379,0.12250299829570563,0.24741796126226648,0.5759844956161514,0.685707049595084,0.1528521475818898,0.09807459280523838,0.2604640873685804,0.5165946329505869,0.7754297060672503,0.6523849157400744,0.12080784160157826,0.0
