@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute f11 real
@attribute f12 real
@attribute f13 real
@attribute f14 real
@attribute f15 real
@attribute f16 real
@attribute f17 real
@attribute f18 real
@attribute f19 real
@attribute f20 real
@attribute class real
@data
0.3011214159495867,0.6158955592846561,0.6315452589946665,0.22984455492148984,0.5288668086218992,0.09652011636203961,0.4943516186628826,0.5294344418810576,0.37065090039368176,0.6763074600266848,0.7818131265989388,0.04634491528007002,0.7455296807387759,0.7581586789438771,0.7202663793552637,0.051495880310353466,0.00829617904410148,0.4250434584067235,0.5922299246719621,0.6179161920831064,0.2706586255625339,0.0
0.30300183903578387,0.6133643032808902,0.6295153406170297,0.23126041973359238,0.5282383325790185,0.09548639698483266,0.49294538264534293,0.5297872541823316,0.37021379301825497,0.6771337332620986,0.783699806637864,0.04852572951458593,0.7451986181056206,0.7557304037728513,0.7219220057114907,0.05305187646985895,0.008947808116783189,0.42667898437417673,0.5934869924043429,0.6134708300281242,0.27056283604658465,0.0
0.30251598809485253,0.6154129817012043,0.6324047002432628,0.2317948852586907,0.5269899897541186,0.09489177964396142,0.49259595430159064,0.5278682994705234,0.36897848956596185,0.6784200904581403,0.7840970024355324,0.04648078070362613,0.7483826616656735,0.7601682859819676,0.7229389132703915,0.054815466928594285,0.009431473420393091,0.42386360136552587,0.5924481655977226,0.6167011264547446,0.2706346781835466,0.0
0.30241701845873686,0.6159319802343506,0.6299164131997079,0.23005083986100147,0.5286343585786419,0.09224801946685693,0.4917095994784142,0.5295721247303352,0.37101198909512123,0.6775938172227266,0.7816867461178625,0.046421557313870904,0.7459970632797012,0.758093552789865,0.7226531706505351,0.057255661029264056,0.005692300927757993,0.42696377745308656,0.5933036700267039,0.6164146475667569,0.2685113439133386,0.0
0.30275891356531814,0.6154494026508989,0.6328548837544322,0.22826928811067373,0.5283416437093551,0.09592549902116837,0.49368685254550027,0.5288751053058668,0.3723993298953888,0.6794623214709916,0.7840699209038732,0.0477915336680616,0.7467955084537817,0.7610614446655632,0.7231154013591263,0.054643432763954704,0.009808732357208819,0.4271509271906558,0.58949754828144,0.6182026709710942,0.2695730110484426,0.0
0.3037756016454152,0.6161322954576701,0.6319299612678477,0.23192615749292542,0.5268436323194752,0.09590720310298773,0.4949822942101427,0.5289439467305056,0.36952012261812117,0.6774905330682999,0.7839074317139179,0.04591467477214235,0.7441956930698853,0.7569119782813581,0.7220564728267173,0.055161457427310746,0.008010376819241084,0.4270451469042036,0.5921164393905666,0.6156243609792045,0.272893714268016,0.0
0.3009054821980617,0.6155768759748295,0.631168741876234,0.23060405856241903,0.5268694601020593,0.09741661635289164,0.4939936676765997,0.5295549143741756,0.3721522692049302,0.6749835449563061,0.7840247850177745,0.04840641180287321,0.746172331732548,0.7576469734480671,0.7240986921392205,0.051933173857342356,0.008440399243723348,0.42432740723689316,0.5929981327306392,0.6162664688315909,0.2717841523749374,0.0
0.30386557404188397,0.6143385636852174,0.6299164131997079,0.23206680631531965,0.5282899881441867,0.09700495819382693,0.49319253927872875,0.5305617202095189,0.37065090039368176,0.6766267019585492,0.7837810512328416,0.047518060956544844,0.744575441384387,0.7567352072918965,0.7245861354319167,0.05321814412618658,0.006322824605373083,0.4236439038475098,0.5923084914052358,0.6145969884153865,0.269652835645067,0.0
0.30304682523401827,0.6152399821901555,0.6321673307555553,0.2301633589189169,0.5256125080162979,0.0981393051210275,0.491470965487559,0.5273691991418916,0.370517867714204,0.677415417319626,0.7840608937266534,0.04726549061788285,0.7458899547807392,0.7590053189460356,0.7237541201564525,0.05323736582055972,0.00732357208811503,0.42455524170002096,0.5925441916050573,0.615100796114951,0.2724945912848942,0.0
0.302623954970615,0.6146845627073149,0.6315779996136607,0.2324231166653852,0.5278250880576723,0.09405931536674167,0.49378912425586663,0.5297872541823316,0.3726083812488538,0.6743826189669143,0.7815152297506874,0.048300158074194716,0.7462891773677793,0.7602241083996922,0.7214009456399879,0.05438009555104272,0.009514136217737328,0.4241728052797707,0.5897856263034439,0.6151106746972954,0.2693495021778944,0.0
0.30082450704123975,0.6167423463650527,0.631168741876234,0.2302665013886727,0.5287290604481171,0.09652926432112993,0.4959197848885025,0.5287632379908287,0.3727224092598347,0.678025732777602,0.7838893773594785,0.050177887902316254,0.7473505252211303,0.7567910297096212,0.7244264557325852,0.05617155746661912,0.009970540386052856,0.4235869452317278,0.5921164393905666,0.6159503541965698,0.27122538019856685,0.0
0.30270493012743693,0.6164054525803788,0.6319627018868418,0.23287319289704692,0.5277906510142268,0.09403187148947068,0.493337424201748,0.5290472088674639,0.3716866548267582,0.675246450076665,0.7843046275115864,0.04953775273363846,0.7446436013382719,0.7573306464142936,0.7241827340862371,0.053976439969206834,0.009604713538231544,0.42371713635351504,0.5936441258708904,0.618173035224061,0.2678328348420315,0.0
0.3026689411688494,0.6143749846349118,0.6301619678421639,0.23086660303088838,0.5300634958816308,0.09629141738478142,0.4933289015592174,0.5290127881551444,0.3700332486675352,0.6765140283355383,0.7831672031818995,0.04539821197618871,0.746844194135128,0.7597682253216069,0.7236364614306293,0.05357470655680827,0.010375060458162957,0.42484817172404243,0.5908506420211554,0.6183903640356379,0.2718959068102115,0.0
0.3019941481953337,0.6162415583067535,0.6308740763052866,0.23103538161776152,0.5275495917101082,0.0927145653804636,0.49438570923300473,0.5278596942924436,0.37258937658035696,0.6760727233120787,0.7840247850177745,0.04776714756639769,0.7468052455900509,0.7576190622392047,0.722510299340607,0.05248964190944468,0.007367541661170478,0.4241972161151058,0.5905363750880602,0.6149328602150962,0.2702834499583994,0.0
0.3023810295001494,0.6166330835159692,0.6331168087063853,0.23296695877864318,0.5260429710593668,0.09630056534387177,0.49257890901652956,0.5320246004830947,0.37095497508963077,0.6751243869850698,0.7821381049788493,0.04701204934701858,0.7448383440636575,0.7560467308066247,0.7228464671286733,0.054665537712483815,0.011741634788726203,0.4240507511030951,0.5906411307324253,0.6179754635771729,0.26979651991899084,0.0
0.3033257396630714,0.6165784520914275,0.6317744433276256,0.2307447073848133,0.5292886624041068,0.09489177964396142,0.49597092074368565,0.5301658820178454,0.3723423158898984,0.6743075032182403,0.7818943711939164,0.049131898327374704,0.7454128351035446,0.7599170851022062,0.7225775328982201,0.054124447015880005,0.011355581937299394,0.42410770971887707,0.5942813893741112,0.615979989943603,0.27125731003721665,0.0
0.30275891356531814,0.6171065558619974,0.6325847736477306,0.23028525456499196,0.5276959491447516,0.09684029493020108,0.49184596175890294,0.5307166134149564,0.37421427573683474,0.6760445549063259,0.7819304799027954,0.04877394519223652,0.7486163529361359,0.7600008187287934,0.7225691287035185,0.0513997718384878,0.007999824121707778,0.4249702259007181,0.5913045831467373,0.6147748028975857,0.27226309995468356,0.0
0.30086949323947415,0.6148302465060927,0.6305712255795908,0.23254501231146027,0.5285740937526123,0.09367510108494795,0.49429196016516874,0.5305272994971995,0.37145859880479637,0.6774623646625472,0.7833026108401955,0.04877742892104564,0.7469999883154363,0.7579633004818406,0.7229137006862866,0.05595627448963999,0.006781866948071938,0.4239286969264195,0.5932949403896736,0.6156046038145158,0.26942932677451875,0.0
0.30393755195905897,0.6184086048135748,0.631537073839918,0.22865372822521815,0.5291595234911861,0.09447097352580638,0.4928772015050986,0.5295118884837763,0.37164864548976456,0.6757253129744615,0.7843948992837838,0.04645029807654623,0.7484021359382119,0.7563258428952484,0.7221741315525405,0.053680425875860534,0.008581981268961883,0.4268335863312992,0.5933909663970082,0.6180446136535838,0.27082625721544507,0.0
0.30111241870993977,0.6139288280011544,0.6322655526125377,0.2281380158764391,0.5288754178827605,0.09556872861664562,0.49497377156761213,0.5316201571133414,0.3697766856428282,0.6799505738373726,0.7832213662452179,0.046267402314066855,0.7453933608310062,0.7559629971800377,0.7233759313948778,0.055076881972068954,0.007422063931759225,0.42643487602082547,0.5937488815152555,0.6180347350712393,0.27067459048185877,0.0
0.29984380791973025,0.6160321378460104,0.6299655241281991,0.2315698471428598,0.527342969449435,0.09374828475767055,0.4942578695950466,0.5304240373602412,0.372893451276306,0.675969439157652,0.782941523751406,0.04745796663458733,0.7489668898418299,0.7587913330114241,0.721964026684999,0.05447235968403378,0.006701842325111028,0.4266220257583948,0.5922037357608708,0.6136387659279792,0.2687588001628741,0.0
0.30395554643835276,0.6136738813532933,0.6301292272231699,0.23196366384556386,0.5261462821897034,0.09531258576211646,0.49334594684427846,0.5269561505940585,0.37137307779656076,0.6747957555846211,0.7865433674620813,0.049373146547407015,0.7444488586128865,0.7595263281781331,0.721300095303568,0.05126329780843852,0.006920810798927146,0.4233916585490468,0.59218627648681,0.615831811208437,0.27075441507848313,0.0
0.304738306287631,0.61804439531663,0.6303993373298715,0.2307447073848133,0.5254833691033772,0.09303474394862507,0.4957834226080138,0.5298044645384914,0.3737581636929112,0.6751149975164855,0.782562382308177,0.050146534343034066,0.745461520784891,0.7597217066401697,0.7253845339285744,0.05285581518725294,0.009527327089653967,0.4239042860910844,0.5918720095537148,0.6157626611320262,0.2685831860503005,0.0
0.30145431381652116,0.6129727780716746,0.6291797492723397,0.23343578818662417,0.5266714471022474,0.09583401943026512,0.49464138850892103,0.5266721797174232,0.3711450217745989,0.6777534381886589,0.7837449425239627,0.048716463666885854,0.7480418618962488,0.7552280020133286,0.7229977426333032,0.05272222441135963,0.007718418854152927,0.4252306081442927,0.5939496631669552,0.6163850118197237,0.2706107308045593,0.0
0.3042794470656403,0.6163872421055315,0.6305712255795908,0.23215119560875622,0.5270760823627324,0.0947820041348775,0.4965930736484153,0.5297356231138526,0.37443282942454814,0.6752652290138335,0.7852885898285378,0.050531486376443016,0.7446630756108105,0.7578795668552535,0.721888388932684,0.05427341514727182,0.010487622565184894,0.42325333048214775,0.5929632141825175,0.6154070321676276,0.2692217828232954,0.0
0.30159826965087116,0.6174798705963657,0.631553444149415,0.22983517833333025,0.5277906510142268,0.09383976434857383,0.495740809395361,0.5290041829770646,0.3723993298953888,0.6757628708487986,0.7844490623471022,0.0506281598508964,0.7461820688688173,0.7574329875134557,0.7237036949882425,0.053593928251181415,0.010797168359495235,0.42685799716663425,0.591793442820441,0.6162071973375245,0.2724945912848942,0.0
0.3016702475680461,0.6142110903612867,0.6335342515985607,0.22930071280823192,0.5265164804067427,0.09761787145287884,0.49268970336942675,0.5296065454426547,0.37078393307315943,0.6774623646625472,0.7820297788522125,0.04892200366662458,0.74695130263409,0.7574888099311804,0.7221909399419438,0.05457423466421143,0.010797168359495235,0.42772865029358703,0.5931727254712477,0.6161578044258024,0.27050695882894765,0.0
0.30364964029035896,0.6164782944797677,0.6288605282371468,0.23235748054826785,0.5273687972320192,0.09465393270761291,0.4951868376308758,0.5269647557721383,0.37275091626257995,0.6771243437935143,0.7834831543845903,0.04859453315856628,0.7473992109024766,0.7593681646612465,0.7224262573935903,0.055620855922828734,0.008089522050740885,0.4251655125833991,0.5915053647984371,0.6146957742388305,0.26978853745932835,0.0
0.30267793840849627,0.6147847203189747,0.630833150531544,0.22894440245816636,0.5303476014900563,0.09504729494849698,0.49157323719792556,0.5277650373335652,0.37104999843211484,0.6784013115209718,0.7829595781058454,0.04549836917945123,0.7450915096066586,0.759237912353222,0.7221993441366455,0.053471870491911995,0.006335136085828613,0.4237822319144087,0.5909553976655205,0.6163356189080017,0.26979651991899084,0.0
0.30512518759244667,0.6147665098441274,0.6307840396030526,0.23023837162419383,0.5295038939256412,0.09287008068499916,0.4916925541933532,0.5267324159639822,0.3713350684595671,0.6780820695891074,0.7818221537761585,0.04881923366675521,0.7452959894683134,0.7591634824629224,0.7226027454823251,0.056480065661307984,0.008753462603878125,0.42560490761943126,0.5907633456508512,0.6176889846891851,0.2691818705249832,0.0
0.3023630350208556,0.6151489298159194,0.6307021880555673,0.23156047055470022,0.5281694584921275,0.09593464698025872,0.4965334151507015,0.5296753868672935,0.3715346174787837,0.677875501280254,0.7867058566520365,0.04791172231197663,0.7463573373216642,0.755460595420515,0.7222329609154521,0.05400815576492252,0.010759354526667549,0.42183750203271064,0.5925005434199051,0.6160392614376695,0.2699721340315644,0.0
0.3019491619970993,0.6180990267411718,0.6289014540108895,0.23126041973359238,0.5272138305365144,0.09724280513017544,0.4956044471148724,0.5305789305656786,0.3719717248542105,0.6756032498828664,0.7833387195490745,0.048347188413117984,0.74883056993406,0.7584470947687882,0.7249307074146848,0.05656752437070576,0.0087517038209559,0.4251899234187342,0.5906411307324253,0.6138363375748672,0.2686949404855746,0.0
0.3034606982577745,0.6179624481798175,0.6301210420684213,0.22876624728313358,0.5274290620580488,0.09367510108494795,0.49672943592890406,0.5290472088674639,0.3696816623003441,0.6767957123930657,0.7831942847135587,0.04689621536411498,0.7453836236947368,0.7563630578403981,0.7206193555327336,0.05539500101394438,0.008979466209383107,0.42541775788186204,0.5901959192438737,0.6149526173797849,0.26816011568819137,0.0
0.30444139737928405,0.6154858236005932,0.6327566618974498,0.22896315563448558,0.5301237607076605,0.09639204493477505,0.49184596175890294,0.5294172315248978,0.37167715249250977,0.6764201336496959,0.7822374039282665,0.04984257900443739,0.7455881035563916,0.7585401321316628,0.7243087970067621,0.05562373917698472,0.006655234577672253,0.4252306081442927,0.5898816523107785,0.6133522870399913,0.27067459048185877,0.0
0.3052151599889154,0.6142293008361339,0.6335506219080578,0.23194491066924458,0.5272913138842669,0.09529428984393581,0.4965078472231099,0.5282985583745162,0.37098348209237597,0.6784200904581403,0.7837449425239627,0.04832715697246548,0.7441956930698853,0.7567072960830341,0.723048167801513,0.054954824212799534,0.008893285846194442,0.4259792070945699,0.5928584585381524,0.6181631566417166,0.270203625361775,0.0
0.3021740929882712,0.6138741965766128,0.6337470656220227,0.2290475449279222,0.5281952862747116,0.09710558574382053,0.49395105446394705,0.5283587946210753,0.3720382411939493,0.6786923850470835,0.7852615082968786,0.04647381324600787,0.7461625945962788,0.7581865901527396,0.7231322097485297,0.05488370394361892,0.008737633557578159,0.4245471047549093,0.5893229555408316,0.614488324009598,0.27017967798278775,0.0
0.300878490479121,0.6165147154294622,0.6295890070097665,0.23105413479408074,0.5269641619715344,0.09402272353038035,0.4953231999113644,0.5292967590317799,0.3707459237361658,0.6756126393514506,0.783113040118581,0.046427653839286875,0.7444585957491557,0.7577958332286664,0.7201235080453355,0.05198699460158713,0.006961262806138152,0.42457151559024436,0.5922823024941446,0.6146167455800753,0.2702914324180618,0.0
0.3034966872163621,0.6185633938497763,0.6317007769348887,0.2309416157361653,0.5284880011439985,0.09718791737563348,0.4920675504646971,0.5286685810319501,0.372893451276306,0.6741948295952294,0.7849094483853088,0.04664538688985756,0.7432122423066886,0.7565491325661474,0.7232330600849496,0.05528063193242421,0.010024183265180495,0.4248237608887074,0.5936266665968295,0.6148241958093077,0.27051494128861003,0.0
0.3004016367778366,0.6153856659889335,0.6315861847684092,0.23191678090476578,0.5289959475348198,0.09772764696196279,0.4944794583008407,0.530010988812408,0.3692255502564205,0.6755469130713608,0.785866329170601,0.04741790375328232,0.744721498428426,0.7607544213680774,0.7242331592544471,0.053596811505337384,0.011100558413577807,0.4227976615558921,0.5908593716581858,0.617244448483687,0.27073845015915826,0.0
0.3024979936155588,0.6178440800933104,0.631995442505836,0.23116665385199617,0.5287204511872557,0.09636460105750408,0.49557887918728083,0.5283846101553149,0.3703658303662295,0.6783168063037136,0.7849906929802865,0.04524405697638467,0.7469805140428978,0.7587541180662744,0.7216614756757392,0.05316528446666045,0.009560743965176102,0.42635350656970844,0.5905974825472732,0.6164837976431677,0.27144090660945264,0.0
0.3013463469407586,0.6134371451802791,0.6322573674577892,0.23055717562162095,0.5277906510142268,0.09713302962109152,0.49599648867127744,0.5289869726209049,0.3729124559448029,0.6750868291107327,0.7861190901327537,0.04960307264880966,0.7476523764454779,0.7593216459798091,0.7212916911088663,0.05430320877355018,0.007691157718858553,0.42420535306021756,0.5912609349615853,0.615733025384993,0.2701716955231253,0.0
0.30261495773096814,0.6143840898723355,0.6316680363158946,0.23095099232432495,0.5276270750578607,0.09346469802587043,0.4948288866445929,0.5292193124290611,0.37256086957761175,0.6759131023461464,0.7841601926760706,0.050420877986753126,0.7438354190279222,0.7588750666380112,0.7228968922968833,0.053709258417420226,0.007881985665919182,0.4255967706743196,0.5900824339624783,0.618271821047505,0.27021959028109993,0.0
0.3045673587343403,0.6174161339344003,0.6309313723885264,0.23223558490219284,0.529228397578077,0.09647437656658797,0.4917095994784142,0.5293742056344986,0.3726653952543442,0.6768802176103239,0.7848101494358917,0.049214636886591556,0.7465326057745113,0.7581121602624399,0.7213925414452862,0.05577655164725114,0.009944158642219585,0.42615008294191575,0.5913831498800112,0.6167999122781886,0.27007590600717607,0.0
0.30305582247366514,0.6163781368681078,0.6306448919723275,0.23051966926898246,0.5277992602750882,0.09500155515304534,0.495519220689567,0.5289267363743458,0.3716961571610066,0.6761290601235842,0.7851531821702418,0.04635014087328372,0.7463768115942028,0.7559443897074627,0.7250063451669998,0.0538505378710628,0.010734731565756502,0.42438436585267514,0.5933647774859169,0.6161676830081468,0.2700439761685263,0.0
0.30320877554766196,0.6149486145925998,0.6304975591868539,0.23244186984170448,0.5271191286670392,0.0972245092119948,0.4958430811057276,0.5275671182377284,0.3742332804053316,0.6787675007957574,0.7844851710559811,0.04698243765214097,0.7458704805082006,0.7575911510303424,0.7233507188107728,0.054165773658782244,0.010189508859868975,0.4243192702917815,0.5951980012623055,0.6145673526683533,0.26946923907283094,0.0
0.3014183248579336,0.6137285127778349,0.6292534156650765,0.22926320645559342,0.5297879995340667,0.0944069378121741,0.4938061695409278,0.5284104256895544,0.37150611047603843,0.6784294799267245,0.7830679042324823,0.0472933604483559,0.7487137242988287,0.7568189409184835,0.7234767817312977,0.052829865899849206,0.005649210746163653,0.4258571529178942,0.5938885557077422,0.6153971535852832,0.27152871366573944,0.0
0.3029838445564901,0.6142657217858284,0.6302601896991464,0.2314104451441463,0.5297879995340667,0.09726110104835609,0.4927067486544877,0.5303896166479217,0.3684938705192931,0.6772370174165252,0.7841692198532902,0.047118303075697074,0.7442151673424239,0.7597403141127446,0.7237373117670493,0.05476452943850547,0.00971463747087016,0.42321264575658923,0.5937226926041642,0.6127990864287047,0.26962090580641723,0.0
0.30145431381652116,0.6179351324675467,0.6320281831248301,0.22964764657013778,0.5280661473617909,0.09707814186654959,0.4936357166903169,0.5273778043199716,0.372171273873427,0.6761666179979211,0.7854239974868338,0.04707040180457153,0.7463086516403179,0.7582145013616018,0.7214513708081978,0.054104264236788206,0.007971683594952296,0.4233184260430414,0.5919069281018365,0.618222428135783,0.2688945019771355,0.0
0.3044324001396372,0.6145661946208079,0.6314715926019298,0.22877562387129322,0.5274721083623557,0.0943063102621805,0.4929624279304041,0.5270594127310168,0.37304548862428055,0.6775656488169739,0.781840208130598,0.049225088073018966,0.7452667780595055,0.7581679826801646,0.7214597750028995,0.05452906368243455,0.008385876973134594,0.42357067134150433,0.5917061464501367,0.6166220977959894,0.2691818705249832,0.0
0.304882262121981,0.6188729719221794,0.6309313723885264,0.23054779903346131,0.5273774064928806,0.0945807490348903,0.493746511043214,0.5284792671141934,0.3736726426846755,0.677190070073604,0.7831220672958008,0.04858669476874572,0.7465812914558576,0.7575539360851925,0.7221489189684355,0.05380632797400458,0.010845534889856227,0.42473425449247854,0.591173638591281,0.6164541618961346,0.27230301225299575,0.0
0.30422546362775904,0.6137649337275294,0.6320363682795787,0.2297695422162129,0.5275237639275241,0.09583401943026512,0.49470956964916535,0.527592933771968,0.37181018517198755,0.6765609756784595,0.783284556485756,0.04601309011100031,0.7445267557030406,0.7588750666380112,0.7244012431484803,0.05500864495704432,0.010737369740139821,0.4237903688595205,0.591854550279654,0.6168986981016327,0.2730852932999145,0.0
0.3028128970031994,0.6190095504835336,0.6314061113639414,0.23106351138224038,0.5286515771003647,0.09437034597581279,0.496022056598869,0.5286685810319501,0.37233281355564996,0.678870784950184,0.7820839419155309,0.04942801527615083,0.7479931762149025,0.7561583756420741,0.7221993441366455,0.051589105528063194,0.005705491799674625,0.4240507511030951,0.5927013250716049,0.6173629914718198,0.2711615205212674,0.0
0.30303782799437134,0.6174070286969768,0.6309150020790293,0.2294038552779877,0.5272568768408212,0.09457160107579998,0.49580899053560545,0.5278424839362839,0.3714776034732932,0.6766173124899649,0.7850629103980443,0.04729074765174905,0.7466105028646655,0.7576283659754922,0.7212832869141647,0.05181880477582219,0.006182121971595657,0.4250515953518351,0.5934346145821603,0.6171061483308653,0.2714728364481024,0.0
0.3022100819468587,0.6174343444092476,0.6323883299337657,0.23096036891248453,0.5269125064063661,0.09214739191686336,0.4955021754045059,0.5309231376888729,0.3735016006682042,0.6737535245717697,0.7822554582827058,0.048611080870409634,0.7467955084537817,0.7569957119079451,0.7218631763485791,0.054090809050727016,0.009726948951325684,0.4252875667600747,0.5926314879753615,0.6139054876512781,0.27104976608599324,0.0
0.3029478555979026,0.615922874996927,0.631537073839918,0.23306072466023933,0.5271019101453165,0.09303474394862507,0.4934908317672977,0.527222911114534,0.3705938863881913,0.6769741122961663,0.7844851710559811,0.04868162637879454,0.7474771079926308,0.7591820899354973,0.7220984938002256,0.05198891677102444,0.008471177944862157,0.4223338556845248,0.5899689486810828,0.6178766777537289,0.27080230983645776,0.0
0.3031278003908401,0.6155950864496766,0.6310132239360117,0.23253563572330063,0.527704558405613,0.09610845820297492,0.49436014130541306,0.5277392217993255,0.3711070124376053,0.6777346592514903,0.7843136546888061,0.04617334163622033,0.7483047645755192,0.7574888099311804,0.7221741315525405,0.05361699428442917,0.009918656289847429,0.426280274063703,0.591837091005593,0.6153773964205944,0.267585378592496,0.0
0.30389256576082463,0.6172886606104697,0.6309968536265146,0.22911318104503955,0.5282899881441867,0.0950838867848583,0.49420673373986335,0.5277392217993255,0.37277942326532515,0.6764483020554486,0.7830588770552626,0.04840989553168233,0.7448480811999267,0.7591634824629224,0.7212076491618497,0.05421190572527778,0.008415776282812294,0.4249620889556064,0.5904141601696342,0.6173333557247865,0.270020028789539,0.0
