@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute f11 real
@attribute f12 real
@attribute f13 real
@attribute f14 real
@attribute f15 real
@attribute class real
@data
0.009273379427162762,0.8097968356935807,0.29783447990975676,0.6616360553068166,0.12724989535370448,0.4624574761401597,0.569911514118126,0.27514057864778835,0.28238517514656925,0.8712475587144912,0.605445488932999,0.34677672079543753,0.6202610354538759,0.6659583182004344,0.3668727914359458,0.4291441714851612,5.0
0.02037757282295718,0.8109269451290368,0.3185681829014474,0.6580739517815005,0.1250138633981246,0.4520445139210475,0.586715981678475,0.2769116482262246,0.2738414400612792,0.858650385520156,0.604827534549268,0.34341470351484427,0.6174197509860295,0.6508434498373374,0.3660978152286605,0.42567006357218157,5.0
0.014685161332604033,0.3330394197494605,0.6088841578268185,0.0456047949323021,0.5250310361235434,0.18227118560231012,0.46182802667538075,0.6575932148356595,0.7928964945433732,0.8646410412170177,0.27856634582974427,0.07878970889143845,0.3292409625131809,0.4621239635574033,0.7242218813587034,0.33032776411206594,0.0
0.4359765447440347,0.7584694359668502,0.5297359608381041,0.5648491265219694,0.48829750315727716,0.39423167945473947,0.3853544638179093,0.7242461065167161,0.5129481778275344,0.630594894505673,0.3198101194711809,0.0045453069135540265,0.4773418358843002,0.6870774057445773,0.2958963119638369,0.23349998402709005,2.0
0.005802478782638943,0.8093626693567954,0.32088958089498276,0.6588366187831425,0.11213431933398446,0.4740132204537527,0.5826905769016615,0.27758399871433465,0.27783973973173515,0.859135609969123,0.6019718362608143,0.3254283499693205,0.603886946240998,0.646330626154286,0.38448932375765166,0.4422499440948152,5.0
0.01319715236590065,0.33381134195706863,0.6068628645168579,0.04618711361943814,0.5274727830190367,0.18203239531391116,0.4581768658800849,0.6573144353649797,0.7885867483722712,0.8627841245757786,0.2813939552825737,0.07821035343316389,0.3257865133121518,0.461822593482679,0.7225963215092756,0.3336900616554324,0.0
0.5086209576526595,0.4495983961384735,0.0872739726269222,0.7010435079093055,0.6911413780396618,0.4683163664305202,0.5705687230612791,0.6651694569211923,0.5059195878805224,0.5189932712432664,0.41048088086588524,0.7422394897458472,0.6567659273857507,0.3968580237850536,0.4743582110146801,0.0827324857042456,1.0
0.43332148639576673,0.7568157730076235,0.5279176795199738,0.5659078877713076,0.4936371474672019,0.3977026668611103,0.38613033548690967,0.724475689610217,0.5107427999040408,0.6285420218369665,0.3225815512527621,0.004220516732400103,0.4762623205089786,0.6868378551723605,0.2942140465382663,0.23095230489090507,2.0
0.16001851819177082,0.39075608790591365,0.46935313318116256,0.775416999398839,0.8372437060172514,0.4562659850909578,0.4789245870993536,0.39225255452188496,0.12015521820194361,0.8354435931243696,0.7399535597917682,0.4444858966447419,0.4421064540338035,0.3571389934239504,0.02824410238380791,0.6981838801392839,3.0
0.006453640244635062,0.8092541277725991,0.2995821483611636,0.6598235996087968,0.11266202287550131,0.47367209147032563,0.5647451215927823,0.27493559374287674,0.26440545283900324,0.8571573872156422,0.605482940713831,0.326771401258957,0.6196305984746882,0.6604872922285158,0.3864456661345793,0.4409641248442641,5.0
0.021523616996070343,0.810211847633155,0.31847109020970255,0.6790158903912932,0.10804685291918442,0.4634211655183412,0.5641700637675232,0.2712376660582715,0.26241051174027047,0.8722739950488444,0.6000337066027491,0.3285621363118056,0.6189397086344822,0.6518248344396449,0.3608998040822344,0.44270517202824017,5.0
0.48874162837417157,0.491840226788063,0.1458755907207632,0.7419224591973156,0.6929570359875926,0.4602571941970549,0.6396030457983355,0.7029932715754811,0.5333100449913931,0.5204116196325544,0.46102205909891025,0.7629031677576398,0.6805325378888307,0.4020817717469419,0.46514355489147025,0.04362601028655401,1.0
0.01604965967361267,0.3351668347997089,0.607365981192263,0.040952526222286026,0.5259612254170647,0.1817850768009265,0.4595369232763326,0.656453498764351,0.7921641743932054,0.8637452422343094,0.282077450282761,0.0768058553524983,0.3297591298933353,0.4616989544776639,0.7235319635156323,0.3314538542631697,0.0
0.017127646971343013,0.3327348648338037,0.6104641207197571,0.042462606885537144,0.528376139929091,0.18109429060948662,0.4589162259411323,0.6571996438182292,0.790194485713444,0.86801894988098,0.2799426987753268,0.07925494888065891,0.33074364791562855,0.4607252973131699,0.7243730962284176,0.3326757818739418,0.0
0.15119633064214602,0.3913562590185287,0.44201712715082375,0.7923751244941725,0.8198026567637283,0.47756949010598027,0.46714959353452445,0.3786005598547723,0.11708284056043536,0.8179848442009613,0.7282124265008802,0.42666632724629716,0.440258323711253,0.3674396680292715,0.023426963690474506,0.7005638437210492,3.0
0.435388398907393,0.7582651223965983,0.5332489509575988,0.5647055656746014,0.49115962406041935,0.3963552073765732,0.3852631847980269,0.7265829344327084,0.5102377515246148,0.6314626997701717,0.32225384817048053,0.004483860122524903,0.4763400456160017,0.6890169926357518,0.29444086884283766,0.2350573427467016,2.0
0.3997215549567671,0.7844300289869879,0.6047533051234931,0.23507191501197844,0.7556285396385857,0.5355699455131732,0.6137528273676408,0.11222677562024332,0.7560700502102263,0.7424951174289823,0.35391932886408756,0.10883718970467794,0.47167653919461244,0.8244094305651075,0.13132727906798713,0.1367440820368655,4.0
0.4021077466368561,0.7861028463434256,0.6015051132542116,0.2299755049304179,0.757989789383678,0.5340263368631656,0.6168654419456305,0.1120053919229388,0.7610784466395344,0.7527221558149019,0.35559529605632756,0.10479047960976022,0.4646467350705183,0.817284732901112,0.138491083520698,0.11577963773440246,4.0
0.013154301740659614,0.3305097623577786,0.608072109859498,0.04440157558029986,0.5273833417408135,0.1817594921271695,0.46247610771654574,0.6575686166470701,0.7884689037504051,0.8642118042044699,0.27838844987079137,0.07843858437127205,0.3286450700260034,0.461266217960111,0.725837990278774,0.3311104366993579,0.0
0.5115448826691066,0.43071216048830946,0.08452448412887555,0.709827637257629,0.7274545369982792,0.48144983229246363,0.6059302153637195,0.6658664055978917,0.4483019852610048,0.4811737579420512,0.3852009288041647,0.7039318045956932,0.6062791523127107,0.36767921860148833,0.4415540352160529,0.08250167715554421,1.0
0.43652268016377344,0.7561836778996566,0.5306451014971694,0.5622919489282286,0.49194670730878354,0.39769413863652453,0.38413132495148516,0.724721671496111,0.5130912748683718,0.6309868065606079,0.3220104115950714,0.005056193090396132,0.4753123469786957,0.6885919835560124,0.2957734498821941,0.2313915599143852,2.0
0.46345975948196116,0.4411321525711586,0.151886511000602,0.7518999380893847,0.6918658523932697,0.4053354278652916,0.5713172110243149,0.5859058938899739,0.48653414758355396,0.44718938403555575,0.3853039212014532,0.7242355799743152,0.6641757209219581,0.38973332612105804,0.4581498671671878,0.11625083857777212,1.0
0.005867174824669526,0.8071662984765869,0.3065728221667911,0.6876923491040906,0.13171301513704192,0.4749939662811057,0.5866429584625692,0.2764852796240085,0.2779491668806108,0.87057570947746,0.58303059810494,0.3304669868337083,0.5973234927590428,0.6619400505374434,0.37146594310351505,0.44317637287160977,5.0
0.16138805778280782,0.3949636704932896,0.4448063353864024,0.7902755471014169,0.8304461688722886,0.45630862621388624,0.4719965094902797,0.37832178038409253,0.12082861604117828,0.8179475192433485,0.7289614621175238,0.4296947762327324,0.4251019278417379,0.3741084468622739,0.01037995571294504,0.6821071462799093,3.0
0.4071910070821161,0.7852217440717142,0.6168369319415538,0.23430027545737592,0.7485179580198417,0.5367041993830683,0.6219131717451271,0.1029614579182389,0.7496980231564682,0.7558761147331873,0.3659319875660088,0.11787864609896269,0.463783122770261,0.8048358305836535,0.13503204337598537,0.13863687186531642,4.0
0.4134757654508011,0.47700195374851556,0.06504239419985913,0.643439717902935,0.595135109994884,0.42315941724935763,0.5657400629095004,0.5951384140071925,0.4552800703700742,0.5318423879014883,0.3502958690685743,0.7551082034099457,0.709549911177475,0.39674211221785194,0.39777733043378816,0.04719515701370476,1.0
0.14861689104430334,0.3918861973413697,0.465337026386263,0.7921059479053576,0.8177902280037065,0.4691521324399166,0.46975104560117276,0.3740498949657347,0.12094646066304435,0.8544419965493077,0.7395603160930304,0.44506525210301645,0.4402237792192427,0.36824332156186973,0.009324286903752685,0.6954285531738174,3.0
0.43640505099644505,0.44366053300302644,0.11966939055800052,0.60701115288333,0.6333980888187669,0.3633509782300012,0.6268331109167882,0.6639149493031333,0.43561685346442147,0.4879109127911697,0.35943410359162586,0.709786805969468,0.5347720538514087,0.49033683901428804,0.4773352537621787,0.09437993163594544,1.0
0.147877507706811,0.3936164778894409,0.4460597137707447,0.7937030623323255,0.8354906569640769,0.47098570072583723,0.4499343703847046,0.37842017313845006,0.13177974840173232,0.8345384629022582,0.7511048275345494,0.4291593113394786,0.42828002110668467,0.36937925492044604,0.024709454804238175,0.686212184135706,3.0
0.01832074281138751,0.33284021401846486,0.6076837390925187,0.045208208091448265,0.5274459506355698,0.18091519789318738,0.46117994563421577,0.6569126649513529,0.7906237768359561,0.8663393267884021,0.28154376240590245,0.07907060850757157,0.327824638340759,0.46155213315920846,0.7245715657449175,0.33422515413858095,0.0
0.4384047468410267,0.7587375975278059,0.5321897579567461,0.5652439188522311,0.49069452941365876,0.3962358122323737,0.3869883582738042,0.7256892002472938,0.5113993627972946,0.6319385929797353,0.32134564248530023,0.007472807600441365,0.47663367379808924,0.688221066540967,0.29204033278612446,0.23047311759256306,2.0
0.01614964446584175,0.3359413109269451,0.6081603759429025,0.04225803267803788,0.5284119164403802,0.18374656845563234,0.46227529387280447,0.6568716679703707,0.7890076220217929,0.866684582646321,0.2824426051458747,0.08075600620437028,0.32713374850055316,0.4623094220649259,0.7248834464137032,0.33083889723029747,0.0
0.40513249665387024,0.7800436720256414,0.607648432659157,0.2287014024100278,0.7525696479233525,0.5457782303422292,0.6034656818268949,0.11337469108774827,0.7545464875989579,0.7551482780597368,0.3602018650986855,0.11304190583367056,0.4731619523510549,0.8185674875781438,0.138150850063841,0.13295051592499124,4.0
0.43437174681834106,0.7586162863454687,0.5323133304735123,0.5673434962449867,0.4924207460833665,0.3951015583624786,0.3817033030226134,0.7248692606276473,0.5096653633612653,0.6310894501940432,0.3204374368001199,0.00619295872443484,0.472756054569934,0.6879274239040561,0.29095347591005355,0.2314873973740536,2.0
0.015813561130617947,0.3335514806349044,0.6087517587017118,0.040559528402616396,0.5296283178242157,0.18264642748407994,0.460960875986498,0.657371831138355,0.7942348727488521,0.8678229938535127,0.2798397063780383,0.07646350894533606,0.3298368550003584,0.4623171495027394,0.7238343932550607,0.33382583138996264,0.0
0.028122613283189695,0.8204147565476115,0.31972446859404485,0.6795991063337252,0.10341379470722292,0.4758382605150877,0.5891805152152998,0.2712540648506644,0.27326063442493925,0.8712662211932977,0.5993221227669376,0.3420453178861953,0.6019783630574295,0.6517321051858835,0.36775172786615967,0.4495096316646967,5.0
0.4641151219856476,0.42013254842870096,0.09475981916044832,0.6902584992507919,0.6938156722585355,0.4658687659744307,0.5937353383074314,0.6183673034317753,0.48244325571020324,0.5131332528980497,0.445657466012509,0.6919321241190066,0.6825533906714327,0.34933428123237176,0.41434480959685166,0.06199565536849504,1.0
0.02164040595506062,0.820816998889045,0.3306341565028272,0.6693165606409993,0.11033654964169823,0.4638390485230394,0.5826175536857555,0.2727053579774385,0.25927079431483874,0.8538634597063087,0.6019343844799822,0.33997368321721355,0.6003202274409355,0.6610436677510838,0.38700327096665044,0.4317797016260423,5.0
0.014722970707816713,0.3337187623705482,0.6106318262782253,0.04037200204574208,0.5269093029662305,0.18166568165672703,0.46160895702766297,0.6583885562667166,0.7899840488886831,0.8634746362916162,0.28112242987154046,0.08079111865638691,0.329785038262343,0.4627189762690385,0.7217835415845617,0.3315656646327828,0.0
0.0158933809227336,0.33087178046506877,0.6104906005447783,0.043342814330961585,0.5267035880263172,0.1836527579851899,0.45999331837574464,0.6580113840416791,0.7892601462115059,0.8630080743214557,0.2804857495973934,0.07785922891299749,0.33008730256743307,0.46296625427906873,0.7247700352614175,0.33218062166565504,0.0
0.017483895306680246,0.3318180076872981,0.6105082537614592,0.043620963472736904,0.5255050748981264,0.1831154798362922,0.45793041252640243,0.6579949852492862,0.7916422910677986,0.8657981149030158,0.2802704018576084,0.07861414663135524,0.32850689205796224,0.46322125972691236,0.7254032475283456,0.33026387247228706,0.0
0.4336323634808487,0.7591015310748171,0.5333725234743649,0.5647055656746014,0.491875154286205,0.3972421427334836,0.3845238247369795,0.7258941851522053,0.5108017222149739,0.6313507248973331,0.3199973783753418,0.0056601272650823355,0.47512235227263905,0.6888160792526022,0.29420459560890916,0.23271731143979812,2.0
0.028437691409962013,0.8119676673775077,0.30231839694669965,0.6620039299781968,0.12812641988029178,0.4625427583860165,0.5829917976672733,0.26866305565258175,0.25099641836524256,0.8696519167765421,0.6007265645481444,0.34064959791853383,0.6024274414535632,0.6521184770765558,0.3705208501678012,0.442441619014152,5.0
0.14891936604600475,0.39311207876288135,0.4609766818660862,0.7734250926416094,0.8096152951741064,0.44752455489063836,0.46944982483556075,0.37781341781991173,0.11586230697682248,0.8232010070273565,0.7456368675330514,0.4441435502375797,0.4430391553180814,0.35759491225494366,0.012173742104929892,0.6968741015238157,3.0
0.021274075119666672,0.821346937211886,0.31972446859404485,0.6810616324662857,0.11394103315409301,0.473689147919497,0.5814491822312609,0.2873166819995375,0.2791612829912332,0.851185393997587,0.5859892887906821,0.3409568318736795,0.5980748354602666,0.6679442697184895,0.3886382817454354,0.4298629524326742,5.0
0.48798544086991813,0.4533590427909234,0.09711211028317523,0.7147715139388611,0.687027079241395,0.43526949616101973,0.5488899558392102,0.6421209542129317,0.4331084465132723,0.4957678163686736,0.4325025279952062,0.7936353413852038,0.6188360751584514,0.40068310550270847,0.5191650670968729,0.05969316039996167,1.0
0.016270634466522316,0.3325726909374162,0.6096079397107345,0.04329346528967887,0.52767849795895,0.1810601777111439,0.4607691900447449,0.6601924234299386,0.7897904470099032,0.8656768087907741,0.28209617617317706,0.07678829912648998,0.33018229992046133,0.46053983880564725,0.7248550936256316,0.33333067118167586,0.0
0.16252233903918817,0.3800168558695458,0.4596526906150204,0.7902665745484563,0.8298648005638378,0.470781023335781,0.44846477816459795,0.39171959376911486,0.11219228875299345,0.8387001956760903,0.7424066514362759,0.44533737360614534,0.4403878655562916,0.3613736293457179,0.009916860174445256,0.6991582276459127,3.0
0.1607663036126438,0.3894025105029945,0.4615415847998742,0.7711550367426044,0.8163412792964907,0.4702949145343974,0.46353494434718157,0.379002330268399,0.1216871982862025,0.8365820043315614,0.730038200816449,0.4208639945505475,0.41864210783581357,0.3610336220819263,0.023604641162388702,0.6844631504967575,3.0
0.39625149452058134,0.794850021069837,0.6149568643650403,0.22873729262186976,0.7782482389012317,0.5552445596323312,0.6017496362531057,0.11693322903701371,0.7507670422262532,0.7437268410302061,0.3692371072244486,0.10304363512193239,0.46899070494081235,0.8135755627506588,0.13312295564584342,0.1476136472542568,4.0
0.16868106615716433,0.3807638773607795,0.4603852991072768,0.7724111941570736,0.8154915871533703,0.4713865272813641,0.4436817575227604,0.3707537376947561,0.1349868056110875,0.8167251268815279,0.741161379723606,0.43468074441909527,0.4227010856470227,0.3614663585994792,0.024365440975638343,0.6834728300801841,3.0
0.45000802398962847,0.4686761757607488,0.0939751336789833,0.7468394182196662,0.7456826695001664,0.4424332048129889,0.6246789260475636,0.6035427951085682,0.47609648107541636,0.5146729073995796,0.37313209243099515,0.6903520637782578,0.7074340610418447,0.3743248151210503,0.4674306797958977,0.13732709324984826,1.0
0.008695316090577821,0.819054794345622,0.3249674739482655,0.6608913334110955,0.12427150078887209,0.4607433029984386,0.5800343574230836,0.27166403466048755,0.26305865716053384,0.8594528721088321,0.5876933448185462,0.32089006554616983,0.6022201745015014,0.6606418409847847,0.38366709290358064,0.44464588058652527,5.0
0.5136622076810166,0.47599954029446695,0.10170459460270552,0.718495123417466,0.6824208534129004,0.4822429571789316,0.5958712673726795,0.6534197221716592,0.4267700893514758,0.5057429112907065,0.3923542189431108,0.7293005511777155,0.6770262719497863,0.37417026636478146,0.4761916913099649,0.08071989905120916,1.0
0.4357832968262811,0.7568030034094828,0.5310069924391273,0.5666526096670286,0.4903635966842329,0.39613347353734557,0.3845603363449324,0.7224422393534939,0.510608120336194,0.6333009539326042,0.3176753679637467,0.00770191634984994,0.47287696029197007,0.6888392615660426,0.29318389523833827,0.23056096859725905,2.0
0.004958069402889141,0.8094520565437806,0.3039866259230426,0.6823805977514784,0.11394103315409301,0.47279368433800084,0.568277619662231,0.2883088089393097,0.285019844192575,0.8741868991265027,0.5886670911201829,0.324085298679684,0.6013306538322365,0.647597925955691,0.38325125201186655,0.4461393476663579,5.0
0.01614964446584175,0.33299728007559604,0.6099521774360116,0.04396999578290012,0.5265873143646271,0.1811454599570007,0.4575561685448846,0.658749329699361,0.7893527384144006,0.8635026300098259,0.28110370398112433,0.07845614059728037,0.3295086823262607,0.46216260074647053,0.7240990192770607,0.33331469827173116,0.0
0.3991502132868866,0.7832424563598983,0.6098286049192454,0.22975119110640552,0.746934847395291,0.5392456103096002,0.6115895145964281,0.11084927705923735,0.7561373899941499,0.7471234121729752,0.3572899891389836,0.11601768614208079,0.4728424157999597,0.8135137432481513,0.13235743036791522,0.13222374852250585,4.0
0.43437174681834106,0.7584438967705687,0.5323133304735123,0.5659796681949917,0.4898180048870714,0.39603966306690314,0.3841860923634146,0.7270339012235139,0.5135710708288265,0.6302216449295446,0.3210741170742669,0.0077677521973811385,0.47228106780479256,0.6862351150229119,0.2931366405915526,0.23326837683289148,2.0
0.5313990056974528,0.4689443373217045,0.1423449473845877,0.7093969547155253,0.7151474171147675,0.533616982083053,0.6697616339674791,0.6555433657865434,0.5058185782046372,0.5580071831880927,0.4449646080671137,0.668740349562016,0.7084099429411355,0.3960698251280823,0.5277843146705832,0.07227102833594225,1.0
0.014945625917402481,0.33267357076272813,0.6081515493345621,0.04515706453957345,0.5276337773198384,0.18237352429733827,0.45651558771822526,0.6587411303031644,0.7932163585170096,0.8639691919799865,0.2811598816523726,0.07956218283580453,0.3289991510691089,0.46016119435278846,0.7230688679771325,0.33170143436731303,0.0
0.5106374576640024,0.49524332469257193,0.11899856832412717,0.720657508680945,0.6970534465302151,0.4659796328940445,0.62309067110161,0.6248776240117677,0.5203471365861255,0.5366666386729485,0.4404610314220441,0.736902397039318,0.6901531789136968,0.38794828798615244,0.5278504711760832,0.11159074210139604,1.0
0.024532403054661433,0.8217300251561084,0.31870058202655394,0.6787826040143202,0.12521957833803793,0.4603765893412544,0.594328651936667,0.26389100706623964,0.2763498470124284,0.8720593765425706,0.585539867420696,0.3298788532624296,0.6191124310945337,0.6517784698127642,0.3620528174638053,0.43029422100118203,5.0
0.5561767495868275,0.553523770606939,0.13866425170662472,0.6759652223847251,0.7709229982147521,0.5050474297210332,0.6259203207179642,0.6555105682017576,0.5274683187360323,0.49553453538359327,0.5026590764390848,0.7399132897997448,0.6757653979914107,0.44006985603783355,0.5470264068417168,0.10600821007571161,1.0
0.5604113996106475,0.47372016702634373,0.19030873710653187,0.7640218571390118,0.7327673489247369,0.5171575086326954,0.6016035898212939,0.6381852440386289,0.5160963127259566,0.4749218275418997,0.4508632635481818,0.7281945089391914,0.701164235741977,0.3893546816681993,0.5325097793491523,0.11008848992109384,1.0
0.01239811423640606,0.334569856086629,0.608434000801456,0.04348547792303345,0.528599743124649,0.17940570214152246,0.4603036670433448,0.6581589731732155,0.7905227671600709,0.8659940709304833,0.28383768398187337,0.0785351436143178,0.32892142596208573,0.46305125609501663,0.7208951542249907,0.3328914161581957,0.0
0.013284534033058838,0.3328542605764197,0.6067569452167727,0.04404895424895247,0.5280362630718428,0.1811454599570007,0.4581220984681555,0.6590527073586301,0.7920715821903107,0.8659100897758544,0.2845399048724767,0.07868437153538853,0.32619241109327274,0.4622321476867915,0.726244380241131,0.33279557869852733,0.0
0.5321972036186093,0.4917699939982889,0.14734963431361645,0.8371212461081553,0.7961364945458709,0.5126375496022862,0.6071077147202024,0.6870126483885727,0.5038573069978662,0.6060444036358242,0.43625706902363215,0.7279136093230582,0.6359701431955556,0.40217450100070323,0.5411195759935054,0.08385058940037696,1.0
0.016550423843096133,0.33219024147310083,0.6104111610697144,0.04573310243963716,0.5256929015823951,0.18220295980562473,0.46065052731889783,0.6571012510638716,0.7902786604433483,0.8630174055608589,0.2809070821317554,0.07771000099192678,0.32524243756298976,0.46262624701527716,0.7226341252267041,0.33493594863112164,0.0
0.16105197444758404,0.37873351125640076,0.44603323394572336,0.7730751630761502,0.804060991796446,0.4729983617280572,0.46370837448495805,0.3929495031985844,0.11983535422830713,0.8212881029496982,0.7273884873225723,0.43157329241562264,0.4263628018001135,0.35981268690740215,0.030189103645506983,0.6946299076765806,3.0
0.40315800705943045,0.7808162327131566,0.6089282908685206,0.2313931682981759,0.7553870481873831,0.5512448223016485,0.6135611414258878,0.11137403841581105,0.7624252423180038,0.7545604099773344,0.35761769222126516,0.11003101307324369,0.4760809619259246,0.8176556499161574,0.12316167610341963,0.13818164393189153,4.0
0.023503988048876604,0.8098606836842845,0.3046221417235542,0.6633498129222708,0.11321655880048512,0.4847928963300492,0.5622258206440283,0.2857423979298164,0.2777050601638882,0.8697638916493806,0.5820474888580953,0.34021947038133,0.6193801509076134,0.6411300605058381,0.3867197430859363,0.4430166437721625,5.0
0.02517096139158666,0.8093243605623732,0.30925611110228446,0.6674143794133746,0.1106048734763678,0.46603080224155863,0.5812666241914961,0.27205760567791787,0.2604829104254612,0.8492724899199288,0.605670199617992,0.33955233379301386,0.6187756222974333,0.6444142215765519,0.37353569663272834,0.4406366801903971,5.0
0.016190814674406664,0.3328236135408819,0.6055212200491112,0.043551874814941105,0.5272312915678341,0.1825099758907091,0.46065965522088603,0.6572816377801938,0.7902449905513866,0.8636799235584869,0.2815905771319427,0.07911449907259237,0.32868825064101626,0.46050120161658,0.7248928973430602,0.3319330415615117,0.0
0.015251461752456136,0.3323658234475361,0.6100227903027351,0.04435312379431319,0.5280362630718428,0.1830813669379495,0.4607874458487214,0.6590035109814513,0.7915665338108846,0.8594062159118161,0.2833133590502229,0.07874581832641764,0.3289473343310934,0.46012255716372125,0.724873995484346,0.33353831901095743,0.0
0.0157917157138284,0.33056339466996976,0.6075689931840931,0.04216112910606455,0.5252814717025684,0.182168846907282,0.4599750625717681,0.6551661935615061,0.7879133505330365,0.8659567459728704,0.28406239466686645,0.07812257230312229,0.3288523369780651,0.4631594402244048,0.726376693252131,0.3310864773344408,0.0
0.5025798597020117,0.46349171891560575,0.13730495402219714,0.7387730931081822,0.7785344509915461,0.5102070055953681,0.5707786648070088,0.7388492311426186,0.5050020833245652,0.4670089365279765,0.4567244672484177,0.7827153688080287,0.7021314815182651,0.4122742622228748,0.4948856295783846,0.07153547583298726,1.0
0.011856179858357681,0.8216342531700528,0.3248703812565206,0.6620846829548412,0.11244736380776565,0.46113560132937975,0.5822615655082142,0.2754603550994505,0.27441382822462873,0.8540594157337761,0.600426950301487,0.3392538779508724,0.6207273860960149,0.6520643850118617,0.37486827767208486,0.4407325176500655,5.0
