@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute f11 real
@attribute f12 real
@attribute f13 real
@attribute f14 real
@attribute f15 real
@attribute f16 real
@attribute f17 real
@attribute f18 real
@attribute class real
@data
0.2745222024799024,0.12231722687170744,0.5026027572498353,0.2142743576548463,0.20575875486381323,0.495229271273994,0.10800993271924969,0.10785985750274865,0.20834121780983278,0.6044888383114049,0.11082825092572426,0.8442355881039669,0.6224358592266492,0.27852174107869104,0.5362962866432532,0.3285654145697392,0.1319856624440635,0.475033242395728,0.06641106416157348,0.0
0.27800333616592704,0.12031336422243781,0.5039803981382168,0.21476356636915875,0.21731288624399175,0.49293494762596085,0.10428096844012685,0.10424981170624442,0.20519949913580102,0.6005136559206834,0.11520404829324457,0.8522153831836214,0.6232448035968222,0.27363161786122375,0.5444410417467567,0.3269293327465126,0.13778821678503314,0.4693921085752345,0.06328912950526926,0.0
0.37329102563735744,0.014667186522436919,0.6004939826614055,0.4952400932883386,0.27457084000915544,0.2892380599980279,0.10177346017684269,0.48590177558847214,0.628643420362864,0.5016504801396771,0.29663433114478643,0.28772903546454587,0.536151298142834,0.8089539909542461,0.3617704742853792,0.23528961518590102,0.13681902175123006,0.26958220056363935,0.5953196131693453,1.0
0.274112096319631,0.12093900459709665,0.5037540714208398,0.22013545436670515,0.2080476081483177,0.49465324959214746,0.10705357292662876,0.10768671381946307,0.2100614672278905,0.6055216062854649,0.11774201076640634,0.8465820042750316,0.6254843022216168,0.28215523900720757,0.5385377232477373,0.32989532903423335,0.1292984838702496,0.473137062960268,0.06574690636082396,0.0
0.36493630479089834,0.0,0.6179998622359112,0.4947979238734792,0.26732890821698335,0.28672894860422143,0.10137833257831247,0.4993204110431041,0.6117849760658983,0.5057912951300119,0.2987249898870461,0.31080707805843466,0.5408005994703543,0.8099183778039061,0.3648654812247105,0.2322757802483783,0.11889262417347553,0.26908919391041974,0.5980312633617546,1.0
0.27381643839013303,0.1176203904358628,0.502317388780099,0.21955216705348649,0.20417486839093618,0.49902710914244036,0.10518699350682037,0.10184311450857492,0.20519949913580102,0.6067784654237077,0.11437750879049072,0.8420772812461944,0.6208350008940965,0.2857108066852465,0.535077831279769,0.33137832717809373,0.13003094596700582,0.4728810787364809,0.07053591639628763,0.0
0.2742742313132267,0.12171878825246855,0.5032620568178464,0.21821625094901784,0.20873426413366908,0.4951218774011074,0.1078362779148001,0.10714131121711351,0.20969025551136225,0.6071487029993141,0.11781980271960671,0.8462552880993137,0.6235002597137189,0.28123955856409616,0.5384855968150749,0.3289385560381944,0.1295790012690073,0.47205624068205576,0.06582078900374758,0.0
0.3893805394135863,0.027482840225955915,0.5956427186758904,0.47599161195212136,0.2652506294346533,0.28802743815821463,0.11223217731246121,0.501614564846638,0.6278285653753629,0.4837913886637152,0.2717020101440707,0.3156286167728164,0.5396510469443192,0.8253972738050127,0.3627934555263792,0.23451462905910947,0.12358943532886585,0.24622126991877244,0.5820128775874645,1.0
0.2793004161146924,0.12365918013909165,0.495143815868455,0.220615255221127,0.2110872053101397,0.5090147393208999,0.10870371302494926,0.11005878228047544,0.2133027792892835,0.6061743935898235,0.1192881258362635,0.8481066797617149,0.619651387552475,0.28912025514364004,0.536765424537215,0.3322776937943704,0.13096377763430328,0.47242599567197047,0.06485009683342137,0.0
0.2666729613193592,0.11789240799006227,0.4976629306357814,0.21753888503689287,0.2058869306477455,0.49041607315280106,0.10945453935336658,0.11138333145761009,0.21495965109720225,0.6050831670511941,0.11838379438030933,0.8479878738796358,0.6259185776203411,0.2820870500380397,0.5421996051422726,0.32410685240819764,0.1341407484916624,0.4781145339783504,0.06332607082673106,0.0
0.2728531657811235,0.12288846373552641,0.5054859628233767,0.2184796710259553,0.2058869306477455,0.49885137371408045,0.10838828207580412,0.10615439222238574,0.21074956699511363,0.6040211697948494,0.11407606497183931,0.8482650876044873,0.6251096332501682,0.2846295244598703,0.5360747493044379,0.3301536577431639,0.12986248710584708,0.4764743387666775,0.0660369350335773,0.0
0.38803577270199874,0.012394026494509776,0.6300935811774895,0.49573870986254165,0.25163653009842074,0.287480705714428,0.10071978658076208,0.4856247456952152,0.6318304087584237,0.5081686100891688,0.29174316208731377,0.2941940555476901,0.5245024992123436,0.8054568709640654,0.3490776879320792,0.21314988805755947,0.13932883614963898,0.25464978750939204,0.5779964913604466,1.0
0.2722999993323853,0.1171126243346904,0.5040788010588154,0.21966506137217393,0.2074158846417945,0.49115806718365435,0.10559722152312882,0.10336677892148799,0.20776176537427649,0.6067979516118974,0.12261373183557894,0.8420673807560213,0.6244709929579264,0.28580821949834345,0.540531559297075,0.33127308214852946,0.13098233037231635,0.4701126567607093,0.07033391810659222,0.0
0.37296675565016607,0.014058773926210709,0.600612066166124,0.4960679849587135,0.2332799267566949,0.2862017423191414,0.1006501568765625,0.4811922674031045,0.6265791210611947,0.48850704620564955,0.2771085508914958,0.3126782707011824,0.5411326924223201,0.822377476599007,0.35232907416939785,0.2006257295394095,0.14666013610288609,0.2677523874084205,0.5978819261047813,1.0
0.37245173861168573,0.03167735091171218,0.6178916190232526,0.4943839780382918,0.2489723048752575,0.2710299170040624,0.11849549504202951,0.48547757356442245,0.6152707446235416,0.5019525160566191,0.2680749603261039,0.308678472671182,0.5227824280252391,0.7968066131610555,0.37254761423833505,0.23003693143764714,0.12497346958464131,0.269288292751143,0.6035017228803541,1.0
0.3632291186818616,0.031059871063679315,0.6191610166989756,0.49787429405771333,0.25088578622110325,0.28958953085474787,0.11513061861378167,0.5003679303269819,0.6332156622371753,0.5087629388289581,0.29175288608146377,0.293045598687591,0.5370368793480761,0.8211987815605338,0.36079310367295875,0.23036223425630037,0.1408761344999295,0.2558159378621999,0.5939441384340652,1.0
0.38926609118281297,0.012985211312303353,0.6192987807878139,0.49532476402735426,0.26748455024032963,0.27468130868220886,0.09749416956091342,0.49707820034455596,0.6279191048184186,0.5065902288457941,0.27544574789183807,0.2702348693283804,0.5258223558163101,0.8217150694699477,0.35257015892046156,0.20087449051837958,0.11899132473970508,0.2525165856444995,0.5733277371161246,1.0
0.3644498998101113,0.02838865868144024,0.621453804748925,0.47297168892723107,0.2519020370794232,0.28650439777909475,0.1136071542423785,0.48462916951632307,0.6288878768591143,0.48392779198104385,0.2883786601113981,0.3081240452214789,0.5155019286936826,0.80819417101209,0.3602066813055065,0.21605847796551791,0.1222224695920624,0.2689659422471149,0.5984478357101537,1.0
0.36781658526536254,0.007098751439426225,0.593654979679797,0.4967359430109478,0.2633188372625315,0.2661483773273961,0.11484622741229175,0.4861268623767433,0.6131068519345111,0.5025858171727879,0.2751443040731867,0.2887487859523925,0.5400938375469401,0.8079019325727991,0.34451010927003445,0.20968636981189842,0.12586325889974842,0.2548488863501153,0.593291770416761,1.0
0.2703925288194951,0.12733141712078483,0.5002214065713472,0.2171625706412679,0.20416571297779817,0.49390149248194076,0.10797302058690292,0.11065612798781069,0.21123847998761422,0.6083276173847977,0.11516515231664437,0.8447603140831502,0.6224443744305458,0.2885844846716068,0.532999289777355,0.32756080292389833,0.1313259270803185,0.4719519508131055,0.06772130209512311,0.0
0.36703452235507755,0.02604024046351791,0.6024029993210199,0.49440279375807306,0.26988326848249033,0.2625848533634297,0.09396822200969784,0.5030862861545653,0.6351984760400945,0.4840252229219929,0.2925891495783677,0.2876201300726399,0.5218883316161005,0.8255531343059679,0.36405100571436017,0.23564362119443544,0.1364346090195991,0.2551617559569662,0.5828067230061118,1.0
0.3656134568229743,0.013637146717201488,0.6168780689410862,0.46709177649559097,0.2655252918287938,0.27249437890706235,0.10186993506820358,0.4827419033685103,0.6299924580643935,0.48880908212259155,0.27657373121324336,0.3073815084584838,0.5187547365821675,0.808895543266388,0.3496184996709519,0.21738839243001207,0.14006575090351833,0.24854408972721093,0.5806924218415956,1.0
0.2716991461208249,0.12989744938206677,0.4980762229022958,0.22144314689150194,0.20042114900434882,0.48264466198754824,0.11243519404036847,0.10835331700011253,0.21260562557775484,0.5950770094157262,0.1044590347574447,0.849324440053027,0.6207328184473377,0.2703195822159272,0.5400102949704508,0.33828622820949505,0.1310290832721093,0.474748815480409,0.0700541072461581,0.0
0.2737496769221819,0.12274338770661998,0.5054072404868978,0.21704967632258046,0.21019913023575193,0.49284707991178084,0.10579939933893728,0.10954800841478302,0.21092159193691937,0.6065543742595249,0.11513598033419423,0.8434039469294125,0.6239260199085468,0.2841229778317661,0.5380425221374443,0.32888114965843207,0.12915080407566548,0.4724070338776159,0.0651448414195528,0.0
0.2726719560823989,0.11918902499841323,0.4922999714631531,0.22341879746853308,0.19980773632410162,0.49287636914984084,0.10139511082028826,0.11312342547463011,0.2060596238448299,0.604683700193303,0.12589071786414416,0.8499283699535963,0.6291969311205157,0.27923285461429886,0.5415024141054126,0.32732160967488855,0.14283678785315138,0.4615419257124302,0.071147413164315,0.0
0.27280547901830127,0.12208147832473455,0.5030062092242898,0.21867723608365838,0.2079011215381094,0.4949168527346874,0.10641683864364693,0.10798105808104855,0.20997998172914042,0.6059308162374509,0.11759615085415565,0.8472156356461208,0.6249819051917198,0.2818922244118458,0.5383552807334189,0.33019192866300545,0.13006508300494987,0.4722648204199564,0.06677733343393949,0.0
0.38966665999051986,0.03594530633710229,0.6233037796561802,0.4914393178925264,0.2481483176928359,0.28716828717512133,0.11749551182027149,0.49745045926361986,0.6309069064392558,0.5038329332169358,0.2657898217008433,0.29229316143442263,0.5248345921643094,0.8023396609449628,0.3515145986590475,0.21704395415143807,0.12293637895080556,0.277982275462727,0.5964357126688297,1.0
0.3878641003558386,0.029226472748374692,0.5950818220284778,0.47597279623234023,0.24715037766079195,0.26789596853164266,0.11372544084830793,0.49855857883664756,0.6273939760486958,0.4852625958720459,0.2750373401375362,0.3100843422757861,0.5265291177397243,0.8009174338737471,0.360486860881067,0.23491647371744578,0.12357088259085276,0.2682927985475266,0.5840250006287884,1.0
0.2787472496659542,0.11956078232248586,0.5062436653119865,0.21634408683078363,0.20898146028839554,0.4872625985216746,0.10398063790875994,0.10560033243587189,0.20534436224469008,0.5967235923177653,0.11778090674300651,0.8508392150495371,0.6223251615759939,0.2821065326006591,0.5350257048471065,0.3212939397998431,0.1276888483202351,0.4732603146235728,0.06484773887673231,0.0
0.36656719207941946,0.012931714526644121,0.6026293260383969,0.49291635189535443,0.2526527809567407,0.2915714359634744,0.11734954111508197,0.4831574482083958,0.6303546158366162,0.5084706460061108,0.28939967949715284,0.30887648247464733,0.5531050691008796,0.7937868159550499,0.35230952675714944,0.23088845940412178,0.12048667542355901,0.2759344016724303,0.5782322870293518,1.0
0.35437845550205105,0.03556720193676498,0.6038003207935212,0.47478740588612156,0.2486060883497368,0.2892575861567346,0.12019513095417864,0.4840837669139736,0.6311694708241172,0.504027795098834,0.29026511497650687,0.30710429473363227,0.538305644728663,0.8072103015998107,0.3607540088484619,0.21706308961135878,0.13538823459566163,0.2766739116522597,0.5811089941899946,1.0
0.27247167167854547,0.12113848413684296,0.5031833344813674,0.21931697055622087,0.20925612268253607,0.49364765241875425,0.10547138470831027,0.10794642934439141,0.2081510849794159,0.6049467637338655,0.11797538662600743,0.8474532474102793,0.6227764673825115,0.28122981728278645,0.5387527447824698,0.32846973727013534,0.13026916312309372,0.4725397664380981,0.06747528861389875,0.0
0.37252803743220136,0.030718035670568612,0.6192594196195743,0.47608569055102756,0.2494850080109865,0.27429078550807556,0.09902937870169964,0.48092389469401187,0.6000329563572723,0.4885849909584087,0.27100188256526747,0.2852836143917485,0.5157233239949931,0.8225041132560331,0.36313879314276776,0.23936546814902698,0.12614006575090353,0.2532655765215063,0.5933782288286928,1.0
0.36723480675893105,0.027861851351473885,0.6167107839760685,0.49764850542033834,0.26330052643625546,0.27286537592248894,0.09966024059998996,0.49899143804486146,0.6271404656081399,0.5016115077632974,0.2754943678625883,0.2909367942806848,0.5372753050571796,0.8090221799234141,0.3505567754588755,0.22944373218010294,0.13517302283470994,0.27737549804337985,0.5966086294926934,1.0
0.38674823010579784,0.008823342733051041,0.6161498873286559,0.4738748434767309,0.2432318608377203,0.2919619591376077,0.11443767722018089,0.481209581771433,0.6288878768591143,0.48160893558645634,0.27539712792108784,0.29234266388528896,0.5423163057639415,0.8234587588243832,0.36218096994259574,0.21773283070858612,0.11939651653791067,0.25449809315455524,0.603588181292286,1.0
0.26821801243480026,0.116242168161252,0.5107308384912864,0.2162217846522055,0.21031815060654618,0.49636178847898066,0.1046316336974212,0.11192007687579536,0.21501397476303566,0.5992860260647253,0.121767744344525,0.8499778724044627,0.6239685959280296,0.2872207052882494,0.5367132981045526,0.337205074723971,0.1271307819608018,0.47679668927070573,0.06345340048793983,0.0
0.26520420902443376,0.12874590840262223,0.49940466233037806,0.22042709802331453,0.2014190890363928,0.5028639993283003,0.10780691599134244,0.10587736232912884,0.21295872940567198,0.6061159350252542,0.11431916482559043,0.8534331434749334,0.6305678789478614,0.27755735422903116,0.5397301153948902,0.3347366003941905,0.12348108733886948,0.4736869549965514,0.06134617319349078,0.0
0.3875302930160828,0.015031690045064244,0.6175373685090975,0.476527859965887,0.2705973907072557,0.2885936967607079,0.11375312494756801,0.477357134818329,0.6263075027320277,0.5038134470287461,0.2934545850577217,0.31973732019472284,0.5451518686614951,0.8291379258279359,0.360486860881067,0.234208461700377,0.13675148978486246,0.25196669360821616,0.5833804924671143,1.0
0.3860806154262863,0.0015659143870084408,0.6238941971797723,0.47850351054291806,0.2481483176928359,0.2881055427930413,0.09793292058858075,0.49707820034455596,0.6309702840493948,0.5073891625615764,0.27606808351744094,0.31151991335091,0.5248686529798956,0.8099573429291449,0.34755298977670335,0.22996995732792436,0.13998263463721977,0.27167747883982263,0.5757407127945874,1.0
0.3881216088750788,0.033952324390000635,0.6024226799051396,0.4777602896115587,0.2679880979629206,0.27427125934936886,0.0994656129930706,0.4868713802148713,0.6137677898688175,0.48657791357485813,0.29310452126832,0.29542171632917547,0.545577628856323,0.825387532523703,0.3607018824157995,0.23477295776803997,0.12228406468226581,0.2761714241018628,0.5938026610327221,1.0
0.27289131519138127,0.12209054557654118,0.5048365035474254,0.21802809375120538,0.20992446784161134,0.4956100313687741,0.10762067750541099,0.10690756724467801,0.20878486108080557,0.6047519018519674,0.11486370849799296,0.8480175753501555,0.624479508161823,0.28169739878565186,0.5377623425618838,0.3293021297766892,0.1310320517101914,0.47280523155906246,0.06664921778716769,0.0
0.27510398098633393,0.12624334690398686,0.5018647353453451,0.22226163070198626,0.20338750286106663,0.500071758633247,0.10818778208419325,0.10628424998484992,0.2120895507523375,0.6066810344827586,0.1192881258362635,0.8486512067212447,0.6271277365736523,0.2807232706546823,0.5401601584643552,0.3267858167971067,0.13426097023398714,0.4728147124562398,0.06991655977263009,0.0
0.2747224868837559,0.12180039351872841,0.5095795243202819,0.22224281498220502,0.20899061570153354,0.49537571746429404,0.10749735742688883,0.10526270225346504,0.21867176826248472,0.6056872388850784,0.11663347543330119,0.8534628449454532,0.61795686197706,0.28331445148306134,0.5397431470030558,0.3300197095237184,0.1271114871132682,0.47576327147838,0.06904411579768102,0.0
0.2671593663001462,0.3167553746135084,0.5575312675280203,0.5146485082426964,0.6227420462348363,0.5234445706051256,0.2929984396234963,0.1420557349516496,0.1522248710039285,0.6553672756750016,0.7396497806266921,0.47591755267803315,0.08697429259943629,0.12068376001769016,0.45247698292207744,0.4786161235385293,0.33783051702770295,0.4386929635151374,0.10808716265499636,-1.0
0.26317275292820563,0.12282499297287984,0.5177469667299727,0.2071243841379719,0.19468070496681164,0.4965863393041073,0.10485897887619337,0.11185947658664544,0.21502302870734122,0.6055410924736547,0.12152464449077388,0.8395427557618377,0.6288137469451707,0.2895001651147182,0.5410723710359476,0.336248301727932,0.13085988230143006,0.46513518574262686,0.06099169370457004,0.0
0.2678651303899156,0.11620589915402539,0.50374423112878,0.22677740344948585,0.2115266651407645,0.49030867927991434,0.10743611684367713,0.10211148721766758,0.21405425666664554,0.6069635842115109,0.12153436848492394,0.8469087204507495,0.6264124594463415,0.2749564321193424,0.5381728382191004,0.33527239327197234,0.13196414126796832,0.46659524390793106,0.0713124701325486,0.0
0.2702399311784639,0.12555423576668145,0.5162610826289326,0.22125498969368948,0.2062897688258183,0.4916169319132609,0.10870455193704806,0.11043104119953942,0.20794284426038784,0.6021699819168174,0.11474702056819244,0.8501461807374082,0.627536466360687,0.28353850095318434,0.5389677663172023,0.33553072198090284,0.13076266595424152,0.47456867843404027,0.06737075253401746,0.0
0.268952388582263,0.0997307026213425,0.4908337679462328,0.2141238318965963,0.20846875715266655,0.4892640297891078,0.11809365614670897,0.09891698626104872,0.21823717893581754,0.6078307195859575,0.10909737996701621,0.8239890856996329,0.6192511729693367,0.2791646656451309,0.545060043134623,0.3295700262155801,0.1268962753523165,0.48091139864565385,0.0760480331497271,0.0
0.37389187884891784,0.035486503395685806,0.6162778111254342,0.4750226023833871,0.2677775234607462,0.287480705714428,0.0991627657254073,0.4835210499432955,0.6304179934467552,0.48245658477271314,0.2676179326010518,0.30809434375095907,0.5242129822798607,0.8214617961558957,0.34918194079740406,0.21679519317246787,0.1381830190499514,0.27967935605746375,0.5828538821398928,1.0
0.3926232392854997,0.005686073607950169,0.599549314623658,0.4773463437763713,0.2656809338521401,0.28718781333382803,0.09889683059009079,0.4861874626658933,0.6264161500636946,0.5050800492610837,0.2733453651554283,0.2739871551040492,0.537096485775352,0.8256895122443036,0.34819153857681806,0.21679519317246787,0.11644217853670845,0.2543179561081865,0.5814391081264619,1.0
0.3669486861819975,0.010042888101045457,0.6012418448579555,0.4960491692389323,0.24495307850766768,0.29634558176725406,0.11631600140937234,0.4847590272787874,0.6274482997145292,0.5050021045083246,0.2756499517689891,0.29161002761246707,0.5376925500481109,0.7968358370049847,0.35141686159780544,0.23351001741326854,0.12379796810413282,0.283955240684426,0.5823272718126713,1.0
0.3645357359831914,0.029349787372945142,0.6243763714907059,0.5018255952117755,0.2519752803845274,0.2963748710053141,0.11476233620241272,0.4863000060600289,0.6334510647891202,0.504329831015776,0.27407466471668174,0.3091338952191523,0.5262906920306206,0.8096845870524734,0.3459696493845823,0.23514609923649515,0.13841010456323144,0.26836864572494495,0.5832940340551824,1.0
0.3866814686378467,0.03361230244725126,0.6142900721293408,0.4881559747906985,0.24538338292515455,0.2728165605257223,0.0989136088320666,0.4836595648899239,0.6162395166642373,0.4866071428571429,0.26716090487599964,0.3144009559913311,0.544538773980943,0.803771629297488,0.36545841939624557,0.22864961059339062,0.11649338409362454,0.267325747035442,0.5839699816393773,1.0
0.3843352799069918,0.014168487673071169,0.6153036222115074,0.47295287320744983,0.24867933165484096,0.2708932338931158,0.11721950973976948,0.5047484655141069,0.6100918884807572,0.48449289143854846,0.2699516911970625,0.3102031481578653,0.5450241406030467,0.8200590516472994,0.36618167364943666,0.23275416674639776,0.1378869173512627,0.2688047669951008,0.5990216051711562,1.0
0.27303437547984805,0.1224713701524205,0.5011660746090945,0.22031420370462704,0.21049210345616848,0.49460443419538075,0.1049344809650845,0.10601587727575729,0.20948201479233422,0.6045667830641642,0.11850048231010987,0.8498689670125568,0.6226998305474425,0.2817168813482713,0.5358336645533741,0.3274746933542548,0.131309600670867,0.4705013735449786,0.06503951935410851,0.0
0.3676830623294602,0.040422715279226015,0.6203320114541,0.4673646044324191,0.24538338292515455,0.2939145750082742,0.1017206087146189,0.5070339621334764,0.6354791483135671,0.5027417066783064,0.2895260914211034,0.31089618246999406,0.5208750223524102,0.8035280972647456,0.3587080463664618,0.24005434470617504,0.13483239456478988,0.23423741588666538,0.5856834301667547,1.0
0.269143135633552,0.12112034963322967,0.5020517008944826,0.22165011980909569,0.2093568322270543,0.4984706136193005,0.10345380111071964,0.10638813619482126,0.20385046143427155,0.6074897112926358,0.11830600242710895,0.8506511057362449,0.6289499902075155,0.2801290524947908,0.5423885634606738,0.3304119864520944,0.12972816528263242,0.47190454632721895,0.0657626260720843,0.0
0.7029782290853012,0.022187565170872364,0.38959684323430727,0.7553674192640982,0.34534218356603347,0.3223348990058257,0.5688830724316706,0.3811844759373566,0.4683433364328004,0.18691931159194364,0.9192130566014253,0.603841786206835,0.665931520730264,0.8307257546814164,0.2873221999960905,0.1078857230333531,0.12811927184213848,0.053796032718576164,0.47001779471314675,-1.0
0.37101159837445363,0.01660032460761468,0.6144179959261192,0.4686158497978721,0.24431219958800643,0.2877833611743813,0.11761967081089245,0.4995195262788825,0.6305719104999499,0.4831191151711667,0.2921515698416156,0.3195195094109109,0.539940563876802,0.8211013687474369,0.3584343825949841,0.21198262500239196,0.12406067487439797,0.2758585544950119,0.5765738574913856,1.0
0.36698683559225526,0.03220597169203986,0.6137882172342876,0.49192852660683883,0.263071641107805,0.2736659484294623,0.11966074394724922,0.4815558691380042,0.6132607689877058,0.4770394244559456,0.2642534306251362,0.2893428153627886,0.5218372403927213,0.8042489520816631,0.3588839730766975,0.2374040835071471,0.1402319834361155,0.2694399871059799,0.5825316280590558,1.0
0.2625337503063875,0.11989627063933193,0.506804561959399,0.21247745641573704,0.21098649576562145,0.4939893601961208,0.100088085770373,0.11245682229398066,0.20804243764774907,0.6091362941946749,0.10798884463391109,0.845671159179091,0.6225039808578217,0.27662219122330034,0.539573736096903,0.32226984825580285,0.13231664329021678,0.470766838665943,0.07144687366382454,0.0
0.3848884463557299,0.03572950574410401,0.6170355136140442,0.4895201144748391,0.26917830167086293,0.27286537592248894,0.09458230566601233,0.48165109816381124,0.6310155537709227,0.5063174222111367,0.27213958988082276,0.3118070275659348,0.5352997777531783,0.8060705716865763,0.3473770630664677,0.2285922042136283,0.12236643883904387,0.2747966940111543,0.6004992580296286,1.0
0.27667764415946833,0.1154805190094934,0.4977514932643202,0.2200601914875802,0.21036392767223622,0.49610794841579403,0.1072138051374977,0.10488178615023677,0.2090564794099726,0.6059892748020204,0.11819903849145846,0.8436316582033976,0.6244369321423402,0.2820480849128009,0.5352081473614251,0.331139133929084,0.12478052110930532,0.47184766094415515,0.06581214316255439,0.0
0.3723277530283479,0.016645660866647927,0.5918738868169608,0.4731786618448248,0.2687479972533761,0.27633126909292205,0.09081055686985119,0.4999350711187679,0.6131068519345111,0.48798091912452446,0.29582723963033264,0.29296639476620484,0.5395914405170432,0.7989009886426401,0.36699614915978707,0.21653686446353737,0.11871377577902947,0.25452653584608714,0.581124713901255,1.0
0.3893900767661508,0.015529482169249327,0.612932111825079,0.46659315992138783,0.26582742046234836,0.2723186434787023,0.11204929447492493,0.4866289790582715,0.6310517695481448,0.49967263203841117,0.29518545601642965,0.28798644820905084,0.5405451433534577,0.8214617961558957,0.343897623686251,0.23360569471287246,0.1450245267196533,0.27045444310395095,0.5850310621494504,1.0
0.3850982681121478,0.030969198545612815,0.6162876514174942,0.4676468402291377,0.26240329594872974,0.2732558990966223,0.10063589537088305,0.4844127399122161,0.6097931083186735,0.4870845544677933,0.2696891433550114,0.3087576765925681,0.54165211986001,0.8023591435075822,0.3592684055175829,0.20417535735471404,0.11915162039613807,0.25449809315455524,0.5980312633617546,1.0
0.2740357974991154,0.11955171507067923,0.5045216142015095,0.21929815483643958,0.21201190203707942,0.49306186765755416,0.10717605409305214,0.10701145345464932,0.2095997160683066,0.6092142389474341,0.11804345458505772,0.8457008606496107,0.6217376125071316,0.28461978317856057,0.5356577378431384,0.32860368548958074,0.13177787177831704,0.4714399823655313,0.06588366784878895,0.0
0.2708693964477177,0.11854525012014107,0.49419914783070773,0.21311719088829953,0.21141680018310827,0.49384291400582087,0.10747638462441907,0.10689025287634943,0.20775271142997095,0.5974835536571679,0.11326897345738557,0.8384537018427782,0.621729097303235,0.2811324044696895,0.5341460712959283,0.3296848389751048,0.13162722354565087,0.46979030625668106,0.062395463920118716,0.0
